Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,2,60,0.05990004539489746,44,65,21,56,56,56,0,56,0.75,uniform,False
2,96372106,6,10637297,2,60,3.622854471206665,43,63,20,51,51,51,0,51,0.75,uniform,False
3,96372106,6,10637298,2,60,2.227112054824829,50,72,22,57,57,57,0,57,0.75,uniform,False
4,96372106,6,10637299,2,60,1.6779396533966064,56,81,25,70,69,71,2,69,0.75,uniform,False
5,96372106,6,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
6,96372106,6,10637301,2,60,0.29598379135131836,41,62,21,48,47,49,2,48,0.75,uniform,False
7,96372106,6,10637302,2,60,1.5553457736968994,67,93,26,80,79,80,1,79,0.75,uniform,False
8,96372106,6,10637303,2,60,0.017327547073364258,33,59,26,51,51,51,0,51,0.75,uniform,False
9,96372106,6,10637304,2,60,0.19591784477233887,43,63,20,53,53,54,1,53,0.75,uniform,False
10,96372106,6,10637305,2,60,0.7668793201446533,50,71,21,63,62,64,2,63,0.75,uniform,False
11,96372106,6,10637306,2,60,1.143826961517334,52,78,26,66,66,66,0,66,0.75,uniform,False
12,96372106,6,10637307,2,60,5.274127244949341,61,88,27,76,74,76,2,74,0.75,uniform,False
13,96372106,6,10637308,2,60,2.2056286334991455,52,80,28,64,60,62,2,62,0.75,uniform,False
14,96372106,6,10637309,2,60,0.2545175552368164,45,61,16,54,54,54,0,54,0.75,uniform,False
15,96372106,6,10637310,2,60,17.951141595840454,65,96,31,79,76,77,1,76,0.75,uniform,False
16,96372106,6,10637311,2,60,0.02309894561767578,47,75,28,61,61,63,2,61,0.75,uniform,False
17,96372106,6,10637312,2,60,0.12144327163696289,35,60,25,45,45,46,1,45,0.75,uniform,False
18,96372106,6,10637313,2,60,4.563235759735107,52,78,26,67,67,67,0,67,0.75,uniform,False
19,96372106,6,10637314,2,60,2.9823555946350098,59,83,24,68,67,68,1,67,0.75,uniform,False
20,96372106,6,10637315,2,60,0.18610358238220215,53,91,38,67,67,69,2,67,0.75,uniform,False
21,96372106,6,10637316,2,60,8.000725507736206,65,92,27,75,75,75,0,75,0.75,uniform,False
22,96372106,6,10637317,2,60,0.06256389617919922,46,68,22,57,57,58,1,57,0.75,uniform,False
23,96372106,6,10637318,2,60,0.061455726623535156,33,51,18,42,42,42,0,42,0.75,uniform,False
24,96372106,6,10637319,2,60,19.409451723098755,59,93,34,75,73,75,2,74,0.75,uniform,False
25,96372106,6,10637320,2,60,0.1298210620880127,34,53,19,42,41,43,2,42,0.75,uniform,False
26,96372106,6,10637321,2,60,0.15854859352111816,39,58,19,49,46,48,2,48,0.75,uniform,False
27,96372106,6,10637322,2,60,0.4383385181427002,42,67,25,53,51,52,1,52,0.75,uniform,False
28,96372106,6,10637323,2,60,0.7513720989227295,44,70,26,59,59,59,0,59,0.75,uniform,False
29,96372106,6,10637324,2,60,0.28646397590637207,40,58,18,47,46,48,2,47,0.75,uniform,False
30,96372106,6,10637325,2,60,0.12790179252624512,41,63,22,50,49,51,2,49,0.75,uniform,False
31,96372106,6,10637326,2,60,2.564464569091797,58,87,29,78,77,78,1,78,0.75,uniform,False
32,96372106,6,10637327,2,60,0.09302330017089844,47,75,28,60,57,60,3,59,0.75,uniform,False
33,96372106,6,10637328,2,60,0.19656848907470703,57,82,25,67,67,69,2,67,0.75,uniform,False
34,96372106,6,10637329,2,60,0.28961777687072754,54,76,22,67,65,69,4,67,0.75,uniform,False
35,96372106,6,10637330,2,60,0.058205366134643555,40,69,29,49,49,51,2,49,0.75,uniform,False
36,96372106,6,10637331,2,60,0.6421313285827637,33,53,20,37,37,40,3,37,0.75,uniform,False
37,96372106,6,10637332,2,60,0.6117088794708252,40,59,19,47,46,46,0,46,0.75,uniform,False
38,96372106,6,10637333,2,60,13.93840217590332,52,69,17,61,61,61,0,61,0.75,uniform,False
39,96372106,6,10637334,2,60,0.06592273712158203,50,75,25,63,61,65,4,63,0.75,uniform,False
40,96372106,6,10637335,2,60,0.03816556930541992,27,39,12,31,31,31,0,31,0.75,uniform,False
41,96372106,6,10637336,2,60,0.5417022705078125,64,101,37,82,78,85,7,82,0.75,uniform,False
42,96372106,6,10637337,2,60,0.18138670921325684,38,55,17,44,44,44,0,44,0.75,uniform,False
43,96372106,6,10637338,2,60,0.8834614753723145,52,74,22,64,64,64,0,64,0.75,uniform,False
44,96372106,6,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
45,96372106,6,10637340,2,60,0.2953941822052002,41,68,27,53,53,53,0,53,0.75,uniform,False
46,96372106,6,10637341,2,60,0.06956362724304199,39,65,26,55,54,55,1,55,0.75,uniform,False
47,96372106,6,10637342,2,60,0.23620176315307617,40,61,21,47,46,48,2,47,0.75,uniform,False
48,96372106,6,10637343,2,60,0.049359798431396484,36,57,21,43,43,44,1,43,0.75,uniform,False
49,96372106,6,10637344,2,60,2.0467183589935303,42,65,23,49,49,52,3,49,0.75,uniform,False
50,96372106,6,10637345,2,60,0.3687593936920166,59,95,36,76,76,76,0,76,0.75,uniform,False
