Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,6,10637296,0,60,0.0019915103912353516,0.0019040107727050781,34,34,0,34,34,34,0,34,1.0,min,Min Worst Case,False
2,96372106,6,10637297,0,60,0.0027570724487304688,0.0015902519226074219,30,30,0,30,30,30,0,30,1.0,min,Min Worst Case,False
3,96372106,6,10637298,0,60,0.001203298568725586,0.001773834228515625,34,34,0,34,34,34,0,34,1.0,min,Min Worst Case,False
4,96372106,6,10637299,0,60,0.0013136863708496094,0.0017511844635009766,40,40,0,40,40,40,0,40,1.0,min,Min Worst Case,False
5,96372106,6,10637300,0,60,0.0015606880187988281,0.001890420913696289,46,46,0,46,46,46,0,46,1.0,min,Min Worst Case,False
6,96372106,6,10637301,0,60,0.005239009857177734,0.0021409988403320312,30,30,0,30,30,30,0,30,1.0,min,Min Worst Case,False
7,96372106,6,10637302,0,60,0.003793478012084961,0.0021889209747314453,47,47,0,47,47,47,0,47,1.0,min,Min Worst Case,False
8,96372106,6,10637303,0,60,0.0031538009643554688,0.001489400863647461,28,28,0,28,28,28,0,28,1.0,min,Min Worst Case,False
9,96372106,6,10637304,0,60,0.0016033649444580078,0.0015664100646972656,29,29,0,29,29,29,0,29,1.0,min,Min Worst Case,False
10,96372106,6,10637305,0,60,0.006793498992919922,0.0015804767608642578,32,32,0,32,32,32,0,32,1.0,min,Min Worst Case,False
11,96372106,6,10637306,0,60,0.0046885013580322266,0.002161741256713867,36,36,0,36,36,36,0,36,1.0,min,Min Worst Case,False
12,96372106,6,10637307,0,60,0.0028018951416015625,0.001878976821899414,38,38,0,38,38,38,0,38,1.0,min,Min Worst Case,False
13,96372106,6,10637308,0,60,0.004659414291381836,0.0017485618591308594,38,38,0,38,38,38,0,38,1.0,min,Min Worst Case,False
14,96372106,6,10637309,0,60,0.0011436939239501953,0.0016705989837646484,31,31,0,31,31,31,0,31,1.0,min,Min Worst Case,False
15,96372106,6,10637310,0,60,0.0036983489990234375,0.002001523971557617,43,43,0,43,43,43,0,43,1.0,min,Min Worst Case,False
16,96372106,6,10637311,0,60,0.0024726390838623047,0.0020461082458496094,37,37,0,37,37,37,0,37,1.0,min,Min Worst Case,False
17,96372106,6,10637312,0,60,0.0010380744934082031,0.0013957023620605469,28,28,0,28,28,28,0,28,1.0,min,Min Worst Case,False
18,96372106,6,10637313,0,60,0.008730649948120117,0.001931905746459961,37,37,0,37,37,37,0,37,1.0,min,Min Worst Case,False
19,96372106,6,10637314,0,60,0.017415761947631836,0.0017783641815185547,38,38,0,38,38,38,0,38,1.0,min,Min Worst Case,False
20,96372106,6,10637315,0,60,0.008127450942993164,0.0021753311157226562,45,45,0,45,45,45,0,45,1.0,min,Min Worst Case,False
21,96372106,6,10637316,0,60,0.0064013004302978516,0.001825094223022461,44,44,0,44,44,44,0,44,1.0,min,Min Worst Case,False
22,96372106,6,10637317,0,60,0.0016779899597167969,0.0016973018646240234,33,33,0,33,33,33,0,33,1.0,min,Min Worst Case,False
23,96372106,6,10637318,0,60,0.0013661384582519531,0.00151824951171875,25,25,0,25,25,25,0,25,1.0,min,Min Worst Case,False
24,96372106,6,10637319,0,60,0.005208492279052734,0.0018875598907470703,42,42,0,42,42,42,0,42,1.0,min,Min Worst Case,False
25,96372106,6,10637320,0,60,0.0008900165557861328,0.0012576580047607422,24,24,0,24,24,24,0,24,1.0,min,Min Worst Case,False
26,96372106,6,10637321,0,60,0.005269289016723633,0.0013031959533691406,27,27,0,27,27,27,0,27,1.0,min,Min Worst Case,False
27,96372106,6,10637322,0,60,0.007965803146362305,0.0018506050109863281,34,34,0,34,34,34,0,34,1.0,min,Min Worst Case,False
28,96372106,6,10637323,0,60,0.004907846450805664,0.002436399459838867,35,35,0,35,35,35,0,35,1.0,min,Min Worst Case,False
29,96372106,6,10637324,0,60,0.0017476081848144531,0.0016052722930908203,30,30,0,30,30,30,0,30,1.0,min,Min Worst Case,False
30,96372106,6,10637325,0,60,0.0010652542114257812,0.0015604496002197266,29,29,0,29,29,29,0,29,1.0,min,Min Worst Case,False
31,96372106,6,10637326,0,60,0.0033507347106933594,0.0018575191497802734,37,37,0,37,37,37,0,37,1.0,min,Min Worst Case,False
32,96372106,6,10637327,0,60,0.0018544197082519531,0.0014591217041015625,33,33,0,33,33,33,0,33,1.0,min,Min Worst Case,False
33,96372106,6,10637328,0,60,0.002355337142944336,0.0017497539520263672,40,40,0,40,40,40,0,40,1.0,min,Min Worst Case,False
34,96372106,6,10637329,0,60,0.003841876983642578,0.001851797103881836,37,37,0,37,37,37,0,37,1.0,min,Min Worst Case,False
35,96372106,6,10637330,0,60,0.002763032913208008,0.0019030570983886719,31,31,0,31,31,31,0,31,1.0,min,Min Worst Case,False
36,96372106,6,10637331,0,60,0.0019385814666748047,0.0015947818756103516,24,24,0,24,24,24,0,24,1.0,min,Min Worst Case,False
37,96372106,6,10637332,0,60,0.0015716552734375,0.0014605522155761719,28,28,0,28,28,28,0,28,1.0,min,Min Worst Case,False
38,96372106,6,10637333,0,60,0.0014891624450683594,0.0012936592102050781,28,28,0,28,28,28,0,28,1.0,min,Min Worst Case,False
39,96372106,6,10637334,0,60,0.001222372055053711,0.0014464855194091797,34,34,0,34,34,34,0,34,1.0,min,Min Worst Case,False
40,96372106,6,10637335,0,60,0.0007147789001464844,0.0013730525970458984,18,18,0,18,18,18,0,18,1.0,min,Min Worst Case,False
41,96372106,6,10637336,0,60,0.0016689300537109375,0.0021626949310302734,50,50,0,50,50,50,0,50,1.0,min,Min Worst Case,False
42,96372106,6,10637337,0,60,0.0021216869354248047,0.001369476318359375,27,27,0,27,27,27,0,27,1.0,min,Min Worst Case,False
43,96372106,6,10637338,0,60,0.0019392967224121094,0.0018267631530761719,38,38,0,38,38,38,0,38,1.0,min,Min Worst Case,False
44,96372106,6,10637339,0,60,0.0044476985931396484,0.0018482208251953125,38,38,0,38,38,38,0,38,1.0,min,Min Worst Case,False
45,96372106,6,10637340,0,60,0.0016629695892333984,0.0016987323760986328,30,30,0,30,30,30,0,30,1.0,min,Min Worst Case,False
46,96372106,6,10637341,0,60,0.0014650821685791016,0.0016818046569824219,33,33,0,33,33,33,0,33,1.0,min,Min Worst Case,False
47,96372106,6,10637342,0,60,0.002248048782348633,0.0013897418975830078,28,28,0,28,28,28,0,28,1.0,min,Min Worst Case,False
48,96372106,6,10637343,0,60,0.0015213489532470703,0.001434326171875,29,29,0,29,29,29,0,29,1.0,min,Min Worst Case,False
49,96372106,6,10637344,0,60,0.11237740516662598,0.00157928466796875,31,31,0,31,31,31,0,31,1.0,min,Min Worst Case,False
50,96372106,6,10637345,0,60,0.0016016960144042969,0.0020112991333007812,46,46,0,46,46,46,0,46,1.0,min,Min Worst Case,False
