Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,2,60,0.051256656646728516,44,65,21,44,44,51,7,44,0.25,uniform,False
2,96372106,6,10637297,2,60,3.530970335006714,43,63,20,43,43,50,7,43,0.25,uniform,False
3,96372106,6,10637298,2,60,2.2870304584503174,50,72,22,50,50,62,12,50,0.25,uniform,False
4,96372106,6,10637299,2,60,1.6365623474121094,56,81,25,56,56,65,9,56,0.25,uniform,False
5,96372106,6,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
6,96372106,6,10637301,2,60,0.2876296043395996,41,62,21,41,41,50,9,41,0.25,uniform,False
7,96372106,6,10637302,2,60,1.5636944770812988,67,93,26,67,67,74,7,67,0.25,uniform,False
8,96372106,6,10637303,2,60,0.013889789581298828,33,59,26,33,33,39,6,33,0.25,uniform,False
9,96372106,6,10637304,2,60,0.1965179443359375,43,63,20,43,43,45,2,43,0.25,uniform,False
10,96372106,6,10637305,2,60,0.7550344467163086,50,71,21,50,50,54,4,50,0.25,uniform,False
11,96372106,6,10637306,2,60,1.118889570236206,52,78,26,52,52,62,10,52,0.25,uniform,False
12,96372106,6,10637307,2,60,5.362943410873413,61,88,27,61,61,72,11,61,0.25,uniform,False
13,96372106,6,10637308,2,60,2.165680408477783,52,80,28,52,52,63,11,52,0.25,uniform,False
14,96372106,6,10637309,2,60,0.27719807624816895,45,61,16,45,45,49,4,45,0.25,uniform,False
15,96372106,6,10637310,2,60,17.8296799659729,65,96,31,65,65,73,8,65,0.25,uniform,False
16,96372106,6,10637311,2,60,0.017167091369628906,47,75,28,47,47,55,8,47,0.25,uniform,False
17,96372106,6,10637312,2,60,0.11686015129089355,35,60,25,35,35,45,10,35,0.25,uniform,False
18,96372106,6,10637313,2,60,4.5506041049957275,52,78,26,52,52,55,3,52,0.25,uniform,False
19,96372106,6,10637314,2,60,2.9236981868743896,59,83,24,59,59,76,17,59,0.25,uniform,False
20,96372106,6,10637315,2,60,0.17449307441711426,53,91,38,53,53,74,21,53,0.25,uniform,False
21,96372106,6,10637316,2,60,7.974127531051636,65,92,27,65,65,71,6,65,0.25,uniform,False
22,96372106,6,10637317,2,60,0.054325103759765625,46,68,22,46,46,57,11,46,0.25,uniform,False
23,96372106,6,10637318,2,60,0.055507659912109375,33,51,18,33,33,40,7,33,0.25,uniform,False
24,96372106,6,10637319,2,60,19.413920402526855,59,93,34,59,59,70,11,59,0.25,uniform,False
25,96372106,6,10637320,2,60,0.09225106239318848,34,53,19,34,34,45,11,34,0.25,uniform,False
26,96372106,6,10637321,2,60,0.16331100463867188,39,58,19,39,39,48,9,39,0.25,uniform,False
27,96372106,6,10637322,2,60,0.44095516204833984,42,67,25,42,42,51,9,42,0.25,uniform,False
28,96372106,6,10637323,2,60,0.75042724609375,44,70,26,44,44,48,4,44,0.25,uniform,False
29,96372106,6,10637324,2,60,0.29657435417175293,40,58,18,40,40,48,8,40,0.25,uniform,False
30,96372106,6,10637325,2,60,0.11940836906433105,41,63,22,41,41,47,6,41,0.25,uniform,False
31,96372106,6,10637326,2,60,2.5922348499298096,58,87,29,58,58,70,12,58,0.25,uniform,False
32,96372106,6,10637327,2,60,0.07664847373962402,47,75,28,47,47,56,9,47,0.25,uniform,False
33,96372106,6,10637328,2,60,0.18628501892089844,57,82,25,57,57,61,4,57,0.25,uniform,False
34,96372106,6,10637329,2,60,0.3024473190307617,54,76,22,54,54,55,1,54,0.25,uniform,False
35,96372106,6,10637330,2,60,0.0533449649810791,40,69,29,40,40,43,3,40,0.25,uniform,False
36,96372106,6,10637331,2,60,0.6207616329193115,33,53,20,33,33,42,9,33,0.25,uniform,False
37,96372106,6,10637332,2,60,0.621882438659668,40,59,19,40,40,50,10,40,0.25,uniform,False
38,96372106,6,10637333,2,60,13.965845346450806,52,69,17,52,52,61,9,52,0.25,uniform,False
39,96372106,6,10637334,2,60,0.05961275100708008,50,75,25,50,50,71,21,50,0.25,uniform,False
40,96372106,6,10637335,2,60,0.03143906593322754,27,39,12,27,27,30,3,27,0.25,uniform,False
41,96372106,6,10637336,2,60,0.5097951889038086,64,101,37,64,64,73,9,64,0.25,uniform,False
42,96372106,6,10637337,2,60,0.16734814643859863,38,55,17,38,38,45,7,38,0.25,uniform,False
43,96372106,6,10637338,2,60,0.8624634742736816,52,74,22,52,52,61,9,52,0.25,uniform,False
44,96372106,6,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
45,96372106,6,10637340,2,60,0.29729700088500977,41,68,27,41,41,59,18,41,0.25,uniform,False
46,96372106,6,10637341,2,60,0.06305599212646484,39,65,26,39,39,50,11,39,0.25,uniform,False
47,96372106,6,10637342,2,60,0.22914910316467285,40,61,21,40,40,53,13,40,0.25,uniform,False
48,96372106,6,10637343,2,60,0.04432082176208496,36,57,21,36,36,39,3,36,0.25,uniform,False
49,96372106,6,10637344,2,60,2.0255720615386963,42,65,23,42,42,56,14,42,0.25,uniform,False
50,96372106,6,10637345,2,60,0.3246791362762451,59,95,36,59,59,74,15,59,0.25,uniform,False
