Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,6,10637296,2,60,0.0021669864654541016,0.0016036033630371094,43,70,27,55,43,70,27,55,0.0,uniform,Min Best Case,True
2,96372106,6,10637297,2,60,0.34327125549316406,0.0018322467803955078,42,64,22,49,42,64,22,49,0.0,uniform,Min Best Case,True
3,96372106,6,10637298,2,60,0.33748626708984375,0.0020666122436523438,48,77,29,61,48,77,29,61,0.0,uniform,Min Best Case,True
4,96372106,6,10637299,2,60,11.803794860839844,0.002044200897216797,54,79,25,68,54,79,25,68,0.0,uniform,Min Best Case,True
5,96372106,6,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,True
6,96372106,6,10637301,2,60,0.0610957145690918,0.001997709274291992,40,62,22,47,40,62,22,47,0.0,uniform,Min Best Case,True
7,96372106,6,10637302,2,60,19.996416091918945,0.002099275588989258,62,102,40,79,62,102,40,79,0.0,uniform,Min Best Case,True
8,96372106,6,10637303,2,60,0.0011494159698486328,0.0011067390441894531,33,59,26,51,33,59,26,51,0.0,uniform,Min Best Case,True
9,96372106,6,10637304,2,60,0.016602516174316406,0.0014700889587402344,43,67,24,56,43,67,24,56,0.0,uniform,Min Best Case,True
10,96372106,6,10637305,2,60,2.1392645835876465,0.0015761852264404297,50,71,21,63,50,71,21,63,0.0,uniform,Min Best Case,True
11,96372106,6,10637306,2,60,0.1401536464691162,0.0021514892578125,45,78,33,63,45,78,33,63,0.0,uniform,Min Best Case,True
12,96372106,6,10637307,2,60,35.096208572387695,0.002134084701538086,58,94,36,80,58,94,36,80,0.0,uniform,Min Best Case,True
13,96372106,6,10637308,2,60,0.5122170448303223,0.001689910888671875,50,81,31,67,50,81,31,67,0.0,uniform,Min Best Case,True
14,96372106,6,10637309,2,60,0.1347637176513672,0.001569509506225586,44,65,21,57,44,65,21,57,0.0,uniform,Min Best Case,True
15,96372106,6,10637310,2,60,3.0413873195648193,0.0021898746490478516,60,94,34,77,60,94,34,77,0.0,uniform,Min Best Case,True
16,96372106,6,10637311,2,60,0.0013713836669921875,0.001382589340209961,47,75,28,61,47,75,28,61,0.0,uniform,Min Best Case,True
17,96372106,6,10637312,2,60,0.03505897521972656,0.0013713836669921875,35,60,25,45,35,60,25,45,0.0,uniform,Min Best Case,True
