Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,4,60,0.4597947597503662,0.0204617977142334,63,119,56,119,106,119,13,119,0.25,max,False
2,96372106,6,10637297,4,60,3.887599229812622,0.031914710998535156,59,111,52,111,93,111,18,111,0.25,max,False
3,96372106,6,10637298,4,60,0.5943758487701416,0.01695394515991211,62,125,63,125,112,126,14,126,0.25,max,False
4,96372106,6,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
5,96372106,6,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
6,96372106,6,10637301,4,60,0.4727346897125244,0.01994633674621582,56,106,50,106,70,106,36,106,0.25,max,False
7,96372106,6,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
8,96372106,6,10637303,4,60,1.0691840648651123,0.013963460922241211,54,101,47,101,75,96,21,96,0.25,max,False
9,96372106,6,10637304,4,60,3.9194586277008057,0.021941661834716797,57,103,46,103,89,97,8,97,0.25,max,False
10,96372106,6,10637305,4,60,49.92149209976196,0.014958381652832031,64,122,58,122,95,126,31,126,0.25,max,False
11,96372106,6,10637306,4,60,5.084353685379028,0.29720473289489746,60,125,65,125,105,119,14,119,0.25,max,False
12,96372106,6,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
13,96372106,6,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
14,96372106,6,10637309,4,60,2.3337574005126953,0.024931907653808594,54,106,52,106,96,103,7,103,0.25,max,False
15,96372106,6,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
16,96372106,6,10637311,4,60,0.4966719150543213,0.02992105484008789,69,121,52,121,114,121,7,121,0.25,max,False
17,96372106,6,10637312,4,60,2.3627145290374756,0.10073018074035645,54,98,44,98,85,105,20,105,0.25,max,False
18,96372106,6,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
19,96372106,6,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
