Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,6,10637296,1,60,0.0028035640716552734,0.0061054229736328125,37,52,15,52,52,52,0,52,1.0,max,Min Best Case,False
2,96372106,6,10637297,1,60,0.015469789505004883,0.005787849426269531,35,46,11,46,46,46,0,46,1.0,max,Min Best Case,False
3,96372106,6,10637298,1,60,0.03931236267089844,0.005597114562988281,41,50,9,50,50,50,0,50,1.0,max,Min Best Case,False
4,96372106,6,10637299,1,60,2.0247325897216797,0.008222818374633789,45,65,20,65,64,64,0,64,1.0,max,Min Best Case,False
5,96372106,6,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,Min Best Case,False
6,96372106,6,10637301,1,60,0.022906064987182617,0.006323337554931641,32,46,14,46,46,46,0,46,1.0,max,Min Best Case,False
7,96372106,6,10637302,1,60,0.17584609985351562,0.009561538696289062,50,73,23,73,73,73,0,73,1.0,max,Min Best Case,False
8,96372106,6,10637303,1,60,0.005782127380371094,0.0041179656982421875,32,45,13,45,44,44,0,44,1.0,max,Min Best Case,False
9,96372106,6,10637304,1,60,0.004569530487060547,0.004526853561401367,32,46,14,46,46,46,0,46,1.0,max,Min Best Case,False
10,96372106,6,10637305,1,60,0.09832143783569336,0.0051076412200927734,40,53,13,53,52,52,0,52,1.0,max,Min Best Case,False
11,96372106,6,10637306,1,60,0.03489971160888672,0.0074961185455322266,39,52,13,52,52,52,0,52,1.0,max,Min Best Case,False
12,96372106,6,10637307,1,60,0.048105716705322266,0.007292032241821289,44,63,19,63,63,63,0,63,1.0,max,Min Best Case,False
13,96372106,6,10637308,1,60,0.028188228607177734,0.006936788558959961,44,55,11,55,55,55,0,55,1.0,max,Min Best Case,False
14,96372106,6,10637309,1,60,0.018737077713012695,0.005469560623168945,33,47,14,47,46,46,0,46,1.0,max,Min Best Case,False
15,96372106,6,10637310,1,60,2.8171980381011963,0.00830221176147461,50,70,20,70,70,70,0,70,1.0,max,Min Best Case,False
16,96372106,6,10637311,1,60,0.0021810531616210938,0.005673646926879883,42,56,14,56,56,56,0,56,1.0,max,Min Best Case,False
17,96372106,6,10637312,1,60,0.007080793380737305,0.004213809967041016,33,44,11,44,44,44,0,44,1.0,max,Min Best Case,False
18,96372106,6,10637313,1,60,0.054146766662597656,0.006196498870849609,42,55,13,55,55,55,0,55,1.0,max,Min Best Case,False
19,96372106,6,10637314,1,60,16.37461757659912,0.007138252258300781,45,62,17,62,62,62,0,62,1.0,max,Min Best Case,False
20,96372106,6,10637315,1,60,0.004896640777587891,0.007978200912475586,46,65,19,65,65,65,0,65,1.0,max,Min Best Case,False
21,96372106,6,10637316,1,60,0.4615616798400879,0.007590055465698242,51,74,23,74,73,73,0,73,1.0,max,Min Best Case,False
22,96372106,6,10637317,1,60,0.004582881927490234,0.0056531429290771484,38,54,16,54,54,54,0,54,1.0,max,Min Best Case,False
23,96372106,6,10637318,1,60,0.004763126373291016,0.004194974899291992,27,37,10,37,37,37,0,37,1.0,max,Min Best Case,False
24,96372106,6,10637319,1,60,46.25294232368469,0.008969783782958984,51,67,16,67,67,67,0,67,1.0,max,Min Best Case,False
25,96372106,6,10637320,1,60,0.0030083656311035156,0.003447294235229492,30,39,9,39,39,39,0,39,1.0,max,Min Best Case,False
26,96372106,6,10637321,1,60,0.007682323455810547,0.003206014633178711,32,44,12,44,44,44,0,44,1.0,max,Min Best Case,False
27,96372106,6,10637322,1,60,0.016719579696655273,0.006693601608276367,38,48,10,48,47,47,0,47,1.0,max,Min Best Case,False
28,96372106,6,10637323,1,60,0.0040378570556640625,0.0072863101959228516,37,49,12,49,49,49,0,49,1.0,max,Min Best Case,False
29,96372106,6,10637324,1,60,0.0021703243255615234,0.0042552947998046875,35,45,10,45,45,45,0,45,1.0,max,Min Best Case,False
30,96372106,6,10637325,1,60,0.01055145263671875,0.00480198860168457,34,49,15,49,48,48,0,48,1.0,max,Min Best Case,False
31,96372106,6,10637326,1,60,0.027945280075073242,0.0062084197998046875,48,63,15,63,63,63,0,63,1.0,max,Min Best Case,False
32,96372106,6,10637327,1,60,0.01728987693786621,0.005200624465942383,38,56,18,56,55,55,0,55,1.0,max,Min Best Case,False
33,96372106,6,10637328,1,60,0.005980253219604492,0.0058481693267822266,46,60,14,60,60,60,0,60,1.0,max,Min Best Case,False
34,96372106,6,10637329,1,60,1.189389705657959,0.0065441131591796875,44,57,13,57,57,57,0,57,1.0,max,Min Best Case,False
35,96372106,6,10637330,1,60,0.004670381546020508,0.005825996398925781,36,51,15,51,51,51,0,51,1.0,max,Min Best Case,False
36,96372106,6,10637331,1,60,0.007506847381591797,0.003742218017578125,29,38,9,38,38,38,0,38,1.0,max,Min Best Case,False
37,96372106,6,10637332,1,60,0.0038216114044189453,0.0040090084075927734,32,45,13,45,45,45,0,45,1.0,max,Min Best Case,False
38,96372106,6,10637333,1,60,0.2805314064025879,0.004896879196166992,37,53,16,53,53,53,0,53,1.0,max,Min Best Case,False
39,96372106,6,10637334,1,60,0.01387643814086914,0.0048100948333740234,40,57,17,57,57,57,0,57,1.0,max,Min Best Case,False
40,96372106,6,10637335,1,60,0.002508878707885742,0.003110170364379883,22,27,5,27,27,27,0,27,1.0,max,Min Best Case,False
41,96372106,6,10637336,1,60,1.020289421081543,0.00867915153503418,56,71,15,71,71,71,0,71,1.0,max,Min Best Case,False
42,96372106,6,10637337,1,60,0.002981901168823242,0.0036454200744628906,32,44,12,44,44,44,0,44,1.0,max,Min Best Case,False
43,96372106,6,10637338,1,60,0.056641578674316406,0.007128238677978516,41,57,16,57,57,57,0,57,1.0,max,Min Best Case,False
44,96372106,6,10637339,1,60,0.4594855308532715,0.006922721862792969,44,62,18,62,62,62,0,62,1.0,max,Min Best Case,False
45,96372106,6,10637340,1,60,0.01030421257019043,0.00531768798828125,35,47,12,47,47,47,0,47,1.0,max,Min Best Case,False
46,96372106,6,10637341,1,60,0.0031185150146484375,0.0053441524505615234,34,50,16,50,50,50,0,50,1.0,max,Min Best Case,False
47,96372106,6,10637342,1,60,0.006357908248901367,0.004154682159423828,34,42,8,42,42,42,0,42,1.0,max,Min Best Case,False
48,96372106,6,10637343,1,60,0.0022771358489990234,0.0040667057037353516,32,41,9,41,41,41,0,41,1.0,max,Min Best Case,False
49,96372106,6,10637344,1,60,0.01293039321899414,0.0053331851959228516,36,52,16,52,52,52,0,52,1.0,max,Min Best Case,False
50,96372106,6,10637345,1,60,0.15299654006958008,0.00853872299194336,52,70,18,70,70,70,0,70,1.0,max,Min Best Case,False
