Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,2,60,0.022450923919677734,0.8188467025756836,234,395,161,395,395,395,0,395,1.0,uniform,False
2,96372106,2,10637297,2,60,2.948185682296753,7.535818815231323,341,596,255,596,610,610,0,610,1.0,uniform,False
3,96372106,2,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
4,96372106,2,10637299,2,60,0.12366771697998047,4.541817903518677,435,764,329,764,764,764,0,764,1.0,uniform,False
5,96372106,2,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
6,96372106,2,10637301,2,60,0.9275734424591064,6.506648063659668,299,525,226,525,530,530,0,530,1.0,uniform,False
7,96372106,2,10637302,2,60,0.013990640640258789,0.717083215713501,210,375,165,375,375,375,0,375,1.0,uniform,False
8,96372106,2,10637303,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
9,96372106,2,10637304,2,60,0.05189228057861328,4.783196926116943,397,687,290,687,687,687,0,687,1.0,uniform,False
10,96372106,2,10637305,2,60,0.06382918357849121,5.206106185913086,425,755,330,755,755,755,0,755,1.0,uniform,False
11,96372106,2,10637306,2,60,0.00899505615234375,0.28125429153442383,121,207,86,207,207,207,0,207,1.0,uniform,False
12,96372106,2,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
13,96372106,2,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
14,96372106,2,10637309,2,60,0.0039882659912109375,0.09572553634643555,74,121,47,121,121,121,0,121,1.0,uniform,False
15,96372106,2,10637310,2,60,0.010967254638671875,0.5485658645629883,147,265,118,265,265,265,0,265,1.0,uniform,False
16,96372106,2,10637311,2,60,0.015975475311279297,0.8706638813018799,217,360,143,360,360,360,0,360,1.0,uniform,False
17,96372106,2,10637312,2,60,0.11170673370361328,8.802454471588135,480,845,365,845,845,845,0,845,1.0,uniform,False
18,96372106,2,10637313,2,60,0.013024568557739258,0.6513035297393799,158,288,130,288,288,288,0,288,1.0,uniform,False
19,96372106,2,10637314,2,60,0.008013248443603516,0.20740771293640137,116,215,99,215,215,215,0,215,1.0,uniform,False
20,96372106,2,10637315,2,60,0.08278656005859375,7.32639479637146,439,801,362,801,801,801,0,801,1.0,uniform,False
21,96372106,2,10637316,2,60,0.02792525291442871,0.45073962211608887,185,329,144,329,329,329,0,329,1.0,uniform,False
22,96372106,2,10637317,2,60,4.982647180557251,17.985874891281128,455,784,329,784,792,792,0,792,1.0,uniform,False
23,96372106,2,10637318,2,60,0.0860133171081543,4.661529302597046,397,728,331,728,728,728,0,728,1.0,uniform,False
24,96372106,2,10637319,2,60,0.12321305274963379,6.339040040969849,432,770,338,770,770,770,0,770,1.0,uniform,False
25,96372106,2,10637320,2,60,0.06883907318115234,4.223766565322876,386,685,299,685,685,685,0,685,1.0,uniform,False
26,96372106,2,10637321,2,60,158.04990148544312,21.65602135658264,310,544,234,544,535,535,0,535,1.0,uniform,False
27,96372106,2,10637322,2,60,0.03587913513183594,3.126633644104004,321,543,222,543,543,543,0,543,1.0,uniform,False
28,96372106,2,10637323,2,60,0.0948038101196289,7.181760549545288,451,791,340,791,791,791,0,791,1.0,uniform,False
29,96372106,2,10637324,2,60,0.0718071460723877,10.640501737594604,524,909,385,909,909,909,0,909,1.0,uniform,False
30,96372106,2,10637325,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
31,96372106,2,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
32,96372106,2,10637327,2,60,0.07480120658874512,9.53648066520691,473,843,370,843,843,843,0,843,1.0,uniform,False
33,96372106,2,10637328,2,60,0.058843135833740234,3.6981406211853027,360,628,268,628,628,628,0,628,1.0,uniform,False
34,96372106,2,10637329,2,60,0.12765860557556152,10.357325077056885,470,835,365,835,835,835,0,835,1.0,uniform,False
35,96372106,2,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
36,96372106,2,10637331,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
37,96372106,2,10637332,2,60,0.019945859909057617,1.233699083328247,235,420,185,420,420,420,0,420,1.0,uniform,False
38,96372106,2,10637333,2,60,0.07779169082641602,12.229317426681519,533,951,418,951,951,951,0,951,1.0,uniform,False
39,96372106,2,10637334,2,60,1.1509034633636475,6.860944509506226,366,611,245,611,611,611,0,611,1.0,uniform,False
40,96372106,2,10637335,2,60,0.03889584541320801,2.6010050773620605,355,637,282,637,637,637,0,637,1.0,uniform,False
41,96372106,2,10637336,2,60,0.020943880081176758,1.6456272602081299,295,506,211,506,506,506,0,506,1.0,uniform,False
42,96372106,2,10637337,2,60,0.014959573745727539,0.5585436820983887,199,348,149,348,348,348,0,348,1.0,uniform,False
43,96372106,2,10637338,2,60,0.0469050407409668,4.814064264297485,344,597,253,597,597,597,0,597,1.0,uniform,False
44,96372106,2,10637339,2,60,71.40595746040344,17.032915830612183,341,549,208,549,553,553,0,553,1.0,uniform,False
45,96372106,2,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
46,96372106,2,10637341,2,60,0.018948793411254883,1.3384206295013428,243,410,167,410,410,410,0,410,1.0,uniform,False
47,96372106,2,10637342,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
48,96372106,2,10637343,2,60,0.01694178581237793,1.5039772987365723,243,406,163,406,406,406,0,406,1.0,uniform,False
49,96372106,2,10637344,2,60,0.01798868179321289,0.9554324150085449,268,453,185,453,453,453,0,453,1.0,uniform,False
50,96372106,2,10637345,2,60,0.05781745910644531,6.025220632553101,459,810,351,810,810,810,0,810,1.0,uniform,False
