Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,1,60,0.006317615509033203,0.004340410232543945,204,295,91,204,204,295,91,204,0.0,min,Min Worst Case,True,204,295
2,96372106,2,10637297,1,60,0.28396034240722656,0.009995460510253906,303,426,123,303,303,426,123,303,0.0,min,Min Worst Case,True,302,425
3,96372106,2,10637298,1,60,5.37784743309021,0.0070874691009521484,323,456,133,323,323,456,133,323,0.0,min,Min Worst Case,True,320,472
4,96372106,2,10637299,1,60,0.013489723205566406,0.009453535079956055,386,541,155,386,386,541,155,386,0.0,min,Min Worst Case,True,386,541
5,96372106,2,10637300,1,60,44.4278678894043,0.007746458053588867,312,417,105,312,312,417,105,312,0.0,min,Min Worst Case,True,306,425
6,96372106,2,10637301,1,60,0.013263940811157227,0.009636640548706055,261,377,116,261,261,377,116,261,0.0,min,Min Worst Case,True,261,377
7,96372106,2,10637302,1,60,0.005852699279785156,0.0043792724609375,184,268,84,184,184,268,84,184,0.0,min,Min Worst Case,True,184,268
8,96372106,2,10637303,1,60,1.5691123008728027,0.011857271194458008,532,749,217,532,532,749,217,532,0.0,min,Min Worst Case,True,531,757
9,96372106,2,10637304,1,60,0.017652034759521484,0.011929512023925781,349,502,153,349,349,502,153,349,0.0,min,Min Worst Case,True,349,502
10,96372106,2,10637305,1,60,0.014253377914428711,0.010464668273925781,380,547,167,380,380,547,167,380,0.0,min,Min Worst Case,True,380,547
11,96372106,2,10637306,1,60,0.003870248794555664,0.0035872459411621094,107,138,31,107,107,138,31,107,0.0,min,Min Worst Case,True,107,138
12,96372106,2,10637307,1,60,2.273400068283081,0.006441593170166016,293,425,132,293,293,425,132,293,0.0,min,Min Worst Case,True,292,423
13,96372106,2,10637308,1,60,3.6996188163757324,0.008677959442138672,419,597,178,419,419,597,178,419,0.0,min,Min Worst Case,True,419,597
14,96372106,2,10637309,1,60,0.0031104087829589844,0.0017855167388916016,58,84,26,58,58,84,26,58,0.0,min,Min Worst Case,True,58,84
15,96372106,2,10637310,1,60,0.007253885269165039,0.004006147384643555,130,185,55,130,130,185,55,130,0.0,min,Min Worst Case,True,130,185
16,96372106,2,10637311,1,60,0.01071476936340332,0.005579233169555664,189,256,67,189,189,256,67,189,0.0,min,Min Worst Case,True,189,256
17,96372106,2,10637312,1,60,0.03717684745788574,0.014630317687988281,427,609,182,427,427,609,182,427,0.0,min,Min Worst Case,True,427,609
18,96372106,2,10637313,1,60,0.009602546691894531,0.005171775817871094,139,202,63,139,139,202,63,139,0.0,min,Min Worst Case,True,139,202
19,96372106,2,10637314,1,60,0.005535602569580078,0.002781391143798828,107,152,45,107,107,152,45,107,0.0,min,Min Worst Case,True,107,152
20,96372106,2,10637315,1,60,0.030239105224609375,0.012713432312011719,394,584,190,394,394,584,190,394,0.0,min,Min Worst Case,True,394,584
21,96372106,2,10637316,1,60,0.007650136947631836,0.003715991973876953,160,238,78,160,160,238,78,160,0.0,min,Min Worst Case,True,160,238
22,96372106,2,10637317,1,60,0.020098447799682617,0.008883237838745117,404,579,175,404,404,579,175,404,0.0,min,Min Worst Case,True,404,579
23,96372106,2,10637318,1,60,0.020043134689331055,0.009797096252441406,353,528,175,353,353,528,175,353,0.0,min,Min Worst Case,True,353,528
24,96372106,2,10637319,1,60,0.029385089874267578,0.012788057327270508,380,546,166,380,380,546,166,380,0.0,min,Min Worst Case,True,380,546
25,96372106,2,10637320,1,60,0.017681121826171875,0.008684635162353516,339,490,151,339,339,490,151,339,0.0,min,Min Worst Case,True,339,490
