Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,1,60,0.006307840347290039,0.29845118522644043,204,295,91,245,243,245,2,245,0.5,uniform,Min Best Case,True,204,295
2,96372106,2,10637297,1,60,0.3159148693084717,1.9320437908172607,303,418,115,358,360,360,0,360,0.5,uniform,Min Best Case,True,302,425
3,96372106,2,10637298,1,60,0.6918494701385498,6.523834705352783,320,473,153,399,394,399,5,395,0.5,uniform,Min Best Case,True,320,472
4,96372106,2,10637299,1,60,0.013209104537963867,1.7679646015167236,386,541,155,478,478,478,0,478,0.5,uniform,Min Best Case,True,386,541
5,96372106,2,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,True,-1,-1
6,96372106,2,10637301,1,60,0.020047664642333984,0.7830111980438232,261,377,116,318,318,318,0,318,0.5,uniform,Min Best Case,True,261,377
7,96372106,2,10637302,1,60,0.009156227111816406,0.20661664009094238,184,268,84,233,233,233,0,233,0.5,uniform,Min Best Case,True,184,268
8,96372106,2,10637303,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,True,-1,-1
9,96372106,2,10637304,1,60,0.01747441291809082,1.5494129657745361,349,502,153,425,425,426,1,425,0.5,uniform,Min Best Case,True,349,502
10,96372106,2,10637305,1,60,0.014580965042114258,1.8255724906921387,380,547,167,458,458,458,0,458,0.5,uniform,Min Best Case,True,380,547
11,96372106,2,10637306,1,60,0.00391387939453125,0.09685182571411133,107,138,31,119,119,120,1,119,0.5,uniform,Min Best Case,True,107,138
12,96372106,2,10637307,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,True,-1,-1
13,96372106,2,10637308,1,60,1.6145644187927246,4.940793514251709,419,600,181,519,514,516,2,515,0.5,uniform,Min Best Case,True,419,597
14,96372106,2,10637309,1,60,0.0020558834075927734,0.026159286499023438,58,84,26,72,69,73,4,72,0.5,uniform,Min Best Case,True,58,84
15,96372106,2,10637310,1,60,0.004721164703369141,0.1052393913269043,130,185,55,152,152,152,0,152,0.5,uniform,Min Best Case,True,130,185
16,96372106,2,10637311,1,60,0.007052421569824219,0.2921626567840576,189,256,67,223,223,223,0,223,0.5,uniform,Min Best Case,True,189,256
17,96372106,2,10637312,1,60,0.022729158401489258,2.7680420875549316,427,609,182,519,519,520,1,519,0.5,uniform,Min Best Case,True,427,609
18,96372106,2,10637313,1,60,0.006228446960449219,0.24539804458618164,139,202,63,173,173,174,1,173,0.5,uniform,Min Best Case,True,139,202
19,96372106,2,10637314,1,60,0.003457307815551758,0.08148384094238281,107,152,45,132,131,132,1,132,0.5,uniform,Min Best Case,True,107,152
20,96372106,2,10637315,1,60,0.018398284912109375,1.9574177265167236,394,584,190,485,485,486,1,485,0.5,uniform,Min Best Case,True,394,584
21,96372106,2,10637316,1,60,0.005057811737060547,0.18015360832214355,160,238,78,203,203,203,0,203,0.5,uniform,Min Best Case,True,160,238
22,96372106,2,10637317,1,60,0.013254165649414062,1.5777363777160645,404,579,175,492,492,492,0,492,0.5,uniform,Min Best Case,True,404,579
23,96372106,2,10637318,1,60,0.013243675231933594,1.5119655132293701,353,528,175,449,449,449,0,449,0.5,uniform,Min Best Case,True,353,528
24,96372106,2,10637319,1,60,0.018777132034301758,1.841897964477539,380,546,166,469,468,472,4,469,0.5,uniform,Min Best Case,True,380,546
25,96372106,2,10637320,1,60,0.02709221839904785,1.322812795639038,339,490,151,416,416,417,1,416,0.5,uniform,Min Best Case,True,339,490
26,96372106,2,10637321,1,60,0.00879216194152832,0.6186521053314209,269,381,112,338,337,339,2,338,0.5,uniform,Min Best Case,True,269,381
27,96372106,2,10637322,1,60,0.010446310043334961,0.8328707218170166,281,393,112,331,330,333,3,331,0.5,uniform,Min Best Case,True,281,393
28,96372106,2,10637323,1,60,0.019132375717163086,2.6855785846710205,402,581,179,491,491,491,0,491,0.5,uniform,Min Best Case,True,402,581
