Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,2,60,0.022450923919677734,0.3201429843902588,234,395,161,395,383,395,12,395,0.25,uniform,True
2,96372106,2,10637297,2,60,2.948185682296753,1.1658568382263184,341,596,255,596,602,610,8,610,0.25,uniform,True
3,96372106,2,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
4,96372106,2,10637299,2,60,0.12366771697998047,1.6077346801757812,435,764,329,764,750,764,14,764,0.25,uniform,True
5,96372106,2,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
6,96372106,2,10637301,2,60,0.9275734424591064,2.0325052738189697,299,525,226,525,523,530,7,530,0.25,uniform,True
7,96372106,2,10637302,2,60,0.013990640640258789,0.29919934272766113,210,375,165,375,363,375,12,375,0.25,uniform,True
8,96372106,2,10637303,2,60,7.412179231643677,20.12225103378296,598,1029,431,1029,1041,1043,2,1043,0.25,uniform,True
9,96372106,2,10637304,2,60,0.05189228057861328,2.2410035133361816,397,687,290,687,684,687,3,687,0.25,uniform,True
10,96372106,2,10637305,2,60,0.06382918357849121,1.9986770153045654,425,755,330,755,750,755,5,755,0.25,uniform,True
11,96372106,2,10637306,2,60,0.00899505615234375,0.0718085765838623,121,207,86,207,207,207,0,207,0.25,uniform,True
12,96372106,2,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
13,96372106,2,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
14,96372106,2,10637309,2,60,0.0039882659912109375,0.03390932083129883,74,121,47,121,117,121,4,121,0.25,uniform,True
