Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,1,60,0.006307840347290039,0.007117509841918945,204,295,91,204,204,295,91,204,0.0,min,Min Best Case,False,204,295
2,96372106,2,10637297,1,60,0.3159148693084717,0.016782045364379883,303,418,115,303,303,418,115,303,0.0,min,Min Best Case,False,302,425
3,96372106,2,10637298,1,60,0.6918494701385498,0.012878179550170898,320,473,153,320,320,473,153,320,0.0,min,Min Best Case,False,320,472
4,96372106,2,10637299,1,60,0.013209104537963867,0.03223013877868652,386,541,155,386,386,541,155,386,0.0,min,Min Best Case,False,386,541
5,96372106,2,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
6,96372106,2,10637301,1,60,0.020047664642333984,0.016694307327270508,261,377,116,261,261,377,116,261,0.0,min,Min Best Case,False,261,377
7,96372106,2,10637302,1,60,0.009156227111816406,0.006773233413696289,184,268,84,184,184,268,84,184,0.0,min,Min Best Case,False,184,268
8,96372106,2,10637303,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
9,96372106,2,10637304,1,60,0.01747441291809082,0.022501230239868164,349,502,153,349,349,502,153,349,0.0,min,Min Best Case,False,349,502
10,96372106,2,10637305,1,60,0.014580965042114258,0.019621849060058594,380,547,167,380,380,547,167,380,0.0,min,Min Best Case,False,380,547
11,96372106,2,10637306,1,60,0.00391387939453125,0.004956722259521484,107,138,31,107,107,138,31,107,0.0,min,Min Best Case,False,107,138
12,96372106,2,10637307,1,60,0.20177984237670898,0.011227130889892578,292,427,135,292,292,427,135,292,0.0,min,Min Best Case,False,292,423
13,96372106,2,10637308,1,60,1.6145644187927246,0.015935420989990234,419,600,181,419,419,600,181,419,0.0,min,Min Best Case,False,419,597
14,96372106,2,10637309,1,60,0.0020558834075927734,0.0025429725646972656,58,84,26,58,58,84,26,58,0.0,min,Min Best Case,False,58,84
15,96372106,2,10637310,1,60,0.004721164703369141,0.0058994293212890625,130,185,55,130,130,185,55,130,0.0,min,Min Best Case,False,130,185
16,96372106,2,10637311,1,60,0.007052421569824219,0.00875544548034668,189,256,67,189,189,256,67,189,0.0,min,Min Best Case,False,189,256
17,96372106,2,10637312,1,60,0.022729158401489258,0.030186176300048828,427,609,182,427,427,609,182,427,0.0,min,Min Best Case,False,427,609
18,96372106,2,10637313,1,60,0.006228446960449219,0.007811069488525391,139,202,63,139,139,202,63,139,0.0,min,Min Best Case,False,139,202
19,96372106,2,10637314,1,60,0.003457307815551758,0.0046138763427734375,107,152,45,107,107,152,45,107,0.0,min,Min Best Case,False,107,152
20,96372106,2,10637315,1,60,0.018398284912109375,0.025964975357055664,394,584,190,394,394,584,190,394,0.0,min,Min Best Case,False,394,584
21,96372106,2,10637316,1,60,0.005057811737060547,0.005724906921386719,160,238,78,160,160,238,78,160,0.0,min,Min Best Case,False,160,238
22,96372106,2,10637317,1,60,0.013254165649414062,0.016167163848876953,404,579,175,404,404,579,175,404,0.0,min,Min Best Case,False,404,579
23,96372106,2,10637318,1,60,0.013243675231933594,0.01847553253173828,353,528,175,353,353,528,175,353,0.0,min,Min Best Case,False,353,528
24,96372106,2,10637319,1,60,0.018777132034301758,0.02453923225402832,380,546,166,380,380,546,166,380,0.0,min,Min Best Case,False,380,546
25,96372106,2,10637320,1,60,0.02709221839904785,0.030776262283325195,339,490,151,339,339,490,151,339,0.0,min,Min Best Case,False,339,490
26,96372106,2,10637321,1,60,0.00879216194152832,0.010816097259521484,269,381,112,269,269,381,112,269,0.0,min,Min Best Case,False,269,381
27,96372106,2,10637322,1,60,0.010446310043334961,0.013021230697631836,281,393,112,281,281,393,112,281,0.0,min,Min Best Case,False,281,393
28,96372106,2,10637323,1,60,0.019132375717163086,0.02666187286376953,402,581,179,402,402,581,179,402,0.0,min,Min Best Case,False,402,581
29,96372106,2,10637324,1,60,0.017284870147705078,0.02451944351196289,465,659,194,465,465,659,194,465,0.0,min,Min Best Case,False,465,659
30,96372106,2,10637325,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
31,96372106,2,10637326,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
32,96372106,2,10637327,1,60,0.039215087890625,0.031134366989135742,423,613,190,423,423,613,190,423,0.0,min,Min Best Case,False,423,613
33,96372106,2,10637328,1,60,0.012061357498168945,0.01668834686279297,317,471,154,317,317,471,154,317,0.0,min,Min Best Case,False,317,471
34,96372106,2,10637329,1,60,0.02484297752380371,0.031923770904541016,425,606,181,425,425,606,181,425,0.0,min,Min Best Case,False,425,606
35,96372106,2,10637330,1,60,3.8343944549560547,0.022756576538085938,406,580,174,406,406,580,174,406,0.0,min,Min Best Case,False,406,589
36,96372106,2,10637331,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
37,96372106,2,10637332,1,60,0.006567716598510742,0.007015705108642578,209,295,86,209,209,295,86,209,0.0,min,Min Best Case,False,209,295
38,96372106,2,10637333,1,60,0.037874698638916016,0.03028583526611328,472,672,200,472,472,672,200,472,0.0,min,Min Best Case,False,472,672
39,96372106,2,10637334,1,60,0.10815119743347168,0.013811588287353516,314,439,125,314,314,439,125,314,0.0,min,Min Best Case,False,314,436
