Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,4,60,0.033890724182128906,0.4758107662200928,277,666,389,491,491,491,0,491,0.75,uniform,False
2,96372106,2,10637297,4,60,0.10471343994140625,2.3418023586273193,423,1024,601,728,728,728,0,728,0.75,uniform,False
3,96372106,2,10637298,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
4,96372106,2,10637299,4,60,0.023028135299682617,2.968848943710327,535,1252,717,918,918,918,0,918,0.75,uniform,False
5,96372106,2,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
6,96372106,2,10637301,4,60,0.017514944076538086,1.8454251289367676,366,878,512,617,614,618,4,617,0.75,uniform,False
7,96372106,2,10637302,4,60,0.0065271854400634766,0.3992493152618408,248,590,342,428,428,428,0,428,0.75,uniform,False
8,96372106,2,10637303,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
9,96372106,2,10637304,4,60,0.04076838493347168,4.34126615524292,486,1147,661,825,822,825,3,825,0.75,uniform,False
10,96372106,2,10637305,4,60,0.01660299301147461,3.618199586868286,536,1239,703,873,873,873,0,873,0.75,uniform,False
11,96372106,2,10637306,4,60,0.004813432693481445,0.14414572715759277,144,363,219,256,256,256,0,256,0.75,uniform,False
12,96372106,2,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
13,96372106,2,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
14,96372106,2,10637309,4,60,0.0022726058959960938,0.041945695877075195,93,195,102,145,145,145,0,145,0.75,uniform,False
15,96372106,2,10637310,4,60,0.00551295280456543,0.28931593894958496,171,407,236,314,311,314,3,314,0.75,uniform,False
16,96372106,2,10637311,4,60,0.008298873901367188,0.7533197402954102,278,655,377,439,439,441,2,439,0.75,uniform,False
17,96372106,2,10637312,4,60,0.03033614158630371,6.478118181228638,594,1384,790,1009,1009,1009,0,1009,0.75,uniform,False
18,96372106,2,10637313,4,60,0.007153511047363281,0.44159960746765137,194,469,275,350,350,350,0,350,0.75,uniform,False
19,96372106,2,10637314,4,60,0.003769397735595703,0.12777352333068848,154,349,195,260,260,262,2,260,0.75,uniform,False
20,96372106,2,10637315,4,60,0.022666215896606445,8.27924656867981,531,1271,740,913,912,914,2,913,0.75,uniform,False
21,96372106,2,10637316,4,60,0.0055387020111083984,0.5383214950561523,246,529,283,391,391,391,0,391,0.75,uniform,False
22,96372106,2,10637317,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
23,96372106,2,10637318,4,60,0.015806198120117188,3.947150707244873,498,1170,672,842,839,843,4,842,0.75,uniform,False
24,96372106,2,10637319,4,60,0.024895668029785156,4.291456699371338,517,1220,703,850,850,850,0,850,0.75,uniform,False
25,96372106,2,10637320,4,60,0.013300180435180664,2.5244486331939697,474,1088,614,784,784,784,0,784,0.75,uniform,False
26,96372106,2,10637321,4,60,3.5115184783935547,3.888587474822998,401,870,469,642,655,657,2,655,0.75,uniform,False
27,96372106,2,10637322,4,60,4.32586669921875,18.405759572982788,403,918,515,664,642,642,0,642,0.75,uniform,False
28,96372106,2,10637323,4,60,0.023802995681762695,5.5275139808654785,578,1294,716,967,967,967,0,967,0.75,uniform,False
29,96372106,2,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
30,96372106,2,10637325,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
31,96372106,2,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
32,96372106,2,10637327,4,60,0.04862546920776367,5.608921051025391,587,1373,786,998,994,1001,7,998,0.75,uniform,False
33,96372106,2,10637328,4,60,0.014377832412719727,2.3576269149780273,428,1039,611,737,737,737,0,737,0.75,uniform,False
34,96372106,2,10637329,4,60,0.03385639190673828,6.729440927505493,589,1377,788,973,971,974,3,973,0.75,uniform,False
