Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,20,266520142,0,300,-1,-1,-1,-1,-1,-1,-1,-1
2,12345678,20,2039238254,0,300,207.9840543,-1,97,97,-1,-1,23893,-1
3,12345678,20,1056512566,0,300,1.732529402,-1,104,104,-1,-1,805,-1
4,12345678,20,1569480765,0,300,-1,-1,-1,-1,-1,-1,-1,-1
5,12345678,20,1557370252,0,300,-1,-1,-1,-1,-1,-1,-1,-1
6,12345678,20,462813308,0,300,-1,-1,-1,-1,-1,-1,-1,-1
7,12345678,20,1700411337,0,300,42.58808708,-1,116,116,-1,-1,10202,-1
8,12345678,20,1014291199,0,300,-1,-1,-1,-1,-1,-1,-1,-1
9,12345678,20,336338540,0,300,-1,-1,-1,-1,-1,-1,-1,-1
10,12345678,20,54896904,0,300,-1,-1,-1,-1,-1,-1,-1,-1
11,12345678,20,891275476,0,300,-1,-1,-1,-1,-1,-1,-1,-1
12,12345678,20,90387898,0,300,0.189991951,-1,103,103,-1,-1,96,-1
13,12345678,20,964062632,0,300,-1,-1,-1,-1,-1,-1,-1,-1
14,12345678,20,2012489744,0,300,-1,-1,-1,-1,-1,-1,-1,-1
15,12345678,20,271872992,0,300,-1,-1,-1,-1,-1,-1,-1,-1
16,12345678,20,31885120,0,300,-1,-1,-1,-1,-1,-1,-1,-1
17,12345678,20,287352995,0,300,-1,-1,-1,-1,-1,-1,-1,-1
18,12345678,20,1065785684,0,300,-1,-1,-1,-1,-1,-1,-1,-1
19,12345678,20,1199469516,0,300,51.19251442,-1,96,96,-1,-1,10625,-1
20,12345678,20,1276383278,0,300,-1,-1,-1,-1,-1,-1,-1,-1
21,12345678,20,509653853,0,300,-1,-1,-1,-1,-1,-1,-1,-1
22,12345678,20,609055909,0,300,-1,-1,-1,-1,-1,-1,-1,-1
23,12345678,20,836594956,0,300,-1,-1,-1,-1,-1,-1,-1,-1
24,12345678,20,1318419077,0,300,3.353067398,-1,105,105,-1,-1,1332,-1
25,12345678,20,1064802803,0,300,-1,-1,-1,-1,-1,-1,-1,-1
26,12345678,20,699368585,0,300,-1,-1,-1,-1,-1,-1,-1,-1
27,12345678,20,81815503,0,300,-1,-1,-1,-1,-1,-1,-1,-1
28,12345678,20,813867654,0,300,-1,-1,-1,-1,-1,-1,-1,-1
29,12345678,20,1040378027,0,300,-1,-1,-1,-1,-1,-1,-1,-1
30,12345678,20,1911008969,0,300,-1,-1,-1,-1,-1,-1,-1,-1
,,,,,,,,,,,,,
Algorithm, Average Run Time, Success Rate, Average Cost, Ratio ,,,,,,,,,
CCBS,9.468008153,20.00%,,1,,6,0,,,,,,
ODA-queue,-1,0.00%,,154.56711,,9.434674819,,,,,,,
