Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,6, 1002330110, 2,60,0.4285891056060791, 18.42898464202881, 67, 94, 67, 95, 70, 27304
2,12345678,6, 1450507836, 2,60,0.02895188331604004, 2.619912624359131, 46, 65, 46, 65, 23, 4376
3,12345678,6, 58905585, 2,60,0.020387887954711914, 0.23931312561035156, 64, 83, 64, 83, 14, 428
4,12345678,6, 93324831, 2,60,0.0019969940185546875, 0.04689979553222656, 41, 54, 41, 54, 2, 73
5,12345678,6, 1055516473, 2,60,0.3662858009338379, 24.505807876586914, 51, 70, 51, 70, 82, 37030
6,12345678,6, 2036683818, 2,60,0.03092050552368164, 1.8857567310333252, 48, 59, 48, 64, 17, 3689
7,12345678,6, 755113439, 2,60,0.1700878143310547, 9.46648383140564, 64, 94, 64, 92, 67, 17181
8,12345678,6, 1929286973, 2,60,0.013968467712402344, 0.3933370113372803, 49, 71, 49, 69, 8, 938
9,12345678,6, 1906279914, 2,60,0.22633647918701172, 7.3666911125183105, 81, 112, 81, 112, 37, 10427
10,12345678,6, 723214464, 2,60,0.3869130611419678, 12.628592252731323, 60, 74, 60, 74, 145, 20820
11,12345678,6, 1846658239, 2,60,23.89482831954956, -1, 90, 120, -1, -1, 4210, -1
12,12345678,6, 398818253, 2,60,0.05870175361633301, 3.5024971961975098, 49, 66, 49, 67, 11, 5612
13,12345678,6, 726957465, 2,60,0.0019941329956054688, 0.013962507247924805, 35, 44, 35, 44, 2, 29
14,12345678,6, 658474611, 2,60,0.004948854446411133, 0.09971475601196289, 48, 67, 48, 67, 3, 128
15,12345678,6, 1270282095, 2,60,0.15603876113891602, 0.8390405178070068, 71, 98, 71, 95, 66, 1638
16,12345678,6, 763333441, 2,60,0.0020134449005126953, 0.021887779235839844, 34, 45, 34, 45, 1, 39
17,12345678,6, 1316617972, 2,60,0.03884100914001465, 0.5805079936981201, 63, 82, 63, 82, 23, 1168
18,12345678,6, 2008575736, 2,60,0.2254183292388916, 18.634955644607544, 46, 66, 46, 66, 3, 18822
19,12345678,6, 354933350, 2,60,0.00797724723815918, 0.07196426391601562, 55, 74, 55, 74, 5, 107
20,12345678,6, 679659896, 2,60,0.003985404968261719, 0.055002450942993164, 58, 82, 58, 81, 3, 69
21,12345678,6, 282208234, 2,60,0.16115641593933105, 1.5002610683441162, 60, 81, 60, 81, 35, 2139
22,12345678,6, 554694488, 2,60,0.006983518600463867, 0.1857013702392578, 60, 78, 60, 78, 4, 372
23,12345678,6, 850250810, 2,60,0.16173672676086426, 3.831218719482422, 63, 79, 63, 80, 16, 6680
24,12345678,6, 591326077, 2,60,0.08379435539245605, 0.48381710052490234, 59, 81, 59, 79, 11, 795
25,12345678,6, 2092668966, 2,60,0.02292490005493164, 3.0720107555389404, 79, 96, 79, 96, 7, 4164
26,12345678,6, 387149750, 2,60,0.0020439624786376953, 0.013944387435913086, 39, 52, 39, 52, 2, 27
27,12345678,6, 1625560241, 2,60,0.0069828033447265625, 0.39136409759521484, 63, 89, 63, 87, 5, 640
28,12345678,6, 1030554641, 2,60,1.9467737674713135, -1, 67, 87, -1, -1, 242, -1
29,12345678,6, 531577363, 2,60,0.0009684562683105469, 0.02992391586303711, 35, 47, 35, 47, 1, 46
30,12345678,6, 1323971223, 2,60,0.0019948482513427734, 0.03989291191101074, 63, 86, 63, 86, 1, 52

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.9488181670506796, 100.0%, 56.93333333333333 to 76.53333333333333, 1.0
ODA-queue, 3.698314881324768, 93.33333333333333%, 55.392857142857146 to 74.46428571428571, 3.8978120463488435
