Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,11, 907208967269946619, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,11, 752027209539612245, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,11, 8513922987025613775, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,11, 4348675926034361895, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,11, 1626470841102004094, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,11, 5450415445559826472, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,11, 5845240743294037721, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,11, 3578617964873477809, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,11, 5617571432649127459, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,11, 7291920718366124014, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,11, 8419169544748506917, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,11, 503885492390212984, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,11, 3104114015932480163, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,11, 5763269973097440567, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,11, 1767074706350057749, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,11, 7589006315481973914, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,11, 3541653260018503600, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,11, 4870544402429721512, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,11, 3855919577957848252, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,11, 6739416430030165949, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,11, 4504507137282925559, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,11, 8612110282323820189, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,11, 4619869747107199510, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,11, 8254411010063126994, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,11, 2096367607059385164, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,11, 752162919155878467, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,11, 1177084506022298257, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,11, 5802670429390686440, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,11, 4205361665158112529, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,11, 5230265405646495812, 1,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.0, 0.0%, 0.0 to 0.0, -1
ODA-queue, 0.0, 0.0%, 0.0 to 0.0, -1
