Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,11, 907208967269946619, 0,60,0.31882762908935547, 10.331069946289062, 1769, 1769, 1769, 1769, 6, 5172
2,12345678,11, 752027209539612245, 0,60,6.517930030822754, -1, 1783, 1783, -1, -1, 12, -1
3,12345678,11, 8513922987025613775, 0,60,3.941206693649292, -1, 1724, 1724, -1, -1, 55, -1
4,12345678,11, 4348675926034361895, 0,60,0.43804383277893066, 5.504400014877319, 2188, 2188, 2188, 2188, 10, 4331
5,12345678,11, 1626470841102004094, 0,60,5.310582399368286, -1, 1631, 1631, -1, -1, 81, -1
6,12345678,11, 5450415445559826472, 0,60,0.3016645908355713, 11.346240997314453, 2022, 2022, 2022, 2022, 5, 7627
7,12345678,11, 5845240743294037721, 0,60,0.5443508625030518, 13.988243341445923, 1837, 1837, 1837, 1837, 11, 11371
8,12345678,11, 3578617964873477809, 0,60,44.24071455001831, -1, 1448, 1448, -1, -1, 10, -1
9,12345678,11, 5617571432649127459, 0,60,0.06601548194885254, 2.0526931285858154, 966, 966, 966, 966, 3, 2006
10,12345678,11, 7291920718366124014, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,11, 8419169544748506917, 0,60,0.35796213150024414, -1, 2020, 2020, -1, -1, 6, -1
12,12345678,11, 503885492390212984, 0,60,0.36388444900512695, 13.303081274032593, 1713, 1713, 1713, 1713, 6, 5350
13,12345678,11, 3104114015932480163, 0,60,6.352733612060547, -1, 1612, 1612, -1, -1, 22, -1
14,12345678,11, 5763269973097440567, 0,60,0.5120384693145752, 11.46610975265503, 2008, 2008, 2008, 2008, 11, 5358
15,12345678,11, 1767074706350057749, 0,60,30.454198837280273, -1, 1597, 1597, -1, -1, 324, -1
16,12345678,11, 7589006315481973914, 0,60,0.5548136234283447, 5.687417268753052, 1826, 1826, 1826, 1826, 13, 4026
17,12345678,11, 3541653260018503600, 0,60,0.5021014213562012, 7.281399965286255, 2128, 2128, 2128, 2128, 10, 4759
18,12345678,11, 4870544402429721512, 0,60,0.2766098976135254, 7.13511061668396, 1400, 1400, 1400, 1400, 7, 4246
19,12345678,11, 3855919577957848252, 0,60,0.44857192039489746, 9.547106504440308, 1783, 1783, 1783, 1783, 8, 4923
20,12345678,11, 6739416430030165949, 0,60,0.22451567649841309, 7.218410968780518, 1706, 1706, 1706, 1706, 5, 4428
21,12345678,11, 4504507137282925559, 0,60,37.26711392402649, -1, 1905, 1905, -1, -1, 7, -1
22,12345678,11, 8612110282323820189, 0,60,8.007935762405396, 21.689043045043945, 1879, 1879, 1879, 1879, 11, 19560
23,12345678,11, 4619869747107199510, 0,60,0.18314266204833984, 7.591688394546509, 1549, 1549, 1549, 1549, 3, 4628
24,12345678,11, 8254411010063126994, 0,60,0.5462360382080078, 6.17268705368042, 1793, 1793, 1793, 1793, 11, 4102
25,12345678,11, 2096367607059385164, 0,60,0.22386860847473145, 5.691492795944214, 1278, 1278, 1278, 1278, 6, 3743
26,12345678,11, 752162919155878467, 0,60,0.486677885055542, 11.360414981842041, 1994, 1994, 1994, 1994, 8, 6968
27,12345678,11, 1177084506022298257, 0,60,0.5689897537231445, 6.91825532913208, 1874, 1874, 1874, 1874, 13, 4563
28,12345678,11, 5802670429390686440, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,11, 4205361665158112529, 0,60,3.581286907196045, 6.948988199234009, 1699, 1699, 1699, 1699, 12, 4186
30,12345678,11, 5230265405646495812, 0,60,0.4281609058380127, 4.920564651489258, 1878, 1878, 1878, 1878, 10, 3814

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 5.100672618548075, 93.33333333333333%, 1633.6666666666667 to 1633.6666666666667, 1.0
ODA-queue, 5.871813941001892, 66.66666666666666%, 1176.3333333333333 to 1176.3333333333333, 1.1511842417899238
