Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,10, 1222917164, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,10, 748661012, 0,60,0.5652551651000977, 15.956625938415527, 2431, 2431, 2431, 2431, 4, 5456
3,12345678,10, 1068973445, 0,60,3.103533983230591, 58.525370359420776, 4562, 4562, 4562, 4562, 9, 11134
4,12345678,10, 279095331, 0,60,3.1917953491210938, -1, 5047, 5047, -1, -1, 6, -1
5,12345678,10, 1569818418, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,10, 1054689403, 0,60,0.5735254287719727, -1, 2807, 2807, -1, -1, 1, -1
7,12345678,10, 130726734, 0,60,2.0873682498931885, -1, 2808, 2808, -1, -1, 3, -1
8,12345678,10, 153071975, 0,60,27.657062768936157, -1, 3833, 3833, -1, -1, 65, -1
9,12345678,10, 1306922557, 0,60,4.2419657707214355, -1, 3661, 3661, -1, -1, 7, -1
10,12345678,10, 614775568, 0,60,3.535224676132202, -1, 3650, 3650, -1, -1, 5, -1
11,12345678,10, 867456317, 0,60,13.346402406692505, -1, 4384, 4384, -1, -1, 24, -1
12,12345678,10, 659433674, 0,60,1.6247706413269043, -1, 2544, 2544, -1, -1, 7, -1
13,12345678,10, 362456440, 0,60,1.8241698741912842, 39.043450355529785, 3951, 3951, 3951, 3951, 7, 15559
14,12345678,10, 297959496, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,10, 951245613, 0,60,1.5351707935333252, 23.15869426727295, 4391, 4391, 4391, 4391, 7, 8613
16,12345678,10, 1234560375, 0,60,24.66121768951416, -1, 4324, 4324, -1, -1, 60, -1
17,12345678,10, 651012305, 0,60,1.281571388244629, -1, 3777, 3777, -1, -1, 3, -1
18,12345678,10, 1485135422, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,10, 1375437991, 0,60,1.525902271270752, 33.748756408691406, 5583, 5583, 5583, 5583, 4, 9694
20,12345678,10, 1548839381, 0,60,1.3384215831756592, -1, 3333, 3333, -1, -1, 4, -1
21,12345678,10, 400624799, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,10, 1056488999, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,10, 936382561, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,10, 1130379213, 0,60,0.5683248043060303, 39.24818515777588, 2592, 2592, 2592, 2592, 2, 8087
25,12345678,10, 59925829, 0,60,0.6663036346435547, 16.5954327583313, 2872, 2872, 2872, 2872, 5, 5718
26,12345678,10, 174900536, 0,60,1.553239107131958, 38.93950438499451, 3386, 3386, 3386, 3386, 5, 8258
27,12345678,10, 519823646, 0,60,4.035977363586426, -1, 4388, 4388, -1, -1, 8, -1
28,12345678,10, 1325667415, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,10, 1079834085, 0,60,4.215081691741943, -1, 2652, 2652, -1, -1, 8, -1
30,12345678,10, 247293001, 0,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 3.437742821375529, 70.0%, 3665.5238095238096 to 3665.5238095238096, 1.0
ODA-queue, 8.840533987681072, 26.666666666666668%, 3721.0 to 3721.0, 2.571610049684795
