Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,9,1222917164,0,60,-1,-1,-1,-1,-1,-1,-1,-1
2,12345678,9,1383271237,0,60,1.373672009,41.9431448,3245,3245,3245,3245,4,8422
3,12345678,9,167696862,0,60,-1,-1,-1,-1,-1,-1,-1,-1
4,12345678,9,362763792,0,60,-1,-1,-1,-1,-1,-1,-1,-1
5,12345678,9,1280098631,0,60,39.58768511,44.84652543,3254,3254,3254,3254,5,9243
6,12345678,9,1738610522,0,60,3.177206755,39.74302435,4321,4321,4321,4321,9,9546
7,12345678,9,1513605752,0,60,10.83977771,-1,3689,3689,-1,-1,15,-1
8,12345678,9,767466964,0,60,3.628414392,-1,4369,4369,-1,-1,10,-1
9,12345678,9,1241602245,0,60,-1,-1,-1,-1,-1,-1,-1,-1
10,12345678,9,2023834431,0,60,-1,-1,-1,-1,-1,-1,-1,-1
11,12345678,9,345808220,0,60,-1,-1,-1,-1,-1,-1,-1,-1
12,12345678,9,1274239571,0,60,32.47206688,-1,4814,4814,-1,-1,55,-1
13,12345678,9,732874206,0,60,3.570190668,29.79934454,4283,4283,4283,4283,10,8714
14,12345678,9,647557841,0,60,0.734419823,11.49537587,2995,2995,2995,2995,5,5252
15,12345678,9,950827933,0,60,1.575818777,-1,3266,3266,-1,-1,3,-1
16,12345678,9,730852008,0,60,1.881789446,21.54174256,3893,3893,3893,3893,7,6987
17,12345678,9,950195565,0,60,1.976669788,-1,2856,2856,-1,-1,5,-1
18,12345678,9,2007556785,0,60,12.50907922,-1,3952,3952,-1,-1,28,-1
19,12345678,9,721070642,0,60,0.927491665,38.69856095,3926,3926,3926,3926,3,9528
20,12345678,9,85673768,0,60,19.43663907,-1,4216,4216,-1,-1,6,-1
21,12345678,9,45252002,0,60,52.55924034,-1,5405,5405,-1,-1,83,-1
22,12345678,9,766280574,0,60,1.752309084,-1,3339,3339,-1,-1,5,-1
23,12345678,9,1743568139,0,60,-1,-1,-1,-1,-1,-1,-1,-1
24,12345678,9,522295086,0,60,0.524577618,38.61080289,2695,2695,2695,2695,1,8245
25,12345678,9,1660475976,0,60,3.210629225,29.49913549,5057,5057,5057,5057,9,8883
26,12345678,9,1744448992,0,60,-1,-1,-1,-1,-1,-1,-1,-1
27,12345678,9,1642548726,0,60,1.241514683,47.92124796,3866,3866,3866,3866,4,9485
28,12345678,9,2020886293,0,60,6.963960886,-1,4018,4018,-1,-1,21,-1
29,12345678,9,1754546533,0,60,2.863391638,26.36462879,4931,4931,4931,4931,9,8902
30,12345678,9,1894621598,0,60,3.083999634,-1,3313,3313,-1,-1,8,-1
,,,,,,,,,,,,,
Algorithm, Average Run Time, Success Rate, Average Cost, Ratio ,,,,,,,,,
CCBS,6.863018147,73.33%, 3895.590909090909 to 3895.590909090909,1,,,,,,,,,
ODA-queue,12.34878445,36.67%, 3860.5454545454545 to 3860.5454545454545,1.799322716,,,,,,,,,
