Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,10,266520142,0,60,0.005949736,0.469306707,46,46,46,46,4,490
2,12345678,10,1267192108,0,60,0.014961243,1.798582554,61,61,61,61,7,1792
3,12345678,10,1244051389,0,60,0.011976957,0.244870663,60,60,60,60,7,253
4,12345678,10,639360760,0,60,0.015956402,11.01109362,48,48,48,48,10,11045
5,12345678,10,2117357666,0,60,0.064826965,-1,65,65,-1,-1,40,-1
6,12345678,10,962996588,0,60,0.008975506,2.053389311,40,40,40,40,9,2152
7,12345678,10,462397916,0,60,0.008975983,3.494618177,51,51,51,51,6,4035
8,12345678,10,1512874431,0,60,0.07180953,-1,63,63,-1,-1,40,-1
9,12345678,10,1242539540,0,60,0.168625116,12.82516527,64,64,64,64,96,13228
10,12345678,10,383776522,0,60,0.002994061,0.950065851,50,50,50,50,2,938
11,12345678,10,687646080,0,60,0.004989147,0.10366416,48,48,48,48,3,108
12,12345678,10,1778773027,0,60,0.010011435,5.75865531,50,50,50,50,5,6186
13,12345678,10,1736826218,0,60,0.012964487,28.35759115,49,49,49,49,10,27906
14,12345678,10,624537405,0,60,0.015989542,1.981500626,43,43,43,43,9,2000
15,12345678,10,2133605177,0,60,0.014902115,0.267394066,55,55,55,55,5,281
16,12345678,10,872834815,0,60,0.020451069,5.875540257,54,54,54,54,15,6483
17,12345678,10,1487521963,0,60,0.057878017,3.197846889,52,52,52,52,47,3183
18,12345678,10,8838803,0,60,0.017904758,0.381037235,67,67,67,67,11,387
19,12345678,10,534985049,0,60,0.012947321,0.902554512,62,62,62,62,5,934
20,12345678,10,223927024,0,60,0.062927961,-1,63,63,-1,-1,18,-1
21,12345678,10,1796491576,0,60,0.007979155,1.015347242,50,50,50,50,6,1139
22,12345678,10,389616105,0,60,0.017893314,0.501659632,51,51,51,51,13,507
23,12345678,10,2022712331,0,60,0.020964622,0.875698328,58,58,58,58,8,904
24,12345678,10,9931728,0,60,0.003996372,0.092820883,57,57,57,57,3,99
25,12345678,10,1320039528,0,60,0.008976221,0.112957001,51,51,51,51,5,121
26,12345678,10,213848789,0,60,0.112834215,-1,53,53,-1,-1,63,-1
27,12345678,10,310946989,0,60,0.179183483,28.77089548,38,38,38,38,136,27957
28,12345678,10,311770526,0,60,0.003990173,0.08978343,50,50,50,50,2,92
29,12345678,10,1567882499,0,60,0.005984068,0.122622967,46,46,46,46,4,106
30,12345678,10,1679843594,0,60,0.011966705,0.220410585,58,58,58,58,6,186
,,,,,,,,,,,,,
Algorithm, Average Run Time, Success Rate, Average Cost, Ratio ,,,,,,,,,
CCBS,0.032659523,100.00%, 53.43333333333333 to 53.43333333333333,1,,,,,,,,,
ODA-queue,3.71583573,86.67%, 52.26923076923077 to 52.26923076923077,113.7749552,,,,,,,,,
