Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,5, 907208967269946619, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,5, 2910733631011874325, 1,60,1.0829825401306152, 17.246191263198853, 1011, 1369, 1011, 1369, 2, 2146
3,12345678,5, 1411577007289165074, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,5, 7491000013840161340, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,5, 6497535865929948303, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,5, 4406422025055477405, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,5, 7819892098598126954, 1,60,0.09943461418151855, 12.301641702651978, 787, 1083, 787, 1083, 1, 1882
8,12345678,5, 1534438897035031112, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,5, 9123072418951679912, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,5, 2064011817931482132, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,5, 5462008514458372038, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,5, 6974153529116434848, 1,60,0.7188148498535156, 12.028773307800293, 868, 1187, 868, 1187, 3, 3213
13,12345678,5, 9209513870566212563, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,5, 1071331729538377210, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,5, 2847203240649417584, 1,60,2.5260579586029053, -1, 1002, 1382, -1, -1, 7, -1
16,12345678,5, 9174727441104800614, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,5, 877138448335133544, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,5, 7998345450292186973, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,5, 4408112036712242705, 1,60,0.13294124603271484, -1, 309, 423, -1, -1, 5, -1
20,12345678,5, 517296095815695408, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,5, 3479438151805181414, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
22,12345678,5, 3076489277013740411, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,5, 2189982832617430247, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,5, 704499885609094690, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,5, 3255483746146144899, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,5, 5042723988787609380, 1,60,0.8210306167602539, 7.274306297302246, 861, 1158, 861, 1158, 3, 1838
27,12345678,5, 56892254150138469, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,5, 6731822902189640366, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,5, 8586264753835979330, 1,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,5, 2974849566277165747, 1,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.17937539418538412, 20.0%, 161.26666666666668 to 220.06666666666666, 1.0
ODA-queue, 1.6283637523651122, 13.333333333333334%, 117.56666666666666 to 159.9, 9.07796612662605
