Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,8, 1200109274, 4,60,0.1731712818145752, -1, 96, 179, -1, -1, 28, -1
2,12345678,8, 1195766631, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,8, 1860577659, 4,60,5.751329183578491, -1, 106, 173, -1, -1, 124, -1
4,12345678,8, 5142972, 4,60,6.640876770019531, -1, 86, 144, -1, -1, 220, -1
5,12345678,8, 1327057394, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,8, 549235851, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,8, 811511975, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,8, 1033667183, 4,60,59.74160385131836, -1, 116, 183, -1, -1, 257, -1
9,12345678,8, 563486032, 4,60,6.427765369415283, -1, 80, 138, -1, -1, 1198, -1
11,12345678,8, 893434897, 4,60,20.847201347351074, -1, 100, 179, -1, -1, 937, -1
12,12345678,8, 1771275480, 4,60,18.210319757461548, -1, 117, 185, -1, -1, 282, -1
14,12345678,8, 1132332154, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,8, 562292351, 4,60,7.4850029945373535, -1, 81, 127, -1, -1, 27, -1
16,12345678,8, 1554224081, 4,60,0.09774136543273926, 3.217362403869629, 110, 180, 110, 181, 18, 3082
17,12345678,8, 2135580597, 4,60,1.0023243427276611, -1, 77, 115, -1, -1, 106, -1
18,12345678,8, 129115755, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,8, 1934099119, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,8, 1205604206, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,8, 2059971919, 4,60,47.208455085754395, -1, 99, 161, -1, -1, 7800, -1
22,12345678,8, 601614611, 4,60,0.21642255783081055, 0.8786835670471191, 86, 141, 86, 141, 4, 528
23,12345678,8, 1082804361, 4,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,8, 1041734340, 4,60,0.04488086700439453, -1, 120, 179, -1, -1, 7, -1
25,12345678,8, 1805499411, 4,60,0.503685712814331, -1, 100, 168, -1, -1, 32, -1
26,12345678,8, 664853255, 4,60,7.33639931678772, -1, 99, 169, -1, -1, 243, -1
27,12345678,8, 1894862861, 4,60,8.146159648895264, -1, 120, 193, -1, -1, 89, -1
28,12345678,8, 1334994149, 4,60,0.5455093383789062, -1, 116, 171, -1, -1, 95, -1
29,12345678,8, 334609475, 4,60,3.0757839679718018, -1, 112, 184, -1, -1, 871, -1
30,12345678,8, 1753328221, 4,60,6.80310845375061, -1, 113, 184, -1, -1, 568, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 6.80221848487854, 70.0%, 101.57142857142857 to 165.33333333333334, 8.609796142041708
ODA-queue, 0.7900556961695353, 13.333333333333334%, 97.5 to 162.0, 1.0
