Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,5, 713890312371775628, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
2,12345678,5, 5764276925687293313, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,5, 2332051378970401731, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,5, 2665882889454158333, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,5, 50781398978537201, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,5, 5396742295634526301, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,5, 2959866121983761279, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,5, 7685155056467693168, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,5, 7433751622747442094, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,5, 1306065634267518308, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,5, 8426849153152051644, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,5, 8783342846447295512, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,5, 1155949078158427653, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,5, 2864526284643754744, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,5, 2136373219922901847, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,5, 7686457500480225347, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,5, 1250679038147997082, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,5, 5436710221635643539, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,5, 5085375781472479258, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,5, 5980402509610318816, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
21,12345678,5, 8968145340642646368, 2,60,22.284433364868164, -1, 1000, 1509, -1, -1, 94, -1
22,12345678,5, 2154078962136524143, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,5, 6866826615407503451, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,5, 775053293741205348, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,5, 4845664080624112964, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,5, 160348147582794294, 2,60,0.10009121894836426, 11.714249610900879, 878, 1367, 878, 1367, 1, 1535
27,12345678,5, 4858616887472106362, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,5, 7857283681142386302, 2,60,53.26285982131958, -1, 1008, 1553, -1, -1, 372, -1
29,12345678,5, 2530203568311597150, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
30,12345678,5, 3794215339466679451, 2,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 2.5215794801712037, 10.0%, 96.2 to 147.63333333333333, 6.457723449459473
ODA-queue, 0.3904749870300293, 3.3333333333333335%, 29.266666666666666 to 45.56666666666667, 1.0
