Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,15, 1670793853, 0,60,0.5940945148468018, 24.76978039741516, 1559, 1559, 1559, 1559, 7, 5720
2,12345678,15, 1166523111, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,15, 1683910022, 0,60,43.2181396484375, -1, 2572, 2572, -1, -1, 273, -1
4,12345678,15, 399246904, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,15, 794346369, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,15, 1156475424, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,15, 1841642366, 0,60,-1, 33.48288130760193, -1, -1, 2382, 2382, -1, 6858
8,12345678,15, 1728143487, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
9,12345678,15, 36633137, 0,60,1.121152639389038, -1, 2372, 2372, -1, -1, 13, -1
10,12345678,15, 372861897, 0,60,0.2997555732727051, 21.233304977416992, 1373, 1373, 1373, 1373, 3, 4899
11,12345678,15, 219156259, 0,60,17.963579893112183, -1, 2529, 2529, -1, -1, 185, -1
12,12345678,15, 1539786442, 0,60,3.0570011138916016, -1, 1908, 1908, -1, -1, 34, -1
13,12345678,15, 401322480, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,15, 619857480, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
15,12345678,15, 787883868, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,15, 621082378, 0,60,0.38924312591552734, 10.993652582168579, 1628, 1628, 1628, 1628, 9, 3791
17,12345678,15, 2132054380, 0,60,33.775253772735596, -1, 2671, 2671, -1, -1, 27, -1
18,12345678,15, 362359506, 0,60,17.172080755233765, 33.6819052696228, 1982, 1982, 1982, 1982, 13, 7053
19,12345678,15, 1575772192, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,15, 1088170037, 0,60,5.340100288391113, -1, 1761, 1761, -1, -1, 10, -1
21,12345678,15, 258576033, 0,60,1.5748302936553955, -1, 1910, 1910, -1, -1, 10, -1
22,12345678,15, 1430473048, 0,60,3.1462340354919434, 44.50729322433472, 2391, 2391, 2391, 2391, 12, 10542
23,12345678,15, 1787223946, 0,60,45.35510563850403, -1, 1736, 1736, -1, -1, 66, -1
24,12345678,15, 2041742689, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,15, 2066265694, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,15, 216969312, 0,60,37.941646575927734, 43.00195050239563, 2170, 2170, 2170, 2170, 16, 11839
27,12345678,15, 1457987398, 0,60,56.743821144104004, -1, 2527, 2527, -1, -1, 23, -1
28,12345678,15, 108534766, 0,60,0.669971227645874, -1, 1787, 1787, -1, -1, 7, -1
29,12345678,15, 1008565585, 0,60,25.57232356071472, 37.33581066131592, 2171, 2171, 2171, 2171, 11, 8231
30,12345678,15, 908431633, 0,60,27.673446893692017, -1, 2789, 2789, -1, -1, 20, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 10.720259356498719, 60.0%, 2102.0 to 2102.0, 1.2915633879510973
ODA-queue, 8.300219297409058, 26.666666666666668%, 1957.0 to 1957.0, 1.0
