Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,15, 266520142, 0,60,0.055852651596069336, -1, 78, 78, -1, -1, 29, -1
2,12345678,15, 473803591, 0,60,0.6769914627075195, -1, 74, 74, -1, -1, 280, -1
3,12345678,15, 727307794, 0,60,20.404133796691895, -1, 80, 80, -1, -1, 5859, -1
4,12345678,15, 1558913900, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
5,12345678,15, 841867886, 0,60,0.018948793411254883, 0.5857300758361816, 73, 73, 73, 73, 8, 313
6,12345678,15, 1610810227, 0,60,0.050864219665527344, -1, 65, 65, -1, -1, 32, -1
7,12345678,15, 1437559719, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,15, 637909176, 0,60,1.1752984523773193, -1, 87, 87, -1, -1, 493, -1
9,12345678,15, 1189140295, 0,60,0.2882082462310791, -1, 80, 80, -1, -1, 110, -1
10,12345678,15, 1236130001, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
11,12345678,15, 1373463659, 0,60,0.029920339584350586, 49.82415175437927, 74, 74, 74, 74, 20, 24025
12,12345678,15, 2028795792, 0,60,0.07180643081665039, -1, 85, 85, -1, -1, 42, -1
13,12345678,15, 1556374225, 0,60,0.011968135833740234, -1, 67, 67, -1, -1, 8, -1
14,12345678,15, 126321294, 0,60,4.683825731277466, -1, 76, 76, -1, -1, 1922, -1
15,12345678,15, 1647194723, 0,60,0.04089236259460449, 3.036405324935913, 82, 82, 82, 82, 20, 1583
16,12345678,15, 1968966612, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
17,12345678,15, 85742287, 0,60,0.31481146812438965, -1, 76, 76, -1, -1, 166, -1
18,12345678,15, 1317683295, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
19,12345678,15, 469223877, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,15, 110831638, 0,60,0.10573530197143555, -1, 94, 94, -1, -1, 55, -1
21,12345678,15, 770629561, 0,60,0.531609296798706, -1, 80, 80, -1, -1, 309, -1
22,12345678,15, 1604724462, 0,60,5.898707151412964, -1, 85, 85, -1, -1, 2430, -1
23,12345678,15, 1033368195, 0,60,0.029464006423950195, 12.6350998878479, 68, 68, 68, 68, 24, 5415
24,12345678,15, 981078760, 0,60,0.6846587657928467, -1, 83, 83, -1, -1, 362, -1
25,12345678,15, 1534502973, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
26,12345678,15, 1196581807, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,15, 1793711405, 0,60,-1, -1, -1, -1, -1, -1, -1, -1
28,12345678,15, 1307193205, 0,60,8.049505472183228, -1, 91, 91, -1, -1, 3300, -1
29,12345678,15, 626510166, 0,60,0.5814456939697266, -1, 72, 72, -1, -1, 330, -1
30,12345678,15, 1901715478, 0,60,15.54891300201416, -1, 90, 90, -1, -1, 5297, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 1.9751186927159627, 70.0%, 79.04761904761905 to 79.04761904761905, 1.0
ODA-queue, 2.202712901433309, 13.333333333333334%, 74.25 to 74.25, 1.1152306489512203
