Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,3,10637296,1,60,0.02381300926208496,0.017449140548706055,506,721,215,506,506,721,215,506,0.0,min,Min Worst Case,True,506,721
2,96372106,3,10637297,1,60,0.2742960453033447,0.014498472213745117,430,608,178,430,430,608,178,430,0.0,min,Min Worst Case,True,429,607
3,96372106,3,10637298,1,60,5.746675252914429,0.017525911331176758,620,887,267,620,620,887,267,620,0.0,min,Min Worst Case,True,617,903
4,96372106,3,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
5,96372106,3,10637300,1,60,49.051077365875244,0.011250734329223633,425,578,153,425,425,578,153,425,0.0,min,Min Worst Case,True,419,586
6,96372106,3,10637301,1,60,0.24728775024414062,0.014159679412841797,297,422,125,297,297,422,125,297,0.0,min,Min Worst Case,True,293,422
7,96372106,3,10637302,1,60,0.5381042957305908,0.011922359466552734,389,556,167,389,389,556,167,389,0.0,min,Min Worst Case,True,389,559
8,96372106,3,10637303,1,60,34.72509717941284,0.01755547523498535,743,1027,284,743,743,1027,284,743,0.0,min,Min Worst Case,True,740,1053
9,96372106,3,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
10,96372106,3,10637305,1,60,0.0400385856628418,0.04181218147277832,414,591,177,414,414,591,177,414,0.0,min,Min Worst Case,True,414,591
11,96372106,3,10637306,1,60,0.48809337615966797,0.01835775375366211,301,392,91,301,301,392,91,301,0.0,min,Min Worst Case,True,301,396
12,96372106,3,10637307,1,60,2.39811635017395,0.015443563461303711,389,563,174,389,389,563,174,389,0.0,min,Min Worst Case,True,388,561
13,96372106,3,10637308,1,60,3.4768972396850586,0.020974397659301758,477,678,201,477,477,678,201,477,0.0,min,Min Worst Case,True,477,678
14,96372106,3,10637309,1,60,0.0052645206451416016,0.00748443603515625,133,194,61,133,133,194,61,133,0.0,min,Min Worst Case,True,133,194
15,96372106,3,10637310,1,60,1.3805797100067139,0.03825545310974121,537,775,238,537,537,775,238,537,0.0,min,Min Worst Case,True,537,776
16,96372106,3,10637311,1,60,0.03532052040100098,0.024463176727294922,460,652,192,460,460,652,192,460,0.0,min,Min Worst Case,True,460,652
17,96372106,3,10637312,1,60,0.05822134017944336,0.02145552635192871,440,624,184,440,440,624,184,440,0.0,min,Min Worst Case,True,440,624
18,96372106,3,10637313,1,60,0.042745113372802734,0.01152181625366211,333,490,157,333,333,490,157,333,0.0,min,Min Worst Case,True,333,490
19,96372106,3,10637314,1,60,0.02316594123840332,0.011914253234863281,308,435,127,308,308,435,127,308,0.0,min,Min Worst Case,True,308,435
20,96372106,3,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
