Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,3,10637296,0,60,0.021220684051513672,0.017794370651245117,457,457,0,457,457,457,0,457,0.5,max,Min Worst Case,True,457,457
2,96372106,3,10637297,0,60,0.030855178833007812,0.015345573425292969,401,401,0,401,401,401,0,401,0.5,max,Min Worst Case,True,401,401
3,96372106,3,10637298,0,60,0.06335639953613281,0.018415451049804688,587,587,0,587,587,587,0,587,0.5,max,Min Worst Case,True,587,587
4,96372106,3,10637299,0,60,0.01697254180908203,0.014560461044311523,520,520,0,520,520,520,0,520,0.5,max,Min Worst Case,True,520,520
5,96372106,3,10637300,0,60,0.024379491806030273,0.011815309524536133,386,386,0,386,386,386,0,386,0.5,max,Min Worst Case,True,386,386
6,96372106,3,10637301,0,60,0.017231464385986328,0.014986038208007812,278,278,0,278,278,278,0,278,0.5,max,Min Worst Case,True,278,278
7,96372106,3,10637302,0,60,0.02498650550842285,0.012613058090209961,361,361,0,361,361,361,0,361,0.5,max,Min Worst Case,True,361,361
8,96372106,3,10637303,0,60,0.037407636642456055,0.018326282501220703,690,690,0,690,690,690,0,690,0.5,max,Min Worst Case,True,690,690
9,96372106,3,10637304,0,60,0.03839850425720215,0.018252849578857422,591,591,0,591,591,591,0,591,0.5,max,Min Worst Case,True,591,591
10,96372106,3,10637305,0,60,0.01962447166442871,0.01679682731628418,396,396,0,396,396,396,0,396,0.5,max,Min Worst Case,True,396,396
11,96372106,3,10637306,0,60,0.02342367172241211,0.011189460754394531,262,262,0,262,262,262,0,262,0.5,max,Min Worst Case,True,262,262
12,96372106,3,10637307,0,60,0.021135807037353516,0.010245323181152344,366,366,0,366,366,366,0,366,0.5,max,Min Worst Case,True,366,366
13,96372106,3,10637308,0,60,0.016400814056396484,0.01350092887878418,450,450,0,450,450,450,0,450,0.5,max,Min Worst Case,True,450,450
14,96372106,3,10637309,0,60,0.004721403121948242,0.0049800872802734375,127,127,0,127,127,127,0,127,0.5,max,Min Worst Case,True,127,127
15,96372106,3,10637310,0,60,0.05947279930114746,0.02476787567138672,491,491,0,491,491,491,0,491,0.5,max,Min Worst Case,True,491,491
16,96372106,3,10637311,0,60,0.019194602966308594,0.01664113998413086,419,419,0,419,419,419,0,419,0.5,max,Min Worst Case,True,419,419
17,96372106,3,10637312,0,60,0.046292781829833984,0.022634029388427734,408,408,0,408,408,408,0,408,0.5,max,Min Worst Case,True,408,408
18,96372106,3,10637313,0,60,0.013346672058105469,0.012322425842285156,319,319,0,319,319,319,0,319,0.5,max,Min Worst Case,True,319,319
19,96372106,3,10637314,0,60,0.01328134536743164,0.012571334838867188,287,287,0,287,287,287,0,287,0.5,max,Min Worst Case,True,287,287
20,96372106,3,10637315,0,60,0.024512767791748047,0.019809484481811523,533,533,0,533,533,533,0,533,0.5,max,Min Worst Case,True,533,533
21,96372106,3,10637316,0,60,0.00585627555847168,0.005316734313964844,177,177,0,177,177,177,0,177,0.5,max,Min Worst Case,True,177,177
22,96372106,3,10637317,0,60,0.03116130828857422,0.02385425567626953,739,739,0,739,739,739,0,739,0.5,max,Min Worst Case,True,739,739
23,96372106,3,10637318,0,60,0.016873598098754883,0.015116691589355469,410,410,0,410,410,410,0,410,0.5,max,Min Worst Case,True,410,410
24,96372106,3,10637319,0,60,0.02377939224243164,0.03361105918884277,463,463,0,463,463,463,0,463,0.5,max,Min Worst Case,True,463,463
25,96372106,3,10637320,0,60,0.04000449180603027,0.013779163360595703,477,477,0,477,477,477,0,477,0.5,max,Min Worst Case,True,477,477
26,96372106,3,10637321,0,60,0.01682901382446289,0.014342546463012695,461,461,0,461,461,461,0,461,0.5,max,Min Worst Case,True,461,461
27,96372106,3,10637322,0,60,0.024147987365722656,0.012525796890258789,441,441,0,441,441,441,0,441,0.5,max,Min Worst Case,True,441,441
28,96372106,3,10637323,0,60,0.04088902473449707,0.020566940307617188,450,450,0,450,450,450,0,450,0.5,max,Min Worst Case,True,450,450
29,96372106,3,10637324,0,60,1.6371748447418213,0.02025127410888672,469,469,0,469,469,469,0,469,0.5,max,Min Worst Case,True,469,469
