Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,3,10637296,0,60,0.020912885665893555,0.01770806312561035,457,457,0,457,457,457,0,457,0.5,min,Min Best Case,True,457,457
2,96372106,3,10637297,0,60,0.030686616897583008,0.015453577041625977,401,401,0,401,401,401,0,401,0.5,min,Min Best Case,True,401,401
3,96372106,3,10637298,0,60,0.04747724533081055,0.018258094787597656,587,587,0,587,587,587,0,587,0.5,min,Min Best Case,True,587,587
4,96372106,3,10637299,0,60,0.017001628875732422,0.014904022216796875,520,520,0,520,520,520,0,520,0.5,min,Min Best Case,True,520,520
5,96372106,3,10637300,0,60,0.026110410690307617,0.011891365051269531,386,386,0,386,386,386,0,386,0.5,min,Min Best Case,True,386,386
6,96372106,3,10637301,0,60,0.03179359436035156,0.014962911605834961,278,278,0,278,278,278,0,278,0.5,min,Min Best Case,True,278,278
7,96372106,3,10637302,0,60,0.024969816207885742,0.012784719467163086,361,361,0,361,361,361,0,361,0.5,min,Min Best Case,True,361,361
8,96372106,3,10637303,0,60,0.03769397735595703,0.018384456634521484,690,690,0,690,690,690,0,690,0.5,min,Min Best Case,True,690,690
9,96372106,3,10637304,0,60,0.0387728214263916,0.018512487411499023,591,591,0,591,591,591,0,591,0.5,min,Min Best Case,True,591,591
10,96372106,3,10637305,0,60,0.019910335540771484,0.01651930809020996,396,396,0,396,396,396,0,396,0.5,min,Min Best Case,True,396,396
11,96372106,3,10637306,0,60,0.02352762222290039,0.01123046875,262,262,0,262,262,262,0,262,0.5,min,Min Best Case,True,262,262
12,96372106,3,10637307,0,60,0.021173715591430664,0.010226726531982422,366,366,0,366,366,366,0,366,0.5,min,Min Best Case,True,366,366
13,96372106,3,10637308,0,60,0.016261816024780273,0.01348114013671875,450,450,0,450,450,450,0,450,0.5,min,Min Best Case,True,450,450
14,96372106,3,10637309,0,60,0.0046956539154052734,0.0050008296966552734,127,127,0,127,127,127,0,127,0.5,min,Min Best Case,True,127,127
15,96372106,3,10637310,0,60,0.059220075607299805,0.024801254272460938,491,491,0,491,491,491,0,491,0.5,min,Min Best Case,True,491,491
16,96372106,3,10637311,0,60,0.01922440528869629,0.01653313636779785,419,419,0,419,419,419,0,419,0.5,min,Min Best Case,True,419,419
17,96372106,3,10637312,0,60,0.04624056816101074,0.022748231887817383,408,408,0,408,408,408,0,408,0.5,min,Min Best Case,True,408,408
18,96372106,3,10637313,0,60,0.013292551040649414,0.012477397918701172,319,319,0,319,319,319,0,319,0.5,min,Min Best Case,True,319,319
19,96372106,3,10637314,0,60,0.013022899627685547,0.012495994567871094,287,287,0,287,287,287,0,287,0.5,min,Min Best Case,True,287,287
20,96372106,3,10637315,0,60,0.02435135841369629,0.019886255264282227,533,533,0,533,533,533,0,533,0.5,min,Min Best Case,True,533,533
21,96372106,3,10637316,0,60,0.0059626102447509766,0.005407094955444336,177,177,0,177,177,177,0,177,0.5,min,Min Best Case,True,177,177
22,96372106,3,10637317,0,60,0.030179262161254883,0.023641109466552734,739,739,0,739,739,739,0,739,0.5,min,Min Best Case,True,739,739
23,96372106,3,10637318,0,60,0.016798734664916992,0.01505136489868164,410,410,0,410,410,410,0,410,0.5,min,Min Best Case,True,410,410
24,96372106,3,10637319,0,60,0.0238492488861084,0.019463300704956055,463,463,0,463,463,463,0,463,0.5,min,Min Best Case,True,463,463
25,96372106,3,10637320,0,60,0.04178428649902344,0.013732194900512695,477,477,0,477,477,477,0,477,0.5,min,Min Best Case,True,477,477
26,96372106,3,10637321,0,60,0.016900062561035156,0.01435708999633789,461,461,0,461,461,461,0,461,0.5,min,Min Best Case,True,461,461
27,96372106,3,10637322,0,60,0.023748397827148438,0.012308597564697266,441,441,0,441,441,441,0,441,0.5,min,Min Best Case,True,441,441
28,96372106,3,10637323,0,60,0.041237831115722656,0.020588397979736328,450,450,0,450,450,450,0,450,0.5,min,Min Best Case,True,450,450
29,96372106,3,10637324,0,60,1.6326017379760742,0.019702672958374023,469,469,0,469,469,469,0,469,0.5,min,Min Best Case,True,469,469
30,96372106,3,10637325,0,60,0.07324886322021484,0.02301025390625,763,763,0,763,763,763,0,763,0.5,min,Min Best Case,True,763,763
31,96372106,3,10637326,0,60,0.03900027275085449,0.018788814544677734,597,597,0,597,597,597,0,597,0.5,min,Min Best Case,True,597,597
