Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,3,10637296,0,60,0.020912885665893555,0.022854328155517578,457,457,0,457,457,457,0,457,0.5,max,Min Best Case,False,457,457
2,96372106,3,10637297,0,60,0.030686616897583008,0.01990652084350586,401,401,0,401,401,401,0,401,0.5,max,Min Best Case,False,401,401
3,96372106,3,10637298,0,60,0.04747724533081055,0.02408123016357422,587,587,0,587,587,587,0,587,0.5,max,Min Best Case,False,587,587
4,96372106,3,10637299,0,60,0.017001628875732422,0.018175363540649414,520,520,0,520,520,520,0,520,0.5,max,Min Best Case,False,520,520
5,96372106,3,10637300,0,60,0.026110410690307617,0.014873266220092773,386,386,0,386,386,386,0,386,0.5,max,Min Best Case,False,386,386
6,96372106,3,10637301,0,60,0.03179359436035156,0.020044565200805664,278,278,0,278,278,278,0,278,0.5,max,Min Best Case,False,278,278
7,96372106,3,10637302,0,60,0.024969816207885742,0.016214847564697266,361,361,0,361,361,361,0,361,0.5,max,Min Best Case,False,361,361
8,96372106,3,10637303,0,60,0.03769397735595703,0.02319931983947754,690,690,0,690,690,690,0,690,0.5,max,Min Best Case,False,690,690
9,96372106,3,10637304,0,60,0.0387728214263916,0.02394890785217285,591,591,0,591,591,591,0,591,0.5,max,Min Best Case,False,591,591
10,96372106,3,10637305,0,60,0.019910335540771484,0.021770477294921875,396,396,0,396,396,396,0,396,0.5,max,Min Best Case,False,396,396
11,96372106,3,10637306,0,60,0.02352762222290039,0.014602184295654297,262,262,0,262,262,262,0,262,0.5,max,Min Best Case,False,262,262
12,96372106,3,10637307,0,60,0.021173715591430664,0.028290748596191406,366,366,0,366,366,366,0,366,0.5,max,Min Best Case,False,366,366
13,96372106,3,10637308,0,60,0.016261816024780273,0.017319202423095703,450,450,0,450,450,450,0,450,0.5,max,Min Best Case,False,450,450
14,96372106,3,10637309,0,60,0.0046956539154052734,0.0060901641845703125,127,127,0,127,127,127,0,127,0.5,max,Min Best Case,False,127,127
15,96372106,3,10637310,0,60,0.059220075607299805,0.03714895248413086,491,491,0,491,491,491,0,491,0.5,max,Min Best Case,False,491,491
