Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,3,10637296,0,60,0.020912885665893555,0.023089170455932617,457,457,0,457,457,457,0,457,1.0,max,Min Best Case,False,457,457
2,96372106,3,10637297,0,60,0.030686616897583008,0.019699811935424805,401,401,0,401,401,401,0,401,1.0,max,Min Best Case,False,401,401
3,96372106,3,10637298,0,60,0.04747724533081055,0.02331852912902832,587,587,0,587,587,587,0,587,1.0,max,Min Best Case,False,587,587
4,96372106,3,10637299,0,60,0.017001628875732422,0.018242835998535156,520,520,0,520,520,520,0,520,1.0,max,Min Best Case,False,520,520
5,96372106,3,10637300,0,60,0.026110410690307617,0.01448678970336914,386,386,0,386,386,386,0,386,1.0,max,Min Best Case,False,386,386
6,96372106,3,10637301,0,60,0.03179359436035156,0.019999265670776367,278,278,0,278,278,278,0,278,1.0,max,Min Best Case,False,278,278
7,96372106,3,10637302,0,60,0.024969816207885742,0.0161440372467041,361,361,0,361,361,361,0,361,1.0,max,Min Best Case,False,361,361
8,96372106,3,10637303,0,60,0.03769397735595703,0.022774934768676758,690,690,0,690,690,690,0,690,1.0,max,Min Best Case,False,690,690
9,96372106,3,10637304,0,60,0.0387728214263916,0.023929834365844727,591,591,0,591,591,591,0,591,1.0,max,Min Best Case,False,591,591
10,96372106,3,10637305,0,60,0.019910335540771484,0.02173018455505371,396,396,0,396,396,396,0,396,1.0,max,Min Best Case,False,396,396
11,96372106,3,10637306,0,60,0.02352762222290039,0.014259815216064453,262,262,0,262,262,262,0,262,1.0,max,Min Best Case,False,262,262
12,96372106,3,10637307,0,60,0.021173715591430664,0.012682914733886719,366,366,0,366,366,366,0,366,1.0,max,Min Best Case,False,366,366
13,96372106,3,10637308,0,60,0.016261816024780273,0.017299175262451172,450,450,0,450,450,450,0,450,1.0,max,Min Best Case,False,450,450
14,96372106,3,10637309,0,60,0.0046956539154052734,0.005895137786865234,127,127,0,127,127,127,0,127,1.0,max,Min Best Case,False,127,127
15,96372106,3,10637310,0,60,0.059220075607299805,0.036809682846069336,491,491,0,491,491,491,0,491,1.0,max,Min Best Case,False,491,491
16,96372106,3,10637311,0,60,0.01922440528869629,0.02144479751586914,419,419,0,419,419,419,0,419,1.0,max,Min Best Case,False,419,419
