Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,1,60,0.07480144500732422,6.579962491989136,506,721,215,721,721,721,0,721,1.0,max,True
2,96372106,3,10637297,1,60,1.9906516075134277,7.047864675521851,430,600,170,600,607,607,0,607,1.0,max,True
3,96372106,3,10637298,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,True
4,96372106,3,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,True
5,96372106,3,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,True
6,96372106,3,10637301,1,60,9.04679536819458,6.879723072052002,295,422,127,422,421,421,0,421,1.0,max,True
7,96372106,3,10637302,1,60,1.070138931274414,6.381982088088989,389,556,167,556,559,559,0,559,1.0,max,True
8,96372106,3,10637303,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,True
9,96372106,3,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,True
10,96372106,3,10637305,1,60,0.05887246131896973,4.6913161277771,414,591,177,591,591,591,0,591,1.0,max,True
11,96372106,3,10637306,1,60,0.9992849826812744,7.660197496414185,301,392,91,392,396,396,0,396,1.0,max,True
12,96372106,3,10637307,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,True
13,96372106,3,10637308,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,True
14,96372106,3,10637309,1,60,0.007978677749633789,0.20027613639831543,133,194,61,194,194,194,0,194,1.0,max,True
15,96372106,3,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,True
16,96372106,3,10637311,1,60,0.05984210968017578,5.040081977844238,460,652,192,652,652,652,0,652,1.0,max,True
17,96372106,3,10637312,1,60,0.08178091049194336,7.064498424530029,440,624,184,624,624,624,0,624,1.0,max,True
18,96372106,3,10637313,1,60,0.04588508605957031,2.165322780609131,333,490,157,490,490,490,0,490,1.0,max,True
