Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,2,60,0.11474084854125977,3.1118898391723633,575,1009,434,800,799,801,2,800,0.25,uniform,True
2,96372106,3,10637297,2,60,2.849762439727783,2.007659673690796,485,849,364,645,650,659,9,652,0.25,uniform,True
3,96372106,3,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
4,96372106,3,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
5,96372106,3,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
6,96372106,3,10637301,2,60,47.43600654602051,1.3866393566131592,337,580,243,457,460,463,3,462,0.25,uniform,True
7,96372106,3,10637302,2,60,1.343367099761963,2.73701548576355,442,765,323,587,592,597,5,593,0.25,uniform,True
8,96372106,3,10637303,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
9,96372106,3,10637304,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
10,96372106,3,10637305,2,60,0.10176420211791992,1.918647289276123,464,821,357,645,636,649,13,645,0.25,uniform,True
11,96372106,3,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
12,96372106,3,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
13,96372106,3,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
14,96372106,3,10637309,2,60,0.011991024017333984,0.10835385322570801,157,270,113,213,213,213,0,213,0.25,uniform,True
15,96372106,3,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
16,96372106,3,10637311,2,60,0.08379435539245605,2.101762056350708,521,910,389,718,716,720,4,718,0.25,uniform,True
17,96372106,3,10637312,2,60,0.14261841773986816,3.8796207904815674,494,863,369,681,672,689,17,681,0.25,uniform,True
18,96372106,3,10637313,2,60,0.07579779624938965,1.3112847805023193,379,677,298,522,520,522,2,522,0.25,uniform,True
19,96372106,3,10637314,2,60,0.05778336524963379,1.7014126777648926,345,600,255,461,457,470,13,461,0.25,uniform,True
20,96372106,3,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
21,96372106,3,10637316,2,60,0.015109777450561523,0.27117395401000977,217,388,171,306,303,306,3,306,0.25,uniform,True
22,96372106,3,10637317,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
23,96372106,3,10637318,2,60,0.06388616561889648,3.8774755001068115,500,899,399,702,687,706,19,702,0.25,uniform,True
24,96372106,3,10637319,2,60,0.1436159610748291,3.7547221183776855,581,1022,441,808,808,811,3,808,0.25,uniform,True
25,96372106,3,10637320,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
26,96372106,3,10637321,2,60,202.97304558753967,5.548995018005371,570,998,428,772,760,766,6,765,0.25,uniform,True
27,96372106,3,10637322,2,60,0.05185961723327637,1.7793583869934082,532,912,380,739,736,739,3,739,0.25,uniform,True
28,96372106,3,10637323,2,60,0.09275126457214355,3.1953749656677246,541,945,404,757,755,767,12,757,0.25,uniform,True
29,96372106,3,10637324,2,60,0.09081339836120605,3.6472110748291016,571,988,417,771,767,777,10,771,0.25,uniform,True
30,96372106,3,10637325,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
31,96372106,3,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
32,96372106,3,10637327,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
33,96372106,3,10637328,2,60,0.05585122108459473,1.4051806926727295,481,839,358,666,664,670,6,666,0.25,uniform,True
34,96372106,3,10637329,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
35,96372106,3,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
36,96372106,3,10637331,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
37,96372106,3,10637332,2,60,0.03298616409301758,0.4401214122772217,382,684,302,540,532,545,13,540,0.25,uniform,True
38,96372106,3,10637333,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
39,96372106,3,10637334,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
40,96372106,3,10637335,2,60,2.6946523189544678,1.469005823135376,523,929,406,719,722,725,3,722,0.25,uniform,True
41,96372106,3,10637336,2,60,0.04998373985290527,0.959200382232666,434,754,320,592,586,601,15,592,0.25,uniform,True
42,96372106,3,10637337,2,60,0.04395723342895508,0.6298151016235352,358,633,275,499,497,499,2,499,0.25,uniform,True
43,96372106,3,10637338,2,60,0.08377623558044434,2.0058398246765137,386,676,290,533,524,537,13,533,0.25,uniform,True
44,96372106,3,10637339,2,60,76.1959707736969,13.885432243347168,386,639,253,502,506,510,4,508,0.25,uniform,True
45,96372106,3,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
46,96372106,3,10637341,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
47,96372106,3,10637342,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
48,96372106,3,10637343,2,60,0.026987791061401367,0.7593095302581787,365,619,254,504,501,505,4,504,0.25,uniform,True
49,96372106,3,10637344,2,60,0.02403855323791504,0.7576484680175781,340,574,234,461,457,468,11,461,0.25,uniform,True
50,96372106,3,10637345,2,60,0.0809783935546875,3.7193281650543213,503,893,390,668,667,670,3,668,0.25,uniform,True
