Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,3,10637296,0,60,0.021220684051513672,0.017725229263305664,457,457,0,457,457,457,0,457,1.0,uniform,Min Worst Case,True,457,457
2,96372106,3,10637297,0,60,0.030855178833007812,0.015687942504882812,401,401,0,401,401,401,0,401,1.0,uniform,Min Worst Case,True,401,401
3,96372106,3,10637298,0,60,0.06335639953613281,0.018223285675048828,587,587,0,587,587,587,0,587,1.0,uniform,Min Worst Case,True,587,587
4,96372106,3,10637299,0,60,0.01697254180908203,0.014694452285766602,520,520,0,520,520,520,0,520,1.0,uniform,Min Worst Case,True,520,520
5,96372106,3,10637300,0,60,0.024379491806030273,0.011806011199951172,386,386,0,386,386,386,0,386,1.0,uniform,Min Worst Case,True,386,386
6,96372106,3,10637301,0,60,0.017231464385986328,0.014702796936035156,278,278,0,278,278,278,0,278,1.0,uniform,Min Worst Case,True,278,278
7,96372106,3,10637302,0,60,0.02498650550842285,0.012582540512084961,361,361,0,361,361,361,0,361,1.0,uniform,Min Worst Case,True,361,361
8,96372106,3,10637303,0,60,0.037407636642456055,0.018283605575561523,690,690,0,690,690,690,0,690,1.0,uniform,Min Worst Case,True,690,690
9,96372106,3,10637304,0,60,0.03839850425720215,0.018023967742919922,591,591,0,591,591,591,0,591,1.0,uniform,Min Worst Case,True,591,591
10,96372106,3,10637305,0,60,0.01962447166442871,0.016576051712036133,396,396,0,396,396,396,0,396,1.0,uniform,Min Worst Case,True,396,396
11,96372106,3,10637306,0,60,0.02342367172241211,0.011144399642944336,262,262,0,262,262,262,0,262,1.0,uniform,Min Worst Case,True,262,262
12,96372106,3,10637307,0,60,0.021135807037353516,0.010198831558227539,366,366,0,366,366,366,0,366,1.0,uniform,Min Worst Case,True,366,366
13,96372106,3,10637308,0,60,0.016400814056396484,0.013451576232910156,450,450,0,450,450,450,0,450,1.0,uniform,Min Worst Case,True,450,450
14,96372106,3,10637309,0,60,0.004721403121948242,0.005023002624511719,127,127,0,127,127,127,0,127,1.0,uniform,Min Worst Case,True,127,127
15,96372106,3,10637310,0,60,0.05947279930114746,0.024666309356689453,491,491,0,491,491,491,0,491,1.0,uniform,Min Worst Case,True,491,491
16,96372106,3,10637311,0,60,0.019194602966308594,0.016582012176513672,419,419,0,419,419,419,0,419,1.0,uniform,Min Worst Case,True,419,419
17,96372106,3,10637312,0,60,0.046292781829833984,0.022245407104492188,408,408,0,408,408,408,0,408,1.0,uniform,Min Worst Case,True,408,408
18,96372106,3,10637313,0,60,0.013346672058105469,0.012214422225952148,319,319,0,319,319,319,0,319,1.0,uniform,Min Worst Case,True,319,319
19,96372106,3,10637314,0,60,0.01328134536743164,0.012418985366821289,287,287,0,287,287,287,0,287,1.0,uniform,Min Worst Case,True,287,287
20,96372106,3,10637315,0,60,0.024512767791748047,0.019800186157226562,533,533,0,533,533,533,0,533,1.0,uniform,Min Worst Case,True,533,533
21,96372106,3,10637316,0,60,0.00585627555847168,0.005298614501953125,177,177,0,177,177,177,0,177,1.0,uniform,Min Worst Case,True,177,177
22,96372106,3,10637317,0,60,0.03116130828857422,0.023522615432739258,739,739,0,739,739,739,0,739,1.0,uniform,Min Worst Case,True,739,739
23,96372106,3,10637318,0,60,0.016873598098754883,0.014884471893310547,410,410,0,410,410,410,0,410,1.0,uniform,Min Worst Case,True,410,410
24,96372106,3,10637319,0,60,0.02377939224243164,0.019176959991455078,463,463,0,463,463,463,0,463,1.0,uniform,Min Worst Case,True,463,463
25,96372106,3,10637320,0,60,0.04000449180603027,0.013588190078735352,477,477,0,477,477,477,0,477,1.0,uniform,Min Worst Case,True,477,477
26,96372106,3,10637321,0,60,0.01682901382446289,0.014355659484863281,461,461,0,461,461,461,0,461,1.0,uniform,Min Worst Case,True,461,461
27,96372106,3,10637322,0,60,0.024147987365722656,0.020034074783325195,441,441,0,441,441,441,0,441,1.0,uniform,Min Worst Case,True,441,441
28,96372106,3,10637323,0,60,0.04088902473449707,0.03307652473449707,450,450,0,450,450,450,0,450,1.0,uniform,Min Worst Case,True,450,450
29,96372106,3,10637324,0,60,1.6371748447418213,0.031830549240112305,469,469,0,469,469,469,0,469,1.0,uniform,Min Worst Case,True,469,469
30,96372106,3,10637325,0,60,0.07295608520507812,0.037567853927612305,763,763,0,763,763,763,0,763,1.0,uniform,Min Worst Case,True,763,763
31,96372106,3,10637326,0,60,0.0391387939453125,0.03039097785949707,597,597,0,597,597,597,0,597,1.0,uniform,Min Worst Case,True,597,597
32,96372106,3,10637327,0,60,0.029904842376708984,0.035303354263305664,527,527,0,527,527,527,0,527,1.0,uniform,Min Worst Case,True,527,527
33,96372106,3,10637328,0,60,0.016128063201904297,0.02207493782043457,397,397,0,397,397,397,0,397,1.0,uniform,Min Worst Case,True,397,397
34,96372106,3,10637329,0,60,0.05443882942199707,0.0368189811706543,633,633,0,633,633,633,0,633,1.0,uniform,Min Worst Case,True,633,633
35,96372106,3,10637330,0,60,0.057116031646728516,0.02795577049255371,599,599,0,599,599,599,0,599,1.0,uniform,Min Worst Case,True,599,599
36,96372106,3,10637331,0,60,0.028951644897460938,0.02254199981689453,578,578,0,578,578,578,0,578,1.0,uniform,Min Worst Case,True,578,578
37,96372106,3,10637332,0,60,0.010343313217163086,0.008296966552734375,314,314,0,314,314,314,0,314,1.0,uniform,Min Worst Case,True,314,314
38,96372106,3,10637333,0,60,0.043390750885009766,0.02226734161376953,651,651,0,651,651,651,0,651,1.0,uniform,Min Worst Case,True,651,651
39,96372106,3,10637334,0,60,0.052693843841552734,0.016875267028808594,535,535,0,535,535,535,0,535,1.0,uniform,Min Worst Case,True,535,535
40,96372106,3,10637335,0,60,0.023131132125854492,0.011115550994873047,432,432,0,432,432,432,0,432,1.0,uniform,Min Worst Case,True,432,432
41,96372106,3,10637336,0,60,0.011160612106323242,0.009767293930053711,351,351,0,351,351,351,0,351,1.0,uniform,Min Worst Case,True,351,351
42,96372106,3,10637337,0,60,0.009685039520263672,0.008624553680419922,290,290,0,290,290,290,0,290,1.0,uniform,Min Worst Case,True,290,290
43,96372106,3,10637338,0,60,0.037998199462890625,0.01800823211669922,316,316,0,316,316,316,0,316,1.0,uniform,Min Worst Case,True,316,316
44,96372106,3,10637339,0,60,0.012861013412475586,0.011775493621826172,306,306,0,306,306,306,0,306,1.0,uniform,Min Worst Case,True,306,306
45,96372106,3,10637340,0,60,0.18101787567138672,0.01352834701538086,583,583,0,583,583,583,0,583,1.0,uniform,Min Worst Case,True,581,581
46,96372106,3,10637341,0,60,0.011306285858154297,0.00972890853881836,350,350,0,350,350,350,0,350,1.0,uniform,Min Worst Case,True,350,350
47,96372106,3,10637342,0,60,0.5703635215759277,0.023626327514648438,761,761,0,761,761,761,0,761,1.0,uniform,Min Worst Case,True,760,760
48,96372106,3,10637343,0,60,0.010406494140625,0.009238481521606445,292,292,0,292,292,292,0,292,1.0,uniform,Min Worst Case,True,292,292
49,96372106,3,10637344,0,60,0.008788585662841797,0.00770115852355957,266,266,0,266,266,266,0,266,1.0,uniform,Min Worst Case,True,266,266
50,96372106,3,10637345,0,60,0.03691744804382324,0.017467975616455078,408,408,0,408,408,408,0,408,1.0,uniform,Min Worst Case,True,408,408
