Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,1,60,0.12366747856140137,0.14162087440490723,210,275,65,275,272,272,0,272,1.0,max,Min Best Case,False,206,273
2,96372106,5,10637297,1,60,0.008975505828857422,0.0887606143951416,238,295,57,295,295,295,0,295,1.0,max,Min Best Case,False,238,295
3,96372106,5,10637298,1,60,0.019948244094848633,0.08676838874816895,179,233,54,233,233,233,0,233,1.0,max,Min Best Case,False,177,231
4,96372106,5,10637299,1,60,0.038895368576049805,0.11768531799316406,188,243,55,243,243,243,0,243,1.0,max,Min Best Case,False,187,246
5,96372106,5,10637300,1,60,1.318474531173706,0.09577560424804688,230,287,57,287,287,287,0,287,1.0,max,Min Best Case,False,229,281
6,96372106,5,10637301,1,60,0.00793004035949707,0.08773112297058105,159,194,35,194,194,194,0,194,1.0,max,Min Best Case,False,159,194
7,96372106,5,10637302,1,60,0.15059733390808105,0.08473920822143555,167,216,49,216,216,216,0,216,1.0,max,Min Best Case,False,164,214
8,96372106,5,10637303,1,60,0.006981372833251953,0.07380366325378418,166,207,41,207,207,207,0,207,1.0,max,Min Best Case,False,166,207
9,96372106,5,10637304,1,60,0.003988981246948242,0.028922557830810547,108,134,26,134,134,134,0,134,1.0,max,Min Best Case,False,108,134
10,96372106,5,10637305,1,60,0.018950223922729492,0.07081794738769531,198,251,53,251,251,251,0,251,1.0,max,Min Best Case,False,196,249
11,96372106,5,10637306,1,60,0.0060193538665771484,0.036901235580444336,124,152,28,152,152,152,0,152,1.0,max,Min Best Case,False,124,152
12,96372106,5,10637307,1,60,0.008975028991699219,0.11273074150085449,235,288,53,288,288,288,0,288,1.0,max,Min Best Case,False,235,288
13,96372106,5,10637308,1,60,0.029920101165771484,0.15358781814575195,243,307,64,307,307,307,0,307,1.0,max,Min Best Case,False,242,307
14,96372106,5,10637309,1,60,0.008975982666015625,0.05784487724304199,161,205,44,205,205,205,0,205,1.0,max,Min Best Case,False,161,205
15,96372106,5,10637310,1,60,0.40192532539367676,0.06884908676147461,158,198,40,198,198,198,0,198,1.0,max,Min Best Case,False,155,195
16,96372106,5,10637311,1,60,0.036901235580444336,0.06978082656860352,168,214,46,214,214,214,0,214,1.0,max,Min Best Case,False,168,217
17,96372106,5,10637312,1,60,0.25831031799316406,0.09275078773498535,195,249,54,249,249,249,0,249,1.0,max,Min Best Case,False,194,249
18,96372106,5,10637313,1,60,0.009026288986206055,0.11367201805114746,236,311,75,311,311,311,0,311,1.0,max,Min Best Case,False,236,311
19,96372106,5,10637314,1,60,0.0847477912902832,0.10076284408569336,221,279,58,279,279,279,0,279,1.0,max,Min Best Case,False,220,280
