Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,2,60,0.14960002899169922,0.011958122253417969,253,382,129,253,253,382,129,253,0.0,min,Min Best Case,True,249,373
2,96372106,5,10637297,2,60,0.13962864875793457,0.008002281188964844,305,416,111,305,305,416,111,305,0.0,min,Min Best Case,True,301,412
3,96372106,5,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,True,-1,-1
4,96372106,5,10637299,2,60,0.03889584541320801,0.01094818115234375,228,337,109,228,228,337,109,228,0.0,min,Min Best Case,True,227,337
5,96372106,5,10637300,2,60,0.416827917098999,0.012965202331542969,285,405,120,285,285,405,120,285,0.0,min,Min Best Case,True,283,406
6,96372106,5,10637301,2,60,0.00897669792175293,0.010947465896606445,192,277,85,192,192,277,85,192,0.0,min,Min Best Case,True,192,277
7,96372106,5,10637302,2,60,0.26830315589904785,0.013904809951782227,212,298,86,212,212,298,86,212,0.0,min,Min Best Case,True,207,296
8,96372106,5,10637303,2,60,0.006982088088989258,0.008975982666015625,210,293,83,210,210,293,83,210,0.0,min,Min Best Case,True,210,293
9,96372106,5,10637304,2,60,0.004018068313598633,0.0039904117584228516,132,195,63,132,132,195,63,132,0.0,min,Min Best Case,True,132,195
10,96372106,5,10637305,2,60,0.11968016624450684,0.00698089599609375,249,364,115,249,249,364,115,249,0.0,min,Min Best Case,True,246,358
11,96372106,5,10637306,2,60,0.004990100860595703,0.007940053939819336,156,212,56,156,156,212,56,156,0.0,min,Min Best Case,True,156,212
12,96372106,5,10637307,2,60,0.017940759658813477,0.010980606079101562,287,423,136,287,287,423,136,287,0.0,min,Min Best Case,True,287,423
13,96372106,5,10637308,2,60,0.03095388412475586,0.010995626449584961,307,426,119,307,307,426,119,307,0.0,min,Min Best Case,True,307,432
14,96372106,5,10637309,2,60,0.006994009017944336,0.007976770401000977,196,286,90,196,196,286,90,196,0.0,min,Min Best Case,True,196,286
15,96372106,5,10637310,2,60,2.2818596363067627,0.007959604263305664,197,283,86,197,197,283,86,197,0.0,min,Min Best Case,True,192,271
16,96372106,5,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,True,-1,-1
17,96372106,5,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,True,-1,-1
18,96372106,5,10637313,2,60,3.228367567062378,0.008977413177490234,284,434,150,284,284,434,150,284,0.0,min,Min Best Case,True,280,437
19,96372106,5,10637314,2,60,0.05685162544250488,0.009972333908081055,276,394,118,276,276,394,118,276,0.0,min,Min Best Case,True,276,397
20,96372106,5,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,True,-1,-1
21,96372106,5,10637316,2,60,0.011026382446289062,0.010949850082397461,309,459,150,309,309,459,150,309,0.0,min,Min Best Case,True,309,459
22,96372106,5,10637317,2,60,0.007980585098266602,0.009971857070922852,262,378,116,262,262,378,116,262,0.0,min,Min Best Case,True,262,378
23,96372106,5,10637318,2,60,0.005021572113037109,0.005965709686279297,138,193,55,138,138,193,55,138,0.0,min,Min Best Case,True,138,193
24,96372106,5,10637319,2,60,0.024927854537963867,0.009969711303710938,160,246,86,160,160,246,86,160,0.0,min,Min Best Case,True,158,248
25,96372106,5,10637320,2,60,0.00994729995727539,0.01096796989440918,255,367,112,255,255,367,112,255,0.0,min,Min Best Case,True,255,367
26,96372106,5,10637321,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,True,-1,-1
27,96372106,5,10637322,2,60,0.008002281188964844,0.00997304916381836,191,276,85,191,191,276,85,191,0.0,min,Min Best Case,True,191,276
28,96372106,5,10637323,2,60,0.17851781845092773,0.010915517807006836,315,453,138,315,315,453,138,315,0.0,min,Min Best Case,True,313,459
29,96372106,5,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,True,-1,-1
30,96372106,5,10637325,2,60,0.06386351585388184,0.004992008209228516,212,308,96,212,212,308,96,212,0.0,min,Min Best Case,True,209,310
31,96372106,5,10637326,2,60,0.004988431930541992,0.004985332489013672,160,236,76,160,160,236,76,160,0.0,min,Min Best Case,True,160,236
32,96372106,5,10637327,2,60,0.04189014434814453,0.006982564926147461,235,341,106,235,235,341,106,235,0.0,min,Min Best Case,True,229,331
33,96372106,5,10637328,2,60,0.006979465484619141,0.009974241256713867,189,269,80,189,189,269,80,189,0.0,min,Min Best Case,True,189,269
34,96372106,5,10637329,2,60,0.15858864784240723,0.003988981246948242,134,210,76,134,134,210,76,134,0.0,min,Min Best Case,True,127,202
35,96372106,5,10637330,2,60,0.15163445472717285,0.008974313735961914,174,246,72,174,174,246,72,174,0.0,min,Min Best Case,True,171,251
36,96372106,5,10637331,2,60,0.0049860477447509766,0.005984067916870117,186,255,69,186,186,255,69,186,0.0,min,Min Best Case,True,186,255
37,96372106,5,10637332,2,60,0.006981849670410156,0.0069844722747802734,219,315,96,219,219,315,96,219,0.0,min,Min Best Case,True,219,315
38,96372106,5,10637333,2,60,0.006981372833251953,0.007979869842529297,201,286,85,201,201,286,85,201,0.0,min,Min Best Case,True,201,286
39,96372106,5,10637334,2,60,0.0977621078491211,0.008987188339233398,253,363,110,253,253,363,110,253,0.0,min,Min Best Case,True,248,355
40,96372106,5,10637335,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,True,-1,-1
41,96372106,5,10637336,2,60,2.796487331390381,0.009984016418457031,238,333,95,238,238,333,95,238,0.0,min,Min Best Case,True,231,338
42,96372106,5,10637337,2,60,0.014959335327148438,0.008974552154541016,153,215,62,153,153,215,62,153,0.0,min,Min Best Case,True,153,220
43,96372106,5,10637338,2,60,0.0077631473541259766,0.009973764419555664,162,237,75,162,162,237,75,162,0.0,min,Min Best Case,True,162,237
44,96372106,5,10637339,2,60,0.010010957717895508,0.010973930358886719,256,380,124,256,256,380,124,256,0.0,min,Min Best Case,True,256,380
45,96372106,5,10637340,2,60,0.06386017799377441,0.012955188751220703,200,293,93,200,200,293,93,200,0.0,min,Min Best Case,True,198,292
46,96372106,5,10637341,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,True,-1,-1
47,96372106,5,10637342,2,60,0.02795100212097168,0.007977962493896484,250,356,106,250,250,356,106,250,0.0,min,Min Best Case,True,247,350
48,96372106,5,10637343,2,60,0.41690659523010254,0.009915828704833984,219,319,100,219,219,319,100,219,0.0,min,Min Best Case,True,218,314
49,96372106,5,10637344,2,60,0.061834096908569336,0.010973215103149414,207,320,113,207,207,320,113,207,0.0,min,Min Best Case,True,205,323
50,96372106,5,10637345,2,60,0.041930437088012695,0.010966062545776367,298,439,141,298,298,439,141,298,0.0,min,Min Best Case,True,298,429
