Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,5,10637296,0,60,0.01296544075012207,0.011967897415161133,169,169,0,169,169,169,0,169,1.0,min,Min Worst Case,True
2,96372106,5,10637297,0,60,0.007979154586791992,0.006981372833251953,180,180,0,180,180,180,0,180,1.0,min,Min Worst Case,True
3,96372106,5,10637298,0,60,0.009973287582397461,0.009998798370361328,146,146,0,146,146,146,0,146,1.0,min,Min Worst Case,True
4,96372106,5,10637299,0,60,0.009943485260009766,0.010970830917358398,155,155,0,155,155,155,0,155,1.0,min,Min Worst Case,True
5,96372106,5,10637300,0,60,0.39095473289489746,0.009990930557250977,183,183,0,183,183,183,0,183,1.0,min,Min Worst Case,True
6,96372106,5,10637301,0,60,0.04488015174865723,0.009973287582397461,121,121,0,121,121,121,0,121,1.0,min,Min Worst Case,True
7,96372106,5,10637302,0,60,0.022939682006835938,0.00895071029663086,135,135,0,135,135,135,0,135,1.0,min,Min Worst Case,True
8,96372106,5,10637303,0,60,0.0069811344146728516,0.008975505828857422,130,130,0,130,130,130,0,130,1.0,min,Min Worst Case,True
9,96372106,5,10637304,0,60,0.004986286163330078,0.003983974456787109,85,85,0,85,85,85,0,85,1.0,min,Min Worst Case,True
10,96372106,5,10637305,0,60,0.010970354080200195,0.007978677749633789,149,149,0,149,149,149,0,149,1.0,min,Min Worst Case,True
11,96372106,5,10637306,0,60,0.016945600509643555,0.005018711090087891,102,102,0,102,102,102,0,102,1.0,min,Min Worst Case,True
12,96372106,5,10637307,0,60,0.009022235870361328,0.011967658996582031,184,184,0,184,184,184,0,184,1.0,min,Min Worst Case,True
13,96372106,5,10637308,0,60,0.008976459503173828,0.0109710693359375,189,189,0,189,189,189,0,189,1.0,min,Min Worst Case,True
14,96372106,5,10637309,0,60,0.010994911193847656,0.008975505828857422,127,127,0,127,127,127,0,127,1.0,min,Min Worst Case,True
15,96372106,5,10637310,0,60,0.01196742057800293,0.007953405380249023,124,124,0,124,124,124,0,124,1.0,min,Min Worst Case,True
16,96372106,5,10637311,0,60,0.010970592498779297,0.009973287582397461,136,136,0,136,136,136,0,136,1.0,min,Min Worst Case,True
17,96372106,5,10637312,0,60,0.00997304916381836,0.007978439331054688,154,154,0,154,154,154,0,154,1.0,min,Min Worst Case,True
18,96372106,5,10637313,0,60,0.026926517486572266,0.007978200912475586,192,192,0,192,192,192,0,192,1.0,min,Min Worst Case,True
19,96372106,5,10637314,0,60,0.013962268829345703,0.010970592498779297,175,175,0,175,175,175,0,175,1.0,min,Min Worst Case,True
20,96372106,5,10637315,0,60,0.006981372833251953,0.008975982666015625,126,126,0,126,126,126,0,126,1.0,min,Min Worst Case,True
21,96372106,5,10637316,0,60,0.009972810745239258,0.01296687126159668,209,209,0,209,209,209,0,209,1.0,min,Min Worst Case,True
22,96372106,5,10637317,0,60,0.01889657974243164,0.009972810745239258,168,168,0,168,168,168,0,168,1.0,min,Min Worst Case,True
23,96372106,5,10637318,0,60,0.004025697708129883,0.004975080490112305,87,87,0,87,87,87,0,87,1.0,min,Min Worst Case,True
24,96372106,5,10637319,0,60,0.010006427764892578,0.006952524185180664,111,111,0,111,111,111,0,111,1.0,min,Min Worst Case,True
25,96372106,5,10637320,0,60,0.006981372833251953,0.010946035385131836,166,166,0,166,166,166,0,166,1.0,min,Min Worst Case,True
26,96372106,5,10637321,0,60,0.10475611686706543,0.00899505615234375,171,171,0,171,171,171,0,171,1.0,min,Min Worst Case,True
27,96372106,5,10637322,0,60,0.026901721954345703,0.009973287582397461,126,126,0,126,126,126,0,126,1.0,min,Min Worst Case,True
28,96372106,5,10637323,0,60,0.024927854537963867,0.009972810745239258,206,206,0,206,206,206,0,206,1.0,min,Min Worst Case,True
29,96372106,5,10637324,0,60,0.5136206150054932,0.009973764419555664,131,131,0,131,131,131,0,131,1.0,min,Min Worst Case,True
30,96372106,5,10637325,0,60,0.013962268829345703,0.008983612060546875,136,136,0,136,136,136,0,136,1.0,min,Min Worst Case,True
31,96372106,5,10637326,0,60,0.004987001419067383,0.003988742828369141,108,108,0,108,108,108,0,108,1.0,min,Min Worst Case,True
32,96372106,5,10637327,0,60,0.04388165473937988,0.008977174758911133,151,151,0,151,151,151,0,151,1.0,min,Min Worst Case,True
33,96372106,5,10637328,0,60,0.006981372833251953,0.006981372833251953,121,121,0,121,121,121,0,121,1.0,min,Min Worst Case,True
34,96372106,5,10637329,0,60,0.009973526000976562,0.002991914749145508,90,90,0,90,90,90,0,90,1.0,min,Min Worst Case,True
35,96372106,5,10637330,0,60,0.008973121643066406,0.0069811344146728516,106,106,0,106,106,106,0,106,1.0,min,Min Worst Case,True
36,96372106,5,10637331,0,60,0.0039920806884765625,0.0059359073638916016,108,108,0,108,108,108,0,108,1.0,min,Min Worst Case,True
37,96372106,5,10637332,0,60,0.0069811344146728516,0.010968446731567383,141,141,0,141,141,141,0,141,1.0,min,Min Worst Case,True
38,96372106,5,10637333,0,60,0.007976770401000977,0.007977008819580078,135,135,0,135,135,135,0,135,1.0,min,Min Worst Case,True
39,96372106,5,10637334,0,60,0.021941423416137695,0.009024381637573242,160,160,0,160,160,160,0,160,1.0,min,Min Worst Case,True
40,96372106,5,10637335,0,60,0.179487943649292,0.007982254028320312,151,151,0,151,151,151,0,151,1.0,min,Min Worst Case,True
41,96372106,5,10637336,0,60,0.010983705520629883,0.008984565734863281,146,146,0,146,146,146,0,146,1.0,min,Min Worst Case,True
42,96372106,5,10637337,0,60,0.0698087215423584,0.008975744247436523,101,101,0,101,101,101,0,101,1.0,min,Min Worst Case,True
43,96372106,5,10637338,0,60,0.0089569091796875,0.008975028991699219,109,109,0,109,109,109,0,109,1.0,min,Min Worst Case,True
44,96372106,5,10637339,0,60,0.23235678672790527,0.014961004257202148,173,173,0,173,173,173,0,173,1.0,min,Min Worst Case,True
45,96372106,5,10637340,0,60,0.008989095687866211,0.010970592498779297,136,136,0,136,136,136,0,136,1.0,min,Min Worst Case,True
46,96372106,5,10637341,0,60,0.013967752456665039,0.009974479675292969,198,198,0,198,198,198,0,198,1.0,min,Min Worst Case,True
47,96372106,5,10637342,0,60,0.011968374252319336,0.006980419158935547,156,156,0,156,156,156,0,156,1.0,min,Min Worst Case,True
48,96372106,5,10637343,0,60,0.007992029190063477,0.008976221084594727,139,139,0,139,139,139,0,139,1.0,min,Min Worst Case,True
49,96372106,5,10637344,0,60,0.01791691780090332,0.00997304916381836,140,140,0,140,140,140,0,140,1.0,min,Min Worst Case,True
50,96372106,5,10637345,0,60,0.00797891616821289,0.009973526000976562,191,191,0,191,191,191,0,191,1.0,min,Min Worst Case,True
