Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
2,96372106,5,10637297,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
3,96372106,5,10637298,4,60,0.5824985504150391,0.016951799392700195,289,480,191,289,289,480,191,289,0.0,min,Min Best Case,False,280,487
4,96372106,5,10637299,4,60,0.06382942199707031,0.02293705940246582,305,540,235,305,305,540,235,305,0.0,min,Min Best Case,False,304,528
5,96372106,5,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
6,96372106,5,10637301,4,60,0.011999368667602539,0.021941184997558594,276,431,155,276,276,431,155,276,0.0,min,Min Best Case,False,276,431
7,96372106,5,10637302,4,60,0.04591202735900879,0.026927471160888672,288,461,173,288,288,461,173,288,0.0,min,Min Best Case,False,282,464
8,96372106,5,10637303,4,60,0.008988142013549805,0.027924776077270508,277,467,190,277,277,467,190,277,0.0,min,Min Best Case,False,277,467
9,96372106,5,10637304,4,60,0.003989458084106445,0.007979393005371094,190,308,118,190,190,308,118,190,0.0,min,Min Best Case,False,190,308
10,96372106,5,10637305,4,60,0.36602354049682617,0.01199030876159668,352,557,205,352,352,557,205,352,0.0,min,Min Best Case,False,338,552
11,96372106,5,10637306,4,60,0.2981438636779785,0.010010480880737305,193,349,156,193,193,349,156,193,0.0,min,Min Best Case,False,191,364
12,96372106,5,10637307,4,60,0.011005640029907227,0.027979612350463867,380,656,276,380,380,656,276,380,0.0,min,Min Best Case,False,380,656
13,96372106,5,10637308,4,60,0.0677943229675293,0.021940946578979492,380,646,266,380,380,646,266,380,0.0,min,Min Best Case,False,379,661
14,96372106,5,10637309,4,60,0.059839725494384766,0.01789546012878418,266,458,192,266,266,458,192,266,0.0,min,Min Best Case,False,262,454
15,96372106,5,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
16,96372106,5,10637311,4,60,0.04489850997924805,0.016956090927124023,281,481,200,281,281,481,200,281,0.0,min,Min Best Case,False,281,491
17,96372106,5,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
18,96372106,5,10637313,4,60,0.2024669647216797,0.018948078155517578,381,672,291,381,381,672,291,381,0.0,min,Min Best Case,False,378,662
19,96372106,5,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
20,96372106,5,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
21,96372106,5,10637316,4,60,2.461439847946167,0.021916627883911133,413,705,292,413,413,705,292,413,0.0,min,Min Best Case,False,409,712
22,96372106,5,10637317,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
23,96372106,5,10637318,4,60,0.005976200103759766,0.008976459503173828,159,298,139,159,159,298,139,159,0.0,min,Min Best Case,False,159,298
24,96372106,5,10637319,4,60,0.005984306335449219,0.01201939582824707,220,364,144,220,220,364,144,220,0.0,min,Min Best Case,False,220,364
25,96372106,5,10637320,4,60,0.9275505542755127,0.020944833755493164,349,574,225,349,349,574,225,349,0.0,min,Min Best Case,False,342,574
26,96372106,5,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
27,96372106,5,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
28,96372106,5,10637323,4,60,0.010938644409179688,0.018009662628173828,410,709,299,410,410,709,299,410,0.0,min,Min Best Case,False,410,709
29,96372106,5,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False,-1,-1
30,96372106,5,10637325,4,60,0.0189971923828125,0.011912345886230469,278,472,194,278,278,472,194,278,0.0,min,Min Best Case,False,278,470
31,96372106,5,10637326,4,60,0.008007049560546875,0.01196599006652832,216,379,163,216,216,379,163,216,0.0,min,Min Best Case,False,216,379
32,96372106,5,10637327,4,60,0.3260982036590576,0.014956235885620117,308,524,216,308,308,524,216,308,0.0,min,Min Best Case,False,302,526
33,96372106,5,10637328,4,60,0.00698089599609375,0.012962818145751953,248,445,197,248,248,445,197,248,0.0,min,Min Best Case,False,248,445
34,96372106,5,10637329,4,60,1.9238553047180176,0.006983280181884766,194,323,129,194,194,323,129,194,0.0,min,Min Best Case,False,186,317
