Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,2,60,0.14960002899169922,1.2975025177001953,253,382,129,253,253,253,0,253,1.0,min,Min Best Case,True,249,373
2,96372106,5,10637297,2,60,0.13962864875793457,1.2994906902313232,305,416,111,305,301,301,0,301,1.0,min,Min Best Case,True,301,412
3,96372106,5,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Best Case,True,-1,-1
4,96372106,5,10637299,2,60,0.03889584541320801,0.7150323390960693,228,337,109,228,228,228,0,228,1.0,min,Min Best Case,True,227,337
5,96372106,5,10637300,2,60,0.416827917098999,7.762243270874023,285,405,120,285,285,285,0,285,1.0,min,Min Best Case,True,283,406
6,96372106,5,10637301,2,60,0.00897669792175293,0.3829207420349121,192,277,85,192,192,192,0,192,1.0,min,Min Best Case,True,192,277
7,96372106,5,10637302,2,60,0.26830315589904785,2.232023000717163,212,298,86,212,213,213,0,213,1.0,min,Min Best Case,True,207,296
8,96372106,5,10637303,2,60,0.006982088088989258,0.31809449195861816,210,293,83,210,210,210,0,210,1.0,min,Min Best Case,True,210,293
9,96372106,5,10637304,2,60,0.004018068313598633,0.07280826568603516,132,195,63,132,132,132,0,132,1.0,min,Min Best Case,True,132,195
10,96372106,5,10637305,2,60,0.11968016624450684,1.0382440090179443,249,364,115,249,257,257,0,257,1.0,min,Min Best Case,True,246,358
11,96372106,5,10637306,2,60,0.004990100860595703,0.16153764724731445,156,212,56,156,156,156,0,156,1.0,min,Min Best Case,True,156,212
12,96372106,5,10637307,2,60,0.017940759658813477,0.6133043766021729,287,423,136,287,287,287,0,287,1.0,min,Min Best Case,True,287,423
13,96372106,5,10637308,2,60,0.03095388412475586,0.7570114135742188,307,426,119,307,307,307,0,307,1.0,min,Min Best Case,True,307,432
14,96372106,5,10637309,2,60,0.006994009017944336,0.3969390392303467,196,286,90,196,196,196,0,196,1.0,min,Min Best Case,True,196,286
15,96372106,5,10637310,2,60,2.2818596363067627,7.412216901779175,197,283,86,197,200,200,0,200,1.0,min,Min Best Case,True,192,271
16,96372106,5,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Best Case,True,-1,-1
17,96372106,5,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Best Case,True,-1,-1
18,96372106,5,10637313,2,60,3.228367567062378,1.241654872894287,284,434,150,284,282,282,0,282,1.0,min,Min Best Case,True,280,437
19,96372106,5,10637314,2,60,0.05685162544250488,2.249026298522949,276,394,118,276,276,276,0,276,1.0,min,Min Best Case,True,276,397
20,96372106,5,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Best Case,True,-1,-1
21,96372106,5,10637316,2,60,0.011026382446289062,0.7818846702575684,309,459,150,309,309,309,0,309,1.0,min,Min Best Case,True,309,459
22,96372106,5,10637317,2,60,0.007980585098266602,0.8317759037017822,262,378,116,262,262,262,0,262,1.0,min,Min Best Case,True,262,378
23,96372106,5,10637318,2,60,0.005021572113037109,0.13561153411865234,138,193,55,138,138,138,0,138,1.0,min,Min Best Case,True,138,193
24,96372106,5,10637319,2,60,0.024927854537963867,0.6603076457977295,160,246,86,160,160,160,0,160,1.0,min,Min Best Case,True,158,248
25,96372106,5,10637320,2,60,0.00994729995727539,0.5285801887512207,255,367,112,255,255,255,0,255,1.0,min,Min Best Case,True,255,367
26,96372106,5,10637321,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Best Case,True,-1,-1
27,96372106,5,10637322,2,60,0.008002281188964844,0.3749423027038574,191,276,85,191,191,191,0,191,1.0,min,Min Best Case,True,191,276
28,96372106,5,10637323,2,60,0.17851781845092773,0.9544234275817871,315,453,138,315,316,316,0,316,1.0,min,Min Best Case,True,313,459
29,96372106,5,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Best Case,True,-1,-1
30,96372106,5,10637325,2,60,0.06386351585388184,2.6349904537200928,212,308,96,212,214,214,0,214,1.0,min,Min Best Case,True,209,310
31,96372106,5,10637326,2,60,0.004988431930541992,0.10975360870361328,160,236,76,160,160,160,0,160,1.0,min,Min Best Case,True,160,236
32,96372106,5,10637327,2,60,0.04189014434814453,0.6821749210357666,235,341,106,235,235,235,0,235,1.0,min,Min Best Case,True,229,331
33,96372106,5,10637328,2,60,0.006979465484619141,0.3421173095703125,189,269,80,189,189,189,0,189,1.0,min,Min Best Case,True,189,269
34,96372106,5,10637329,2,60,0.15858864784240723,1.6097157001495361,134,210,76,134,137,137,0,137,1.0,min,Min Best Case,True,127,202
35,96372106,5,10637330,2,60,0.15163445472717285,0.7669665813446045,174,246,72,174,174,174,0,174,1.0,min,Min Best Case,True,171,251
36,96372106,5,10637331,2,60,0.0049860477447509766,0.18055438995361328,186,255,69,186,186,186,0,186,1.0,min,Min Best Case,True,186,255
37,96372106,5,10637332,2,60,0.006981849670410156,0.28928160667419434,219,315,96,219,219,219,0,219,1.0,min,Min Best Case,True,219,315
38,96372106,5,10637333,2,60,0.006981372833251953,0.3441345691680908,201,286,85,201,201,201,0,201,1.0,min,Min Best Case,True,201,286
39,96372106,5,10637334,2,60,0.0977621078491211,4.2706358432769775,253,363,110,253,253,253,0,253,1.0,min,Min Best Case,True,248,355
40,96372106,5,10637335,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Best Case,True,-1,-1
41,96372106,5,10637336,2,60,2.796487331390381,2.4584507942199707,238,333,95,238,238,238,0,238,1.0,min,Min Best Case,True,231,338
42,96372106,5,10637337,2,60,0.014959335327148438,0.29418134689331055,153,215,62,153,153,153,0,153,1.0,min,Min Best Case,True,153,220
43,96372106,5,10637338,2,60,0.0077631473541259766,0.3231525421142578,162,237,75,162,162,162,0,162,1.0,min,Min Best Case,True,162,237
44,96372106,5,10637339,2,60,0.010010957717895508,0.6622509956359863,256,380,124,256,256,256,0,256,1.0,min,Min Best Case,True,256,380
45,96372106,5,10637340,2,60,0.06386017799377441,0.6851680278778076,200,293,93,200,198,198,0,198,1.0,min,Min Best Case,True,198,292
46,96372106,5,10637341,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Best Case,True,-1,-1
47,96372106,5,10637342,2,60,0.02795100212097168,0.7260010242462158,250,356,106,250,250,250,0,250,1.0,min,Min Best Case,True,247,350
48,96372106,5,10637343,2,60,0.41690659523010254,11.663773536682129,219,319,100,219,219,219,0,219,1.0,min,Min Best Case,True,218,314
49,96372106,5,10637344,2,60,0.061834096908569336,0.5315587520599365,207,320,113,207,207,207,0,207,1.0,min,Min Best Case,True,205,323
50,96372106,5,10637345,2,60,0.041930437088012695,1.8251662254333496,298,439,141,298,300,300,0,300,1.0,min,Min Best Case,True,298,429
