Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,2,60,0.13168859481811523,0.013906717300415039,257,376,119,376,257,376,119,376,0.0,max,Min Worst Case,True,249,373
2,96372106,5,10637297,2,60,0.12163710594177246,0.00898289680480957,305,416,111,416,305,416,111,416,0.0,max,Min Worst Case,True,301,412
3,96372106,5,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True,-1,-1
4,96372106,5,10637299,2,60,0.025930404663085938,0.01396489143371582,228,335,107,335,228,335,107,335,0.0,max,Min Worst Case,True,227,337
5,96372106,5,10637300,2,60,0.45882749557495117,0.01199030876159668,285,405,120,405,285,405,120,405,0.0,max,Min Worst Case,True,283,406
6,96372106,5,10637301,2,60,0.00798344612121582,0.01196742057800293,192,277,85,277,192,277,85,277,0.0,max,Min Worst Case,True,192,277
7,96372106,5,10637302,2,60,0.2673075199127197,0.011970281600952148,213,296,83,296,213,296,83,296,0.0,max,Min Worst Case,True,207,296
8,96372106,5,10637303,2,60,0.009972572326660156,0.010022401809692383,210,293,83,293,210,293,83,293,0.0,max,Min Worst Case,True,210,293
9,96372106,5,10637304,2,60,0.004000186920166016,0.0050394535064697266,132,195,63,195,132,195,63,195,0.0,max,Min Worst Case,True,132,195
10,96372106,5,10637305,2,60,0.2713003158569336,0.008985042572021484,265,356,91,356,265,356,91,356,0.0,max,Min Worst Case,True,246,358
11,96372106,5,10637306,2,60,0.004988193511962891,0.006038665771484375,156,212,56,212,156,212,56,212,0.0,max,Min Worst Case,True,156,212
12,96372106,5,10637307,2,60,0.008976936340332031,0.010972261428833008,287,423,136,423,287,423,136,423,0.0,max,Min Worst Case,True,287,423
13,96372106,5,10637308,2,60,0.03390836715698242,0.011030912399291992,307,426,119,426,307,426,119,426,0.0,max,Min Worst Case,True,307,432
14,96372106,5,10637309,2,60,0.006983280181884766,0.008973360061645508,196,286,90,286,196,286,90,286,0.0,max,Min Worst Case,True,196,286
15,96372106,5,10637310,2,60,3.489691734313965,0.008986234664916992,203,273,70,273,203,273,70,273,0.0,max,Min Worst Case,True,192,271
16,96372106,5,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True,-1,-1
17,96372106,5,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True,-1,-1
18,96372106,5,10637313,2,60,0.07576656341552734,0.008975028991699219,284,434,150,434,284,434,150,434,0.0,max,Min Worst Case,True,280,437
19,96372106,5,10637314,2,60,0.11568522453308105,0.010975122451782227,280,391,111,391,280,391,111,391,0.0,max,Min Worst Case,True,276,397
20,96372106,5,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True,-1,-1
21,96372106,5,10637316,2,60,0.010970115661621094,0.012909412384033203,309,459,150,459,309,459,150,459,0.0,max,Min Worst Case,True,309,459
22,96372106,5,10637317,2,60,0.012002706527709961,0.009973526000976562,262,378,116,378,262,378,116,378,0.0,max,Min Worst Case,True,262,378
23,96372106,5,10637318,2,60,0.0069811344146728516,0.005983829498291016,138,193,55,193,138,193,55,193,0.0,max,Min Worst Case,True,138,193
24,96372106,5,10637319,2,60,0.02592921257019043,0.0069773197174072266,160,246,86,246,160,246,86,246,0.0,max,Min Worst Case,True,158,248
25,96372106,5,10637320,2,60,0.00798654556274414,0.014028787612915039,255,367,112,367,255,367,112,367,0.0,max,Min Worst Case,True,255,367
26,96372106,5,10637321,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True,-1,-1
27,96372106,5,10637322,2,60,0.008969783782958984,0.011968612670898438,191,276,85,276,191,276,85,276,0.0,max,Min Worst Case,True,191,276
28,96372106,5,10637323,2,60,0.10673284530639648,0.010942220687866211,316,447,131,447,316,447,131,447,0.0,max,Min Worst Case,True,313,459
29,96372106,5,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True,-1,-1
30,96372106,5,10637325,2,60,0.03291177749633789,0.006041526794433594,213,305,92,305,213,305,92,305,0.0,max,Min Worst Case,True,209,310
31,96372106,5,10637326,2,60,0.006012678146362305,0.00498652458190918,160,236,76,236,160,236,76,236,0.0,max,Min Worst Case,True,160,236
32,96372106,5,10637327,2,60,0.030881643295288086,0.008984565734863281,235,336,101,336,235,336,101,336,0.0,max,Min Worst Case,True,229,331
33,96372106,5,10637328,2,60,0.0069828033447265625,0.007979869842529297,189,269,80,269,189,269,80,269,0.0,max,Min Worst Case,True,189,269
34,96372106,5,10637329,2,60,1.2706501483917236,0.005004167556762695,134,209,75,209,134,209,75,209,0.0,max,Min Worst Case,True,127,202
35,96372106,5,10637330,2,60,0.16353416442871094,0.009005308151245117,174,246,72,246,174,246,72,246,0.0,max,Min Worst Case,True,171,251
36,96372106,5,10637331,2,60,0.004985809326171875,0.007967233657836914,186,255,69,255,186,255,69,255,0.0,max,Min Worst Case,True,186,255
37,96372106,5,10637332,2,60,0.006946563720703125,0.007998228073120117,219,315,96,315,219,315,96,315,0.0,max,Min Worst Case,True,219,315
38,96372106,5,10637333,2,60,0.007016897201538086,0.008935928344726562,201,286,85,286,201,286,85,286,0.0,max,Min Worst Case,True,201,286
39,96372106,5,10637334,2,60,0.05884194374084473,0.009975194931030273,256,361,105,361,256,361,105,361,0.0,max,Min Worst Case,True,248,355
40,96372106,5,10637335,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True,-1,-1
41,96372106,5,10637336,2,60,0.3141598701477051,0.011025190353393555,240,331,91,331,240,331,91,331,0.0,max,Min Worst Case,True,231,338
42,96372106,5,10637337,2,60,0.01395106315612793,0.009918451309204102,153,215,62,215,153,215,62,215,0.0,max,Min Worst Case,True,153,220
43,96372106,5,10637338,2,60,0.00797891616821289,0.011969327926635742,162,237,75,237,162,237,75,237,0.0,max,Min Worst Case,True,162,237
44,96372106,5,10637339,2,60,0.009973526000976562,0.011967658996582031,256,380,124,380,256,380,124,380,0.0,max,Min Worst Case,True,256,380
45,96372106,5,10637340,2,60,0.11166620254516602,0.012969970703125,201,292,91,292,201,292,91,292,0.0,max,Min Worst Case,True,198,292
46,96372106,5,10637341,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,True,-1,-1
47,96372106,5,10637342,2,60,0.027981042861938477,0.008031368255615234,250,353,103,353,250,353,103,353,0.0,max,Min Worst Case,True,247,350
48,96372106,5,10637343,2,60,0.43087005615234375,0.01091456413269043,219,319,100,319,219,319,100,319,0.0,max,Min Worst Case,True,218,314
49,96372106,5,10637344,2,60,0.03789806365966797,0.016953468322753906,207,320,113,320,207,320,113,320,0.0,max,Min Worst Case,True,205,323
50,96372106,5,10637345,2,60,0.09772729873657227,0.010919570922851562,303,437,134,437,303,437,134,437,0.0,max,Min Worst Case,True,298,429
