Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,0,60,0.6671521663665771,0.24135398864746094,3098,3098,0,3098,3098,3098,0,3098,1.0,max,False
2,96372106,4,10637297,0,60,1.917870044708252,0.5744643211364746,8907,8907,0,8907,8907,8907,0,8907,1.0,max,False
3,96372106,4,10637298,0,60,5.3975584506988525,0.6442742347717285,6342,6342,0,6342,6342,6342,0,6342,1.0,max,False
4,96372106,4,10637299,0,60,9.455700874328613,0.6073484420776367,8484,8484,0,8484,8484,8484,0,8484,1.0,max,False
5,96372106,4,10637300,0,60,0.7460041046142578,0.2792549133300781,4764,4764,0,4764,4764,4764,0,4764,1.0,max,False
6,96372106,4,10637301,0,60,5.982000350952148,0.5924170017242432,5874,5874,0,5874,5874,5874,0,5874,1.0,max,False
7,96372106,4,10637302,0,60,2.42950439453125,0.3949458599090576,7571,7571,0,7571,7571,7571,0,7571,1.0,max,False
8,96372106,4,10637303,0,60,7.642552614212036,0.47373366355895996,6448,6448,0,6448,6448,6448,0,6448,1.0,max,False
9,96372106,4,10637304,0,60,1.7014493942260742,0.2822892665863037,5286,5286,0,5286,5286,5286,0,5286,1.0,max,False
10,96372106,4,10637305,0,60,3.522576093673706,0.6791844367980957,9624,9624,0,9624,9624,9624,0,9624,1.0,max,False
11,96372106,4,10637306,0,60,3.7998342514038086,0.6562478542327881,10462,10462,0,10462,10462,10462,0,10462,1.0,max,False
12,96372106,4,10637307,0,60,4.028249502182007,0.6293177604675293,7880,7880,0,7880,7880,7880,0,7880,1.0,max,False
13,96372106,4,10637308,0,60,2.5202929973602295,0.47369909286499023,8029,8029,0,8029,8029,8029,0,8029,1.0,max,False
14,96372106,4,10637309,0,60,5.1821370124816895,0.5664832592010498,5744,5744,0,5744,5744,5744,0,5744,1.0,max,False
15,96372106,4,10637310,0,60,23.169013023376465,0.7430105209350586,10147,10147,0,10147,10147,10147,0,10147,1.0,max,False
16,96372106,4,10637311,0,60,2.6120123863220215,0.41289472579956055,4594,4594,0,4594,4594,4594,0,4594,1.0,max,False
17,96372106,4,10637312,0,60,1.762272834777832,0.32413411140441895,3151,3151,0,3151,3151,3151,0,3151,1.0,max,False
18,96372106,4,10637313,0,60,28.51177740097046,0.3541080951690674,6633,6633,0,6633,6633,6633,0,6633,1.0,max,False
19,96372106,4,10637314,0,60,7.0012712478637695,0.3091738224029541,4585,4585,0,4585,4585,4585,0,4585,1.0,max,False
20,96372106,4,10637315,0,60,7.757297515869141,0.47672438621520996,7315,7315,0,7315,7315,7315,0,7315,1.0,max,False
21,96372106,4,10637316,0,60,0.5235986709594727,0.2353804111480713,4514,4514,0,4514,4514,4514,0,4514,1.0,max,False
22,96372106,4,10637317,0,60,45.2479727268219,0.47373247146606445,7026,7026,0,7026,7026,7026,0,7026,1.0,max,False
23,96372106,4,10637318,0,60,0.7579715251922607,0.23736357688903809,2543,2543,0,2543,2543,2543,0,2543,1.0,max,False
24,96372106,4,10637319,0,60,14.890162944793701,0.4797177314758301,6884,6884,0,6884,6884,6884,0,6884,1.0,max,False
25,96372106,4,10637320,0,60,0.6283204555511475,0.22938895225524902,3230,3230,0,3230,3230,3230,0,3230,1.0,max,False
26,96372106,4,10637321,0,60,7.543817758560181,0.4448099136352539,7550,7550,0,7550,7550,7550,0,7550,1.0,max,False
27,96372106,4,10637322,0,60,6.965365171432495,0.3899648189544678,5115,5115,0,5115,5115,5115,0,5115,1.0,max,False
28,96372106,4,10637323,0,60,2.145260810852051,0.3530457019805908,5129,5129,0,5129,5129,5129,0,5129,1.0,max,False
29,96372106,4,10637324,0,60,2.0754449367523193,0.3749969005584717,3261,3261,0,3261,3261,3261,0,3261,1.0,max,False
30,96372106,4,10637325,0,60,4.6365954875946045,0.4418172836303711,8508,8508,0,8508,8508,8508,0,8508,1.0,max,False
31,96372106,4,10637326,0,60,8.447401285171509,0.6353003978729248,6181,6181,0,6181,6181,6181,0,6181,1.0,max,False
32,96372106,4,10637327,0,60,27.302955150604248,0.42985033988952637,7710,7710,0,7710,7710,7710,0,7710,1.0,max,False
33,96372106,4,10637328,0,60,5.951077938079834,0.25232362747192383,4888,4888,0,4888,4888,4888,0,4888,1.0,max,False
34,96372106,4,10637329,0,60,6.210366725921631,0.6891567707061768,6589,6589,0,6589,6589,6589,0,6589,1.0,max,False
35,96372106,4,10637330,0,60,3.8108389377593994,0.4497976303100586,5039,5039,0,5039,5039,5039,0,5039,1.0,max,False
36,96372106,4,10637331,0,60,4.878945827484131,0.6343023777008057,6818,6818,0,6818,6818,6818,0,6818,1.0,max,False
37,96372106,4,10637332,0,60,0.6382920742034912,0.2563154697418213,5150,5150,0,5150,5150,5150,0,5150,1.0,max,False
38,96372106,4,10637333,0,60,9.938410997390747,0.39095330238342285,5602,5602,0,5602,5602,5602,0,5602,1.0,max,False
39,96372106,4,10637334,0,60,20.65274715423584,0.48370790481567383,9319,9319,0,9319,9319,9319,0,9319,1.0,max,False
40,96372106,4,10637335,0,60,17.0304696559906,0.5944099426269531,8367,8367,0,8367,8367,8367,0,8367,1.0,max,False
41,96372106,4,10637336,0,60,1.6376190185546875,0.4338405132293701,6743,6743,0,6743,6743,6743,0,6743,1.0,max,False
42,96372106,4,10637337,0,60,5.173160791397095,0.4906880855560303,6984,6984,0,6984,6984,6984,0,6984,1.0,max,False
43,96372106,4,10637338,0,60,0.7410178184509277,0.24434757232666016,4199,4199,0,4199,4199,4199,0,4199,1.0,max,False
44,96372106,4,10637339,0,60,2.440471649169922,0.6033854484558105,8173,8173,0,8173,8173,8173,0,8173,1.0,max,False
45,96372106,4,10637340,0,60,10.673445224761963,0.6073474884033203,9207,9207,0,9207,9207,9207,0,9207,1.0,max,False
46,96372106,4,10637341,0,60,3.358018398284912,0.2284221649169922,3101,3101,0,3101,3101,3101,0,3101,1.0,max,False
47,96372106,4,10637342,0,60,21.680995225906372,0.7110996246337891,6489,6489,0,6489,6489,6489,0,6489,1.0,max,False
48,96372106,4,10637343,0,60,1.947788953781128,0.2682826519012451,5159,5159,0,5159,5159,5159,0,5159,1.0,max,False
49,96372106,4,10637344,0,60,2.5092859268188477,0.3500649929046631,5040,5040,0,5040,5040,5040,0,5040,1.0,max,False
50,96372106,4,10637345,0,60,0.7659528255462646,0.13663411140441895,1834,1834,0,1834,1834,1834,0,1834,1.0,max,False
