Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,0,60,33.61128115653992,0.021938562393188477,403,403,0,403,403,403,0,403,0.25,max,False
2,96372106,4,10637297,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
3,96372106,4,10637298,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
4,96372106,4,10637299,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
5,96372106,4,10637300,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
6,96372106,4,10637301,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
7,96372106,4,10637302,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
8,96372106,4,10637303,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,max,False
9,96372106,4,10637304,0,60,37.73133301734924,0.03390860557556152,436,436,0,436,436,436,0,436,0.25,max,False
10,96372106,4,10637305,0,60,39.000301122665405,0.023934364318847656,306,306,0,306,306,306,0,306,0.25,max,False
