Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,4,60,0.008437871932983398,0.004407405853271484,38,72,34,72,72,72,0,72,1.0,max,Min Worst Case,False
2,96372106,3,10637297,4,60,0.0005865097045898438,0.0019102096557617188,26,43,17,43,43,43,0,43,1.0,max,Min Worst Case,False
3,96372106,3,10637298,4,60,0.027370691299438477,0.004048347473144531,45,83,38,83,82,82,0,82,1.0,max,Min Worst Case,False
4,96372106,3,10637299,4,60,0.1353461742401123,0.0037393569946289062,36,72,36,72,72,72,0,72,1.0,max,Min Worst Case,False
5,96372106,3,10637300,4,60,0.009704351425170898,0.004338979721069336,38,70,32,70,70,70,0,70,1.0,max,Min Worst Case,False
6,96372106,3,10637301,4,60,0.013889789581298828,0.004675149917602539,41,73,32,73,72,72,0,72,1.0,max,Min Worst Case,False
7,96372106,3,10637302,4,60,0.01756453514099121,0.004083395004272461,36,81,45,81,81,81,0,81,1.0,max,Min Worst Case,False
8,96372106,3,10637303,4,60,0.0006778240203857422,0.003187417984008789,31,55,24,55,55,55,0,55,1.0,max,Min Worst Case,False
9,96372106,3,10637304,4,60,0.0018024444580078125,0.003346681594848633,29,60,31,60,60,60,0,60,1.0,max,Min Worst Case,False
10,96372106,3,10637305,4,60,0.10343694686889648,0.0040132999420166016,44,78,34,78,76,76,0,76,1.0,max,Min Worst Case,False
11,96372106,3,10637306,4,60,0.0004792213439941406,0.0015511512756347656,14,30,16,30,30,30,0,30,1.0,max,Min Worst Case,False
12,96372106,3,10637307,4,60,0.005391597747802734,0.003289461135864258,38,67,29,67,66,66,0,66,1.0,max,Min Worst Case,False
13,96372106,3,10637308,4,60,0.004838705062866211,0.0039904117584228516,35,75,40,75,75,75,0,75,1.0,max,Min Worst Case,False
14,96372106,3,10637309,4,60,0.009824752807617188,0.003757953643798828,34,64,30,64,62,62,0,62,1.0,max,Min Worst Case,False
15,96372106,3,10637310,4,60,0.10902070999145508,0.0042002201080322266,45,73,28,73,73,73,0,73,1.0,max,Min Worst Case,False
16,96372106,3,10637311,4,60,0.0058324337005615234,0.0031795501708984375,26,59,33,59,59,59,0,59,1.0,max,Min Worst Case,False
17,96372106,3,10637312,4,60,0.0012774467468261719,0.0021550655364990234,27,45,18,45,45,45,0,45,1.0,max,Min Worst Case,False
18,96372106,3,10637313,4,60,3.7323381900787354,0.0042324066162109375,51,88,37,88,87,87,0,87,1.0,max,Min Worst Case,False
19,96372106,3,10637314,4,60,0.2953341007232666,0.0046389102935791016,41,71,30,71,70,70,0,70,1.0,max,Min Worst Case,False
20,96372106,3,10637315,4,60,0.007968425750732422,0.0018455982208251953,28,48,20,48,48,48,0,48,1.0,max,Min Worst Case,False
21,96372106,3,10637316,4,60,0.30512237548828125,0.0036156177520751953,33,61,28,61,58,58,0,58,1.0,max,Min Worst Case,False
22,96372106,3,10637317,4,60,0.011150598526000977,0.00650787353515625,33,68,35,68,68,68,0,68,1.0,max,Min Worst Case,False
23,96372106,3,10637318,4,60,0.04058241844177246,0.004670143127441406,35,72,37,72,68,68,0,68,1.0,max,Min Worst Case,False
24,96372106,3,10637319,4,60,0.0007016658782958984,0.002628326416015625,26,56,30,56,56,56,0,56,1.0,max,Min Worst Case,False
25,96372106,3,10637320,4,60,0.0004410743713378906,0.0017418861389160156,22,41,19,41,41,41,0,41,1.0,max,Min Worst Case,False
26,96372106,3,10637321,4,60,0.0006210803985595703,0.0022339820861816406,26,53,27,53,53,53,0,53,1.0,max,Min Worst Case,False
27,96372106,3,10637322,4,60,0.0011093616485595703,0.0020682811737060547,24,54,30,54,54,54,0,54,1.0,max,Min Worst Case,False
