Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,4,60,0.008437871932983398,0.01869797706604004,38,72,34,38,38,38,0,38,1.0,min,Min Worst Case,True
2,96372106,3,10637297,4,60,0.0005865097045898438,0.0032799243927001953,26,43,17,26,26,26,0,26,1.0,min,Min Worst Case,True
3,96372106,3,10637298,4,60,0.027370691299438477,0.055609703063964844,45,83,38,45,45,45,0,45,1.0,min,Min Worst Case,True
4,96372106,3,10637299,4,60,0.1353461742401123,0.1385204792022705,36,72,36,36,31,31,0,31,1.0,min,Min Worst Case,True
5,96372106,3,10637300,4,60,0.009704351425170898,0.02514338493347168,38,70,32,38,37,37,0,37,1.0,min,Min Worst Case,True
6,96372106,3,10637301,4,60,0.013889789581298828,0.021138429641723633,41,73,32,41,37,37,0,37,1.0,min,Min Worst Case,True
7,96372106,3,10637302,4,60,0.01756453514099121,0.04115724563598633,36,81,45,36,36,36,0,36,1.0,min,Min Worst Case,True
8,96372106,3,10637303,4,60,0.0006778240203857422,0.005162239074707031,31,55,24,31,31,31,0,31,1.0,min,Min Worst Case,True
9,96372106,3,10637304,4,60,0.0018024444580078125,0.006354570388793945,29,60,31,29,29,29,0,29,1.0,min,Min Worst Case,True
10,96372106,3,10637305,4,60,0.10343694686889648,0.12396931648254395,44,78,34,44,40,40,0,40,1.0,min,Min Worst Case,True
11,96372106,3,10637306,4,60,0.0004792213439941406,0.002043485641479492,14,30,16,14,14,14,0,14,1.0,min,Min Worst Case,True
12,96372106,3,10637307,4,60,0.005391597747802734,0.013916492462158203,38,67,29,38,39,39,0,39,1.0,min,Min Worst Case,True
13,96372106,3,10637308,4,60,0.004838705062866211,0.01236724853515625,35,75,40,35,35,35,0,35,1.0,min,Min Worst Case,True
14,96372106,3,10637309,4,60,0.009824752807617188,0.015767812728881836,34,64,30,34,30,30,0,30,1.0,min,Min Worst Case,True
15,96372106,3,10637310,4,60,0.10902070999145508,0.11018013954162598,45,73,28,45,44,44,0,44,1.0,min,Min Worst Case,True
16,96372106,3,10637311,4,60,0.0058324337005615234,0.011045217514038086,26,59,33,26,25,25,0,25,1.0,min,Min Worst Case,True
17,96372106,3,10637312,4,60,0.0012774467468261719,0.0035774707794189453,27,45,18,27,27,27,0,27,1.0,min,Min Worst Case,True
18,96372106,3,10637313,4,60,3.7323381900787354,4.74672794342041,51,88,37,51,46,46,0,46,1.0,min,Min Worst Case,True
19,96372106,3,10637314,4,60,0.2953341007232666,0.3620595932006836,41,71,30,41,36,36,0,36,1.0,min,Min Worst Case,True
20,96372106,3,10637315,4,60,0.007968425750732422,0.012712717056274414,28,48,20,28,27,27,0,27,1.0,min,Min Worst Case,True
21,96372106,3,10637316,4,60,0.30512237548828125,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,Min Worst Case,True
22,96372106,3,10637317,4,60,0.011150598526000977,0.018128156661987305,33,68,35,33,31,31,0,31,1.0,min,Min Worst Case,True
23,96372106,3,10637318,4,60,0.04058241844177246,0.05875039100646973,35,72,37,35,30,30,0,30,1.0,min,Min Worst Case,True
24,96372106,3,10637319,4,60,0.0007016658782958984,0.0043735504150390625,26,56,30,26,26,26,0,26,1.0,min,Min Worst Case,True
25,96372106,3,10637320,4,60,0.0004410743713378906,0.002653837203979492,22,41,19,22,22,22,0,22,1.0,min,Min Worst Case,True
26,96372106,3,10637321,4,60,0.0006210803985595703,0.0033109188079833984,26,53,27,26,26,26,0,26,1.0,min,Min Worst Case,True
27,96372106,3,10637322,4,60,0.0011093616485595703,0.005165576934814453,24,54,30,24,24,24,0,24,1.0,min,Min Worst Case,True
28,96372106,3,10637323,4,60,0.1275341510772705,0.28528475761413574,38,62,24,38,38,38,0,38,1.0,min,Min Worst Case,True
29,96372106,3,10637324,4,60,0.0007736682891845703,0.005113840103149414,27,51,24,27,27,27,0,27,1.0,min,Min Worst Case,True
30,96372106,3,10637325,4,60,0.0017902851104736328,0.005623340606689453,23,46,23,23,22,22,0,22,1.0,min,Min Worst Case,True
31,96372106,3,10637326,4,60,0.12546420097351074,0.20746111869812012,50,68,18,50,41,41,0,41,1.0,min,Min Worst Case,True
32,96372106,3,10637327,4,60,0.006989240646362305,0.013130903244018555,26,57,31,26,24,24,0,24,1.0,min,Min Worst Case,True
33,96372106,3,10637328,4,60,0.0021233558654785156,0.0066030025482177734,32,60,28,32,32,32,0,32,1.0,min,Min Worst Case,True
34,96372106,3,10637329,4,60,0.0007421970367431641,0.0062444210052490234,33,58,25,33,33,33,0,33,1.0,min,Min Worst Case,True
35,96372106,3,10637330,4,60,0.0003745555877685547,0.0017695426940917969,19,32,13,19,19,19,0,19,1.0,min,Min Worst Case,True
36,96372106,3,10637331,4,60,0.0011589527130126953,0.004407644271850586,27,50,23,27,27,27,0,27,1.0,min,Min Worst Case,True
37,96372106,3,10637332,4,60,0.00048732757568359375,0.0023767948150634766,20,38,18,20,20,20,0,20,1.0,min,Min Worst Case,True
38,96372106,3,10637333,4,60,0.0027778148651123047,0.008258342742919922,32,50,18,32,31,31,0,31,1.0,min,Min Worst Case,True
39,96372106,3,10637334,4,60,0.0007038116455078125,0.0040280818939208984,24,55,31,24,24,24,0,24,1.0,min,Min Worst Case,True
40,96372106,3,10637335,4,60,0.0002357959747314453,0.0009064674377441406,13,19,6,13,13,13,0,13,1.0,min,Min Worst Case,True
41,96372106,3,10637336,4,60,0.0202028751373291,0.031665802001953125,43,73,30,43,39,39,0,39,1.0,min,Min Worst Case,True
42,96372106,3,10637337,4,60,0.028339385986328125,0.04078388214111328,26,48,22,26,25,25,0,25,1.0,min,Min Worst Case,True
43,96372106,3,10637338,4,60,0.005057096481323242,0.015311956405639648,42,80,38,42,40,40,0,40,1.0,min,Min Worst Case,True
44,96372106,3,10637339,4,60,0.09786176681518555,0.13903021812438965,28,47,19,28,27,27,0,27,1.0,min,Min Worst Case,True
45,96372106,3,10637340,4,60,0.0006000995635986328,0.003851175308227539,26,56,30,26,26,26,0,26,1.0,min,Min Worst Case,True
46,96372106,3,10637341,4,60,0.0005924701690673828,0.0037419795989990234,25,53,28,25,25,25,0,25,1.0,min,Min Worst Case,True
47,96372106,3,10637342,4,60,0.0290987491607666,0.05056333541870117,29,47,18,29,28,28,0,28,1.0,min,Min Worst Case,True
48,96372106,3,10637343,4,60,0.0005042552947998047,0.002582550048828125,23,42,19,23,23,23,0,23,1.0,min,Min Worst Case,True
49,96372106,3,10637344,4,60,0.0005507469177246094,0.003213644027709961,22,44,22,22,22,22,0,22,1.0,min,Min Worst Case,True
