Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,4,60,0.008437871932983398,0.0012505054473876953,38,72,34,38,38,72,34,38,0.0,min,Min Worst Case,False
2,96372106,3,10637297,4,60,0.0005865097045898438,0.00077056884765625,26,43,17,26,26,43,17,26,0.0,min,Min Worst Case,False
3,96372106,3,10637298,4,60,0.027370691299438477,0.0011179447174072266,45,83,38,45,45,83,38,45,0.0,min,Min Worst Case,False
4,96372106,3,10637299,4,60,0.1353461742401123,0.0012323856353759766,36,72,36,36,36,72,36,36,0.0,min,Min Worst Case,False
5,96372106,3,10637300,4,60,0.009704351425170898,0.0011398792266845703,38,70,32,38,38,70,32,38,0.0,min,Min Worst Case,False
6,96372106,3,10637301,4,60,0.013889789581298828,0.0014586448669433594,41,73,32,41,41,73,32,41,0.0,min,Min Worst Case,False
7,96372106,3,10637302,4,60,0.01756453514099121,0.0010766983032226562,36,81,45,36,36,81,45,36,0.0,min,Min Worst Case,False
8,96372106,3,10637303,4,60,0.0006778240203857422,0.001161336898803711,31,55,24,31,31,55,24,31,0.0,min,Min Worst Case,False
9,96372106,3,10637304,4,60,0.0018024444580078125,0.0010714530944824219,29,60,31,29,29,60,31,29,0.0,min,Min Worst Case,False
10,96372106,3,10637305,4,60,0.10343694686889648,0.0011754035949707031,44,78,34,44,44,78,34,44,0.0,min,Min Worst Case,False
11,96372106,3,10637306,4,60,0.0004792213439941406,0.0006327629089355469,14,30,16,14,14,30,16,14,0.0,min,Min Worst Case,False
12,96372106,3,10637307,4,60,0.005391597747802734,0.001033782958984375,38,67,29,38,38,67,29,38,0.0,min,Min Worst Case,False
13,96372106,3,10637308,4,60,0.004838705062866211,0.0012383460998535156,35,75,40,35,35,75,40,35,0.0,min,Min Worst Case,False
14,96372106,3,10637309,4,60,0.009824752807617188,0.001238107681274414,34,64,30,34,34,64,30,34,0.0,min,Min Worst Case,False
15,96372106,3,10637310,4,60,0.10902070999145508,0.0011610984802246094,45,73,28,45,45,73,28,45,0.0,min,Min Worst Case,False
16,96372106,3,10637311,4,60,0.0058324337005615234,0.0010461807250976562,26,59,33,26,26,59,33,26,0.0,min,Min Worst Case,False
17,96372106,3,10637312,4,60,0.0012774467468261719,0.0006852149963378906,27,45,18,27,27,45,18,27,0.0,min,Min Worst Case,False
18,96372106,3,10637313,4,60,3.7323381900787354,0.0012059211730957031,51,88,37,51,51,88,37,51,0.0,min,Min Worst Case,False
19,96372106,3,10637314,4,60,0.2953341007232666,0.0013587474822998047,41,71,30,41,41,71,30,41,0.0,min,Min Worst Case,False
20,96372106,3,10637315,4,60,0.007968425750732422,0.0007503032684326172,28,48,20,28,28,48,20,28,0.0,min,Min Worst Case,False
21,96372106,3,10637316,4,60,0.30512237548828125,0.0010874271392822266,33,61,28,33,33,61,28,33,0.0,min,Min Worst Case,False
22,96372106,3,10637317,4,60,0.011150598526000977,0.0011188983917236328,33,68,35,33,33,68,35,33,0.0,min,Min Worst Case,False
23,96372106,3,10637318,4,60,0.04058241844177246,0.0010514259338378906,35,72,37,35,35,72,37,35,0.0,min,Min Worst Case,False
24,96372106,3,10637319,4,60,0.0007016658782958984,0.0009789466857910156,26,56,30,26,26,56,30,26,0.0,min,Min Worst Case,False
25,96372106,3,10637320,4,60,0.0004410743713378906,0.000774383544921875,22,41,19,22,22,41,19,22,0.0,min,Min Worst Case,False
26,96372106,3,10637321,4,60,0.0006210803985595703,0.0007047653198242188,26,53,27,26,26,53,27,26,0.0,min,Min Worst Case,False
27,96372106,3,10637322,4,60,0.0011093616485595703,0.0008718967437744141,24,54,30,24,24,54,30,24,0.0,min,Min Worst Case,False
28,96372106,3,10637323,4,60,0.1275341510772705,0.0016450881958007812,38,62,24,38,38,62,24,38,0.0,min,Min Worst Case,False
29,96372106,3,10637324,4,60,0.0007736682891845703,0.0012164115905761719,27,51,24,27,27,51,24,27,0.0,min,Min Worst Case,False
30,96372106,3,10637325,4,60,0.0017902851104736328,0.0009267330169677734,23,46,23,23,23,46,23,23,0.0,min,Min Worst Case,False
31,96372106,3,10637326,4,60,0.12546420097351074,0.0014138221740722656,50,68,18,50,50,68,18,50,0.0,min,Min Worst Case,False
32,96372106,3,10637327,4,60,0.006989240646362305,0.0009262561798095703,26,57,31,26,26,57,31,26,0.0,min,Min Worst Case,False
33,96372106,3,10637328,4,60,0.0021233558654785156,0.0008144378662109375,32,60,28,32,32,60,28,32,0.0,min,Min Worst Case,False
34,96372106,3,10637329,4,60,0.0007421970367431641,0.001234292984008789,33,58,25,33,33,58,25,33,0.0,min,Min Worst Case,False
35,96372106,3,10637330,4,60,0.0003745555877685547,0.0007002353668212891,19,32,13,19,19,32,13,19,0.0,min,Min Worst Case,False
36,96372106,3,10637331,4,60,0.0011589527130126953,0.0008594989776611328,27,50,23,27,27,50,23,27,0.0,min,Min Worst Case,False
37,96372106,3,10637332,4,60,0.00048732757568359375,0.000637054443359375,20,38,18,20,20,38,18,20,0.0,min,Min Worst Case,False
38,96372106,3,10637333,4,60,0.0027778148651123047,0.0008778572082519531,32,50,18,32,32,50,18,32,0.0,min,Min Worst Case,False
39,96372106,3,10637334,4,60,0.0007038116455078125,0.0008399486541748047,24,55,31,24,24,55,31,24,0.0,min,Min Worst Case,False
40,96372106,3,10637335,4,60,0.0002357959747314453,0.00040149688720703125,13,19,6,13,13,19,6,13,0.0,min,Min Worst Case,False
41,96372106,3,10637336,4,60,0.0202028751373291,0.0013916492462158203,43,73,30,43,43,73,30,43,0.0,min,Min Worst Case,False
42,96372106,3,10637337,4,60,0.028339385986328125,0.0011408329010009766,26,48,22,26,26,48,22,26,0.0,min,Min Worst Case,False
43,96372106,3,10637338,4,60,0.005057096481323242,0.0012423992156982422,42,80,38,42,42,80,38,42,0.0,min,Min Worst Case,False
44,96372106,3,10637339,4,60,0.09786176681518555,0.0009531974792480469,28,47,19,28,28,47,19,28,0.0,min,Min Worst Case,False
45,96372106,3,10637340,4,60,0.0006000995635986328,0.0007693767547607422,26,56,30,26,26,56,30,26,0.0,min,Min Worst Case,False
46,96372106,3,10637341,4,60,0.0005924701690673828,0.000858306884765625,25,53,28,25,25,53,28,25,0.0,min,Min Worst Case,False
47,96372106,3,10637342,4,60,0.0290987491607666,0.0010497570037841797,29,47,18,29,29,47,18,29,0.0,min,Min Worst Case,False
48,96372106,3,10637343,4,60,0.0005042552947998047,0.0006966590881347656,23,42,19,23,23,42,19,23,0.0,min,Min Worst Case,False
49,96372106,3,10637344,4,60,0.0005507469177246094,0.0007045269012451172,22,44,22,22,22,44,22,22,0.0,min,Min Worst Case,False
