Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,4,60,0.011136054992675781,0.005910158157348633,38,74,36,54,51,55,4,54,0.5,uniform,Min Best Case,True
2,96372106,3,10637297,4,60,0.0005660057067871094,0.002680063247680664,26,43,17,33,33,33,0,33,0.5,uniform,Min Best Case,True
3,96372106,3,10637298,4,60,0.047707557678222656,0.005964040756225586,44,91,47,70,68,68,0,68,0.5,uniform,Min Best Case,True
4,96372106,3,10637299,4,60,0.1369466781616211,0.012125968933105469,35,73,38,58,52,65,13,63,0.5,uniform,Min Best Case,True
5,96372106,3,10637300,4,60,0.04135251045227051,0.004714250564575195,37,71,34,59,59,59,0,59,0.5,uniform,Min Best Case,True
6,96372106,3,10637301,4,60,0.015363454818725586,0.005816459655761719,39,77,38,62,60,63,3,62,0.5,uniform,Min Best Case,True
7,96372106,3,10637302,4,60,0.021320343017578125,0.008272171020507812,36,86,50,61,61,61,0,61,0.5,uniform,Min Best Case,True
8,96372106,3,10637303,4,60,0.0007538795471191406,0.0037131309509277344,31,55,24,42,41,48,7,42,0.5,uniform,Min Best Case,True
9,96372106,3,10637304,4,60,0.0026624202728271484,0.0046749114990234375,29,65,36,40,38,41,3,40,0.5,uniform,Min Best Case,True
10,96372106,3,10637305,4,60,0.030375242233276367,0.009772539138793945,38,78,40,57,58,61,3,60,0.5,uniform,Min Best Case,True
11,96372106,3,10637306,4,60,0.0004496574401855469,0.0016815662384033203,14,30,16,24,24,24,0,24,0.5,uniform,Min Best Case,True
12,96372106,3,10637307,4,60,0.004960060119628906,0.004028797149658203,38,67,29,54,51,55,4,53,0.5,uniform,Min Best Case,True
13,96372106,3,10637308,4,60,0.0048100948333740234,0.0049092769622802734,35,75,40,45,45,51,6,45,0.5,uniform,Min Best Case,True
14,96372106,3,10637309,4,60,0.002099275588989258,0.0037908554077148438,28,67,39,50,47,48,1,48,0.5,uniform,Min Best Case,True
15,96372106,3,10637310,4,60,0.20627927780151367,0.008740901947021484,43,78,35,64,63,66,3,64,0.5,uniform,Min Best Case,True
16,96372106,3,10637311,4,60,0.001819610595703125,0.004327297210693359,25,63,38,43,43,43,0,43,0.5,uniform,Min Best Case,True
17,96372106,3,10637312,4,60,0.001148223876953125,0.002748250961303711,27,45,18,33,37,39,2,37,0.5,uniform,Min Best Case,True
18,96372106,3,10637313,4,60,1.3533780574798584,0.01365208625793457,44,87,43,65,58,68,10,65,0.5,uniform,Min Best Case,True
19,96372106,3,10637314,4,60,15.924020767211914,0.038869619369506836,41,71,30,63,69,72,3,70,0.5,uniform,Min Best Case,True
20,96372106,3,10637315,4,60,0.012347698211669922,0.0048999786376953125,27,51,24,35,34,37,3,35,0.5,uniform,Min Best Case,True
21,96372106,3,10637316,4,60,0.025081396102905273,0.30553221702575684,29,62,33,47,37,48,11,45,0.5,uniform,Min Best Case,True
22,96372106,3,10637317,4,60,0.010565757751464844,0.006231784820556641,31,63,32,43,47,47,0,47,0.5,uniform,Min Best Case,True
23,96372106,3,10637318,4,60,0.024260759353637695,0.005955696105957031,30,54,24,44,44,44,0,44,0.5,uniform,Min Best Case,True
24,96372106,3,10637319,4,60,0.0006482601165771484,0.0035123825073242188,26,56,30,45,45,45,0,45,0.5,uniform,Min Best Case,True
25,96372106,3,10637320,4,60,0.00047779083251953125,0.0021979808807373047,22,41,19,29,29,31,2,29,0.5,uniform,Min Best Case,True
26,96372106,3,10637321,4,60,0.0006718635559082031,0.0021326541900634766,26,53,27,38,38,38,0,38,0.5,uniform,Min Best Case,True
27,96372106,3,10637322,4,60,0.0016832351684570312,0.004441261291503906,23,55,32,47,47,47,0,47,0.5,uniform,Min Best Case,True
28,96372106,3,10637323,4,60,0.1277608871459961,0.030924320220947266,38,62,24,52,52,54,2,52,0.5,uniform,Min Best Case,True
29,96372106,3,10637324,4,60,0.0007266998291015625,0.004756450653076172,27,51,24,39,38,43,5,39,0.5,uniform,Min Best Case,True
