Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,0,60,0.0007853507995605469,0.0009741783142089844,23,23,0,23,23,23,0,23,0.0,max,Min Worst Case,False
2,96372106,3,10637297,0,60,0.0005257129669189453,0.0007631778717041016,14,14,0,14,14,14,0,14,0.0,max,Min Worst Case,False
3,96372106,3,10637298,0,60,0.0007441043853759766,0.0008895397186279297,24,24,0,24,24,24,0,24,0.0,max,Min Worst Case,False
4,96372106,3,10637299,0,60,0.0007240772247314453,0.0008745193481445312,21,21,0,21,21,21,0,21,0.0,max,Min Worst Case,False
5,96372106,3,10637300,0,60,0.0007216930389404297,0.0009722709655761719,21,21,0,21,21,21,0,21,0.0,max,Min Worst Case,False
6,96372106,3,10637301,0,60,0.001077890396118164,0.0010867118835449219,23,23,0,23,23,23,0,23,0.0,max,Min Worst Case,False
7,96372106,3,10637302,0,60,0.0014073848724365234,0.0009860992431640625,24,24,0,24,24,24,0,24,0.0,max,Min Worst Case,False
8,96372106,3,10637303,0,60,0.0018711090087890625,0.000762939453125,14,14,0,14,14,14,0,14,0.0,max,Min Worst Case,False
9,96372106,3,10637304,0,60,0.0012788772583007812,0.001127481460571289,18,18,0,18,18,18,0,18,0.0,max,Min Worst Case,False
10,96372106,3,10637305,0,60,0.0008592605590820312,0.0013737678527832031,19,19,0,19,19,19,0,19,0.0,max,Min Worst Case,False
11,96372106,3,10637306,0,60,0.0006949901580810547,0.0006184577941894531,9,9,0,9,9,9,0,9,0.0,max,Min Worst Case,False
12,96372106,3,10637307,0,60,0.0007412433624267578,0.0008499622344970703,18,18,0,18,18,18,0,18,0.0,max,Min Worst Case,False
13,96372106,3,10637308,0,60,0.0011851787567138672,0.001041412353515625,19,19,0,19,19,19,0,19,0.0,max,Min Worst Case,False
14,96372106,3,10637309,0,60,0.00091552734375,0.0008974075317382812,18,18,0,18,18,18,0,18,0.0,max,Min Worst Case,False
15,96372106,3,10637310,0,60,0.0008392333984375,0.0009043216705322266,22,22,0,22,22,22,0,22,0.0,max,Min Worst Case,False
16,96372106,3,10637311,0,60,0.0005214214324951172,0.0008642673492431641,14,14,0,14,14,14,0,14,0.0,max,Min Worst Case,False
17,96372106,3,10637312,0,60,0.000705718994140625,0.0008785724639892578,15,15,0,15,15,15,0,15,0.0,max,Min Worst Case,False
18,96372106,3,10637313,0,60,0.000789642333984375,0.0011143684387207031,24,24,0,24,24,24,0,24,0.0,max,Min Worst Case,False
19,96372106,3,10637314,0,60,0.010047674179077148,0.0009949207305908203,20,20,0,20,20,20,0,20,0.0,max,Min Worst Case,False
20,96372106,3,10637315,0,60,0.0011382102966308594,0.0007872581481933594,14,14,0,14,14,14,0,14,0.0,max,Min Worst Case,False
21,96372106,3,10637316,0,60,0.0016531944274902344,0.0012900829315185547,19,19,0,19,19,19,0,19,0.0,max,Min Worst Case,False
22,96372106,3,10637317,0,60,0.0006427764892578125,0.0010352134704589844,19,19,0,19,19,19,0,19,0.0,max,Min Worst Case,False
23,96372106,3,10637318,0,60,0.0006732940673828125,0.0009038448333740234,15,15,0,15,15,15,0,15,0.0,max,Min Worst Case,False
24,96372106,3,10637319,0,60,0.0005602836608886719,0.001031637191772461,16,16,0,16,16,16,0,16,0.0,max,Min Worst Case,False
25,96372106,3,10637320,0,60,0.0004055500030517578,0.0008306503295898438,10,10,0,10,10,10,0,10,0.0,max,Min Worst Case,False
