Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,0,60,0.0007853507995605469,0.0008182525634765625,23,23,0,23,23,23,0,23,0.5,uniform,Min Worst Case,True
2,96372106,3,10637297,0,60,0.0005257129669189453,0.0006928443908691406,14,14,0,14,14,14,0,14,0.5,uniform,Min Worst Case,True
3,96372106,3,10637298,0,60,0.0007441043853759766,0.0007550716400146484,24,24,0,24,24,24,0,24,0.5,uniform,Min Worst Case,True
4,96372106,3,10637299,0,60,0.0007240772247314453,0.0007998943328857422,21,21,0,21,21,21,0,21,0.5,uniform,Min Worst Case,True
5,96372106,3,10637300,0,60,0.0007216930389404297,0.0008459091186523438,21,21,0,21,21,21,0,21,0.5,uniform,Min Worst Case,True
6,96372106,3,10637301,0,60,0.001077890396118164,0.0009746551513671875,23,23,0,23,23,23,0,23,0.5,uniform,Min Worst Case,True
7,96372106,3,10637302,0,60,0.0014073848724365234,0.0008242130279541016,24,24,0,24,24,24,0,24,0.5,uniform,Min Worst Case,True
8,96372106,3,10637303,0,60,0.0018711090087890625,0.0006320476531982422,14,14,0,14,14,14,0,14,0.5,uniform,Min Worst Case,True
9,96372106,3,10637304,0,60,0.0012788772583007812,0.0007259845733642578,18,18,0,18,18,18,0,18,0.5,uniform,Min Worst Case,True
10,96372106,3,10637305,0,60,0.0008592605590820312,0.0006878376007080078,19,19,0,19,19,19,0,19,0.5,uniform,Min Worst Case,True
11,96372106,3,10637306,0,60,0.0006949901580810547,0.0005135536193847656,9,9,0,9,9,9,0,9,0.5,uniform,Min Worst Case,True
12,96372106,3,10637307,0,60,0.0007412433624267578,0.0006902217864990234,18,18,0,18,18,18,0,18,0.5,uniform,Min Worst Case,True
13,96372106,3,10637308,0,60,0.0011851787567138672,0.0007581710815429688,19,19,0,19,19,19,0,19,0.5,uniform,Min Worst Case,True
14,96372106,3,10637309,0,60,0.00091552734375,0.0008068084716796875,18,18,0,18,18,18,0,18,0.5,uniform,Min Worst Case,True
15,96372106,3,10637310,0,60,0.0008392333984375,0.0007755756378173828,22,22,0,22,22,22,0,22,0.5,uniform,Min Worst Case,True
16,96372106,3,10637311,0,60,0.0005214214324951172,0.0006487369537353516,14,14,0,14,14,14,0,14,0.5,uniform,Min Worst Case,True
17,96372106,3,10637312,0,60,0.000705718994140625,0.00066375732421875,15,15,0,15,15,15,0,15,0.5,uniform,Min Worst Case,True
18,96372106,3,10637313,0,60,0.000789642333984375,0.0008170604705810547,24,24,0,24,24,24,0,24,0.5,uniform,Min Worst Case,True
19,96372106,3,10637314,0,60,0.010047674179077148,0.0007674694061279297,20,20,0,20,20,20,0,20,0.5,uniform,Min Worst Case,True
20,96372106,3,10637315,0,60,0.0011382102966308594,0.00060272216796875,14,14,0,14,14,14,0,14,0.5,uniform,Min Worst Case,True
21,96372106,3,10637316,0,60,0.0016531944274902344,0.0007188320159912109,19,19,0,19,19,19,0,19,0.5,uniform,Min Worst Case,True
22,96372106,3,10637317,0,60,0.0006427764892578125,0.0007750988006591797,19,19,0,19,19,19,0,19,0.5,uniform,Min Worst Case,True
23,96372106,3,10637318,0,60,0.0006732940673828125,0.0007462501525878906,15,15,0,15,15,15,0,15,0.5,uniform,Min Worst Case,True
24,96372106,3,10637319,0,60,0.0005602836608886719,0.0007154941558837891,16,16,0,16,16,16,0,16,0.5,uniform,Min Worst Case,True
25,96372106,3,10637320,0,60,0.0004055500030517578,0.0005288124084472656,10,10,0,10,10,10,0,10,0.5,uniform,Min Worst Case,True
26,96372106,3,10637321,0,60,0.0005404949188232422,0.0004949569702148438,13,13,0,13,13,13,0,13,0.5,uniform,Min Worst Case,True
27,96372106,3,10637322,0,60,0.0005285739898681641,0.0005977153778076172,13,13,0,13,13,13,0,13,0.5,uniform,Min Worst Case,True
28,96372106,3,10637323,0,60,0.0007669925689697266,0.0010673999786376953,20,20,0,20,20,20,0,20,0.5,uniform,Min Worst Case,True
29,96372106,3,10637324,0,60,0.0005011558532714844,0.0007145404815673828,12,12,0,12,12,12,0,12,0.5,uniform,Min Worst Case,True
30,96372106,3,10637325,0,60,0.0005805492401123047,0.0007135868072509766,14,14,0,14,14,14,0,14,0.5,uniform,Min Worst Case,True
31,96372106,3,10637326,0,60,0.002721548080444336,0.0008542537689208984,21,21,0,21,21,21,0,21,0.5,uniform,Min Worst Case,True
32,96372106,3,10637327,0,60,0.0010957717895507812,0.000690460205078125,16,16,0,16,16,16,0,16,0.5,uniform,Min Worst Case,True
33,96372106,3,10637328,0,60,0.0011827945709228516,0.0005679130554199219,16,16,0,16,16,16,0,16,0.5,uniform,Min Worst Case,True
34,96372106,3,10637329,0,60,0.0007014274597167969,0.0008382797241210938,17,17,0,17,17,17,0,17,0.5,uniform,Min Worst Case,True
35,96372106,3,10637330,0,60,0.00035691261291503906,0.00037360191345214844,8,8,0,8,8,8,0,8,0.5,uniform,Min Worst Case,True
36,96372106,3,10637331,0,60,0.0005719661712646484,0.0006248950958251953,16,16,0,16,16,16,0,16,0.5,uniform,Min Worst Case,True
37,96372106,3,10637332,0,60,0.0005736351013183594,0.0005135536193847656,12,12,0,12,12,12,0,12,0.5,uniform,Min Worst Case,True
38,96372106,3,10637333,0,60,0.0005595684051513672,0.0005567073822021484,16,16,0,16,16,16,0,16,0.5,uniform,Min Worst Case,True
39,96372106,3,10637334,0,60,0.0006172657012939453,0.0006585121154785156,15,15,0,15,15,15,0,15,0.5,uniform,Min Worst Case,True
40,96372106,3,10637335,0,60,0.000240325927734375,0.0003619194030761719,5,5,0,5,5,5,0,5,0.5,uniform,Min Worst Case,True
41,96372106,3,10637336,0,60,0.0008425712585449219,0.0007750988006591797,22,22,0,22,22,22,0,22,0.5,uniform,Min Worst Case,True
42,96372106,3,10637337,0,60,0.0016007423400878906,0.0005931854248046875,15,15,0,15,15,15,0,15,0.5,uniform,Min Worst Case,True
43,96372106,3,10637338,0,60,0.000982522964477539,0.0008513927459716797,26,26,0,26,26,26,0,26,0.5,uniform,Min Worst Case,True
44,96372106,3,10637339,0,60,0.003400087356567383,0.0006456375122070312,16,16,0,16,16,16,0,16,0.5,uniform,Min Worst Case,True
45,96372106,3,10637340,0,60,0.0006055831909179688,0.0006794929504394531,15,15,0,15,15,15,0,15,0.5,uniform,Min Worst Case,True
46,96372106,3,10637341,0,60,0.0005695819854736328,0.0006387233734130859,15,15,0,15,15,15,0,15,0.5,uniform,Min Worst Case,True
47,96372106,3,10637342,0,60,0.0005512237548828125,0.0006432533264160156,13,13,0,13,13,13,0,13,0.5,uniform,Min Worst Case,True
