Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,1,60,0.004984378814697266,0.018914461135864258,24,37,13,31,32,32,0,32,1.0,uniform,False
2,96372106,3,10637297,1,60,0.0010001659393310547,0.003955841064453125,16,19,3,17,17,17,0,17,1.0,uniform,False
3,96372106,3,10637298,1,60,0.006952762603759766,0.012982368469238281,26,32,6,29,29,29,0,29,1.0,uniform,False
4,96372106,3,10637299,1,60,0.01296544075012207,0.011925935745239258,23,35,12,30,29,29,0,29,1.0,uniform,False
5,96372106,3,10637300,1,60,0.0049974918365478516,0.011970996856689453,23,31,8,26,25,25,0,25,1.0,uniform,False
6,96372106,3,10637301,1,60,0.005972862243652344,0.024932384490966797,24,38,14,34,33,33,0,33,1.0,uniform,False
7,96372106,3,10637302,1,60,0.05088162422180176,0.021941423416137695,25,37,12,35,34,34,0,34,1.0,uniform,False
8,96372106,3,10637303,1,60,0.000993967056274414,0.003992557525634766,14,20,6,15,15,15,0,15,1.0,uniform,False
9,96372106,3,10637304,1,60,0.01599407196044922,0.012005090713500977,19,28,9,24,24,24,0,24,1.0,uniform,False
10,96372106,3,10637305,1,60,0.008973360061645508,0.011002779006958008,22,29,7,25,25,25,0,25,1.0,uniform,False
11,96372106,3,10637306,1,60,0.0,0.001992940902709961,9,18,9,14,14,14,0,14,1.0,uniform,False
12,96372106,3,10637307,1,60,0.003989219665527344,0.007976770401000977,21,30,9,26,26,26,0,26,1.0,uniform,False
13,96372106,3,10637308,1,60,0.005013227462768555,0.007976055145263672,20,29,9,22,22,22,0,22,1.0,uniform,False
14,96372106,3,10637309,1,60,0.024969100952148438,0.008976221084594727,19,28,9,20,22,22,0,22,1.0,uniform,False
15,96372106,3,10637310,1,60,0.006981611251831055,0.00897526741027832,24,37,13,32,32,32,0,32,1.0,uniform,False
16,96372106,3,10637311,1,60,0.0009996891021728516,0.004992008209228516,18,23,5,22,22,22,0,22,1.0,uniform,False
17,96372106,3,10637312,1,60,0.0009965896606445312,0.004984855651855469,16,21,5,18,18,18,0,18,1.0,uniform,False
18,96372106,3,10637313,1,60,0.00498652458190918,0.036896705627441406,25,35,10,30,30,30,0,30,1.0,uniform,False
19,96372106,3,10637314,1,60,0.046840667724609375,0.03490638732910156,22,29,7,25,26,26,0,26,1.0,uniform,False
20,96372106,3,10637315,1,60,0.0039861202239990234,0.007016420364379883,15,21,6,17,17,17,0,17,1.0,uniform,False
21,96372106,3,10637316,1,60,0.0050220489501953125,0.008018255233764648,21,33,12,25,25,25,0,25,1.0,uniform,False
22,96372106,3,10637317,1,60,0.005980014801025391,0.012938499450683594,22,31,9,28,28,28,0,28,1.0,uniform,False
23,96372106,3,10637318,1,60,0.0009908676147460938,0.005983829498291016,15,22,7,19,19,19,0,19,1.0,uniform,False
24,96372106,3,10637319,1,60,0.0009696483612060547,0.007978677749633789,19,27,8,24,24,24,0,24,1.0,uniform,False
25,96372106,3,10637320,1,60,0.0,0.0029904842376708984,12,16,4,14,14,14,0,14,1.0,uniform,False
26,96372106,3,10637321,1,60,0.0009965896606445312,0.003954648971557617,17,21,4,20,20,20,0,20,1.0,uniform,False
27,96372106,3,10637322,1,60,0.001982450485229492,0.00399017333984375,14,19,5,16,15,15,0,15,1.0,uniform,False
28,96372106,3,10637323,1,60,0.0009980201721191406,0.013962745666503906,21,28,7,24,24,24,0,24,1.0,uniform,False
29,96372106,3,10637324,1,60,0.00102996826171875,0.003987550735473633,13,16,3,14,14,14,0,14,1.0,uniform,False
30,96372106,3,10637325,1,60,0.004987001419067383,0.006981611251831055,14,21,7,18,18,18,0,18,1.0,uniform,False
31,96372106,3,10637326,1,60,0.0658729076385498,0.05485272407531738,23,33,10,26,27,27,0,27,1.0,uniform,False
32,96372106,3,10637327,1,60,0.006981372833251953,0.012965202331542969,18,27,9,23,22,22,0,22,1.0,uniform,False
33,96372106,3,10637328,1,60,0.003001689910888672,0.00800943374633789,20,27,7,25,24,24,0,24,1.0,uniform,False
34,96372106,3,10637329,1,60,0.001994609832763672,0.007979869842529297,17,27,10,20,20,20,0,20,1.0,uniform,False
35,96372106,3,10637330,1,60,0.0,0.0019943714141845703,10,11,1,10,10,10,0,10,1.0,uniform,False
36,96372106,3,10637331,1,60,0.0010306835174560547,0.003988981246948242,18,26,8,20,20,20,0,20,1.0,uniform,False
37,96372106,3,10637332,1,60,0.0009636878967285156,0.004987001419067383,12,16,4,14,14,14,0,14,1.0,uniform,False
38,96372106,3,10637333,1,60,0.004986763000488281,0.0069828033447265625,18,25,7,24,24,24,0,24,1.0,uniform,False
39,96372106,3,10637334,1,60,0.001005411148071289,0.004960775375366211,16,25,9,17,17,17,0,17,1.0,uniform,False
40,96372106,3,10637335,1,60,0.0009818077087402344,0.0009980201721191406,5,7,2,6,6,6,0,6,1.0,uniform,False
41,96372106,3,10637336,1,60,0.021914005279541016,0.009975433349609375,24,32,8,30,30,30,0,30,1.0,uniform,False
42,96372106,3,10637337,1,60,0.0040247440338134766,0.008976221084594727,19,29,10,24,24,24,0,24,1.0,uniform,False
43,96372106,3,10637338,1,60,0.023922443389892578,0.017917156219482422,26,39,13,34,34,34,0,34,1.0,uniform,False
44,96372106,3,10637339,1,60,0.02393627166748047,0.02599787712097168,18,26,8,23,22,22,0,22,1.0,uniform,False
45,96372106,3,10637340,1,60,0.0009984970092773438,0.005983829498291016,16,24,8,21,21,21,0,21,1.0,uniform,False
46,96372106,3,10637341,1,60,0.000995635986328125,0.005018472671508789,15,24,9,22,22,22,0,22,1.0,uniform,False
47,96372106,3,10637342,1,60,0.003993988037109375,0.01590251922607422,18,20,2,19,19,19,0,19,1.0,uniform,False
48,96372106,3,10637343,1,60,0.0009942054748535156,0.002992868423461914,14,20,6,19,19,19,0,19,1.0,uniform,False
49,96372106,3,10637344,1,60,0.002998828887939453,0.008033514022827148,15,23,8,19,19,19,0,19,1.0,uniform,False
50,96372106,3,10637345,1,60,0.004017829895019531,0.010973691940307617,26,38,12,34,32,32,0,32,1.0,uniform,False
