Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,10,10637296,0,60,0.25634336471557617,0.08675527572631836,1339,1339,0,1339,1339,1339,0,1339,0.75,min,False
2,96372106,10,10637297,0,60,24.188260555267334,0.12367892265319824,1652,1652,0,1652,1652,1652,0,1652,0.75,min,False
3,96372106,10,10637298,0,60,1.452089786529541,0.11474084854125977,1775,1775,0,1775,1775,1775,0,1775,0.75,min,False
4,96372106,10,10637299,0,60,0.9375317096710205,0.08972883224487305,1622,1622,0,1622,1622,1622,0,1622,0.75,min,False
5,96372106,10,10637300,0,60,0.42090272903442383,0.09570431709289551,1459,1459,0,1459,1459,1459,0,1459,0.75,min,False
6,96372106,10,10637301,0,60,0.7599661350250244,0.12466645240783691,1445,1445,0,1445,1445,1445,0,1445,0.75,min,False
7,96372106,10,10637302,0,60,0.24137258529663086,0.10270380973815918,1072,1072,0,1072,1072,1072,0,1072,0.75,min,False
8,96372106,10,10637303,0,60,0.8656916618347168,0.10168719291687012,2136,2136,0,2136,2136,2136,0,2136,0.75,min,False
9,96372106,10,10637304,0,60,0.3520209789276123,0.09175562858581543,1331,1331,0,1331,1331,1331,0,1331,0.75,min,False
10,96372106,10,10637305,0,60,0.5235977172851562,0.11369538307189941,1212,1212,0,1212,1212,1212,0,1212,0.75,min,False
11,96372106,10,10637306,0,60,77.09486389160156,0.1326594352722168,1476,1476,0,1476,1476,1476,0,1476,0.75,min,False
12,96372106,10,10637307,0,60,5.3666627407073975,0.05585050582885742,1237,1237,0,1237,1237,1237,0,1237,0.75,min,False
13,96372106,10,10637308,0,60,0.569476842880249,0.14161968231201172,1591,1591,0,1591,1591,1591,0,1591,0.75,min,False
14,96372106,10,10637309,0,60,2.7087514400482178,0.11668610572814941,1425,1425,0,1425,1425,1425,0,1425,0.75,min,False
15,96372106,10,10637310,0,60,0.5624949932098389,0.12270188331604004,1587,1587,0,1587,1587,1587,0,1587,0.75,min,False
16,96372106,10,10637311,0,60,0.5814876556396484,0.16954636573791504,1765,1765,0,1765,1765,1765,0,1765,0.75,min,False
17,96372106,10,10637312,0,60,0.700127124786377,0.11075568199157715,1530,1530,0,1530,1530,1530,0,1530,0.75,min,False
18,96372106,10,10637313,0,60,0.44783806800842285,0.10274386405944824,1372,1372,0,1372,1372,1372,0,1372,0.75,min,False
19,96372106,10,10637314,0,60,0.23342466354370117,0.10068273544311523,1197,1197,0,1197,1197,1197,0,1197,0.75,min,False
20,96372106,10,10637315,0,60,0.29919981956481934,0.13863301277160645,1803,1803,0,1803,1803,1803,0,1803,0.75,min,False
21,96372106,10,10637316,0,60,0.22342824935913086,0.13364267349243164,1287,1287,0,1287,1287,1287,0,1287,0.75,min,False
22,96372106,10,10637317,0,60,1.489023208618164,0.136582612991333,1770,1770,0,1770,1770,1770,0,1770,0.75,min,False
23,96372106,10,10637318,0,60,1.0760960578918457,0.11768531799316406,1460,1460,0,1460,1460,1460,0,1460,0.75,min,False
24,96372106,10,10637319,0,60,0.455765962600708,0.10172820091247559,1478,1478,0,1478,1478,1478,0,1478,0.75,min,False
25,96372106,10,10637320,0,60,1.4690382480621338,0.11569046974182129,1811,1811,0,1811,1811,1811,0,1811,0.75,min,False
26,96372106,10,10637321,0,60,0.9145224094390869,0.08879327774047852,1329,1329,0,1329,1329,1329,0,1329,0.75,min,False
27,96372106,10,10637322,0,60,0.419849157333374,0.06884121894836426,964,964,0,964,964,964,0,964,0.75,min,False
28,96372106,10,10637323,0,60,16.181740522384644,0.11472511291503906,1411,1411,0,1411,1411,1411,0,1411,0.75,min,False
29,96372106,10,10637324,0,60,88.47130966186523,0.18649935722351074,1549,1549,0,1549,1549,1549,0,1549,0.75,min,False
30,96372106,10,10637325,0,60,0.5006611347198486,0.11965465545654297,1561,1561,0,1561,1561,1561,0,1561,0.75,min,False
31,96372106,10,10637326,0,60,22.52074885368347,0.09275102615356445,1556,1556,0,1556,1556,1556,0,1556,0.75,min,False
32,96372106,10,10637327,0,60,13.377155542373657,0.12067723274230957,1816,1816,0,1816,1816,1816,0,1816,0.75,min,False
33,96372106,10,10637328,0,60,0.29822802543640137,0.1216731071472168,1592,1592,0,1592,1592,1592,0,1592,0.75,min,False
34,96372106,10,10637329,0,60,0.7988626956939697,0.12466573715209961,1614,1614,0,1614,1614,1614,0,1614,0.75,min,False
35,96372106,10,10637330,0,60,1.338371753692627,0.11368799209594727,2223,2223,0,2223,2223,2223,0,2223,0.75,min,False
36,96372106,10,10637331,0,60,10.807104587554932,0.11563968658447266,2051,2051,0,2051,2051,2051,0,2051,0.75,min,False
37,96372106,10,10637332,0,60,0.24430346488952637,0.15558433532714844,1498,1498,0,1498,1498,1498,0,1498,0.75,min,False
38,96372106,10,10637333,0,60,0.41394972801208496,0.11264491081237793,1672,1672,0,1672,1672,1672,0,1672,0.75,min,False
39,96372106,10,10637334,0,60,0.24534296989440918,0.08178138732910156,1227,1227,0,1227,1227,1227,0,1227,0.75,min,False
40,96372106,10,10637335,0,60,0.40292787551879883,0.12366890907287598,1588,1588,0,1588,1588,1588,0,1588,0.75,min,False
