Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,10,10637296,0,60,0.25634336471557617,0.08177804946899414,1339,1339,0,1339,1339,1339,0,1339,0.0,uniform,False
2,96372106,10,10637297,0,60,24.188260555267334,0.10571861267089844,1652,1652,0,1652,1652,1652,0,1652,0.0,uniform,False
3,96372106,10,10637298,0,60,1.452089786529541,0.12366914749145508,1775,1775,0,1775,1775,1775,0,1775,0.0,uniform,False
4,96372106,10,10637299,0,60,0.9375317096710205,0.08474898338317871,1622,1622,0,1622,1622,1622,0,1622,0.0,uniform,False
5,96372106,10,10637300,0,60,0.42090272903442383,0.09773015975952148,1459,1459,0,1459,1459,1459,0,1459,0.0,uniform,False
6,96372106,10,10637301,0,60,0.7599661350250244,0.10472440719604492,1445,1445,0,1445,1445,1445,0,1445,0.0,uniform,False
7,96372106,10,10637302,0,60,0.24137258529663086,0.09172368049621582,1072,1072,0,1072,1072,1072,0,1072,0.0,uniform,False
8,96372106,10,10637303,0,60,0.8656916618347168,0.09172797203063965,2136,2136,0,2136,2136,2136,0,2136,0.0,uniform,False
9,96372106,10,10637304,0,60,0.3520209789276123,0.08376860618591309,1331,1331,0,1331,1331,1331,0,1331,0.0,uniform,False
10,96372106,10,10637305,0,60,0.5235977172851562,0.10078597068786621,1212,1212,0,1212,1212,1212,0,1212,0.0,uniform,False
11,96372106,10,10637306,0,60,77.09486389160156,0.11073803901672363,1476,1476,0,1476,1476,1476,0,1476,0.0,uniform,False
12,96372106,10,10637307,0,60,5.3666627407073975,0.06482505798339844,1237,1237,0,1237,1237,1237,0,1237,0.0,uniform,False
13,96372106,10,10637308,0,60,0.569476842880249,0.08979558944702148,1591,1591,0,1591,1591,1591,0,1591,0.0,uniform,False
14,96372106,10,10637309,0,60,2.7087514400482178,0.09374880790710449,1425,1425,0,1425,1425,1425,0,1425,0.0,uniform,False
15,96372106,10,10637310,0,60,0.5624949932098389,0.11570358276367188,1587,1587,0,1587,1587,1587,0,1587,0.0,uniform,False
