Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,6,10637296,0,6000,0.010938405990600586,34,34,0,34,34,34,0,34,0.25,True
2,96372106,6,10637297,0,6000,0.017776966094970703,30,30,0,30,30,30,0,30,0.25,True
3,96372106,6,10637298,0,6000,0.007987260818481445,34,34,0,34,34,34,0,34,0.25,True
4,96372106,6,10637299,0,6000,0.010010719299316406,40,40,0,40,40,40,0,40,0.25,True
5,96372106,6,10637300,0,6000,0.011055707931518555,46,46,0,46,46,46,0,46,0.25,True
6,96372106,6,10637301,0,6000,0.04308962821960449,30,30,0,30,30,30,0,30,0.25,True
7,96372106,6,10637302,0,6000,0.03439974784851074,47,47,0,47,47,47,0,47,0.25,True
8,96372106,6,10637303,0,6000,0.009943485260009766,28,28,0,28,28,28,0,28,0.25,True
9,96372106,6,10637304,0,6000,0.008947610855102539,29,29,0,29,29,29,0,29,0.25,True
10,96372106,6,10637305,0,6000,0.024917125701904297,32,32,0,32,32,32,0,32,0.25,True
11,96372106,6,10637306,0,6000,0.02804708480834961,36,36,0,36,36,36,0,36,0.25,True
12,96372106,6,10637307,0,6000,0.010930776596069336,38,38,0,38,38,38,0,38,0.25,True
13,96372106,6,10637308,0,6000,0.022944211959838867,38,38,0,38,38,38,0,38,0.25,True
14,96372106,6,10637309,0,6000,0.009088516235351562,31,31,0,31,31,31,0,31,0.25,True
15,96372106,6,10637310,0,6000,0.01897430419921875,43,43,0,43,43,43,0,43,0.25,True
16,96372106,6,10637311,0,6000,0.012924909591674805,37,37,0,37,37,37,0,37,0.25,True
17,96372106,6,10637312,0,6000,0.005984067916870117,28,28,0,28,28,28,0,28,0.25,True
18,96372106,6,10637313,0,6000,0.024670839309692383,37,37,0,37,37,37,0,37,0.25,True
19,96372106,6,10637314,0,6000,0.07499313354492188,38,38,0,38,38,38,0,38,0.25,True
20,96372106,6,10637315,0,6000,0.03570985794067383,45,45,0,45,45,45,0,45,0.25,True
21,96372106,6,10637316,0,6000,0.029050827026367188,44,44,0,44,44,44,0,44,0.25,True
22,96372106,6,10637317,0,6000,0.010012388229370117,33,33,0,33,33,33,0,33,0.25,True
23,96372106,6,10637318,0,6000,0.00997614860534668,25,25,0,25,25,25,0,25,0.25,True
24,96372106,6,10637319,0,6000,0.0249330997467041,42,42,0,42,42,42,0,42,0.25,True
25,96372106,6,10637320,0,6000,0.0060617923736572266,24,24,0,24,24,24,0,24,0.25,True
26,96372106,6,10637321,0,6000,0.025594711303710938,27,27,0,27,27,27,0,27,0.25,True
27,96372106,6,10637322,0,6000,0.05964803695678711,34,34,0,34,34,34,0,34,0.25,True
28,96372106,6,10637323,0,6000,0.024896860122680664,35,35,0,35,35,35,0,35,0.25,True
29,96372106,6,10637324,0,6000,0.01196908950805664,30,30,0,30,30,30,0,30,0.25,True
30,96372106,6,10637325,0,6000,0.005984783172607422,29,29,0,29,29,29,0,29,0.25,True
31,96372106,6,10637326,0,6000,0.02191638946533203,37,37,0,37,37,37,0,37,0.25,True
32,96372106,6,10637327,0,6000,0.013001680374145508,33,33,0,33,33,33,0,33,0.25,True
33,96372106,6,10637328,0,6000,0.012989997863769531,40,40,0,40,40,40,0,40,0.25,True
34,96372106,6,10637329,0,6000,0.03402447700500488,37,37,0,37,37,37,0,37,0.25,True
35,96372106,6,10637330,0,6000,0.016747474670410156,31,31,0,31,31,31,0,31,0.25,True
36,96372106,6,10637331,0,6000,0.010693788528442383,24,24,0,24,24,24,0,24,0.25,True
37,96372106,6,10637332,0,6000,0.006983757019042969,28,28,0,28,28,28,0,28,0.25,True
38,96372106,6,10637333,0,6000,0.010726690292358398,28,28,0,28,28,28,0,28,0.25,True
39,96372106,6,10637334,0,6000,0.005986928939819336,34,34,0,34,34,34,0,34,0.25,True
40,96372106,6,10637335,0,6000,0.004988193511962891,18,18,0,18,18,18,0,18,0.25,True
41,96372106,6,10637336,0,6000,0.008976221084594727,50,50,0,50,50,50,0,50,0.25,True
42,96372106,6,10637337,0,6000,0.009938240051269531,27,27,0,27,27,27,0,27,0.25,True
43,96372106,6,10637338,0,6000,0.00997304916381836,38,38,0,38,38,38,0,38,0.25,True
44,96372106,6,10637339,0,6000,0.04312705993652344,38,38,0,38,38,38,0,38,0.25,True
45,96372106,6,10637340,0,6000,0.008976221084594727,30,30,0,30,30,30,0,30,0.25,True
46,96372106,6,10637341,0,6000,0.008975028991699219,33,33,0,33,33,33,0,33,0.25,True
47,96372106,6,10637342,0,6000,0.00823521614074707,28,28,0,28,28,28,0,28,0.25,True
48,96372106,6,10637343,0,6000,0.009982109069824219,29,29,0,29,29,29,0,29,0.25,True
49,96372106,6,10637344,0,6000,0.0872197151184082,31,31,0,31,31,31,0,31,0.25,True
50,96372106,6,10637345,0,6000,0.01393747329711914,46,46,0,46,46,46,0,46,0.25,True
