Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,10,10637296,1,60,0.4737257957458496,65,81,16,65,63,63,0,63,0.75,uniform,True
2,96372106,10,10637297,1,60,1.4590888023376465,70,90,20,70,70,72,2,70,0.75,uniform,True
3,96372106,10,10637298,1,60,0.5295834541320801,72,83,11,72,70,71,1,70,0.75,uniform,True
4,96372106,10,10637299,1,60,16.736515045166016,77,97,20,77,74,77,3,74,0.75,uniform,True
5,96372106,10,10637300,1,60,1.5269124507904053,79,96,17,79,76,77,1,76,0.75,uniform,True
6,96372106,10,10637301,1,60,1.042271614074707,56,72,16,56,53,54,1,53,0.75,uniform,True
7,96372106,10,10637302,1,60,3.1226465702056885,88,108,20,88,86,88,2,86,0.75,uniform,True
8,96372106,10,10637303,1,60,0.07879900932312012,57,73,16,57,55,56,1,55,0.75,uniform,True
9,96372106,10,10637304,1,60,0.09275674819946289,47,65,18,47,46,48,2,46,0.75,uniform,True
10,96372106,10,10637305,1,60,28.441012144088745,73,93,20,73,73,74,1,73,0.75,uniform,True
11,96372106,10,10637306,1,60,13.203949928283691,79,89,10,79,68,71,3,68,0.75,uniform,True
12,96372106,10,10637307,1,60,3.262301445007324,71,90,19,71,69,69,0,69,0.75,uniform,True
13,96372106,10,10637308,1,60,0.6631917953491211,77,100,23,77,77,77,0,77,0.75,uniform,True
14,96372106,10,10637309,1,60,0.9963250160217285,75,95,20,75,76,79,3,76,0.75,uniform,True
15,96372106,10,10637310,1,60,30.81922721862793,80,97,17,80,80,82,2,80,0.75,uniform,True
16,96372106,10,10637311,1,60,0.3899374008178711,70,86,16,70,69,69,0,69,0.75,uniform,True
17,96372106,10,10637312,1,60,0.7260580062866211,56,69,13,56,56,57,1,56,0.75,uniform,True
18,96372106,10,10637313,1,60,0.9674434661865234,78,96,18,78,78,79,1,78,0.75,uniform,True
19,96372106,10,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
20,96372106,10,10637315,1,60,5.551254510879517,83,102,19,83,80,82,2,80,0.75,uniform,True
21,96372106,10,10637316,1,60,38.146703004837036,81,99,18,81,73,76,3,73,0.75,uniform,True
22,96372106,10,10637317,1,60,0.777944803237915,75,96,21,75,72,74,2,72,0.75,uniform,True
23,96372106,10,10637318,1,60,0.15354585647583008,56,75,19,56,54,58,4,54,0.75,uniform,True
24,96372106,10,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
25,96372106,10,10637320,1,60,0.15554189682006836,60,74,14,60,58,61,3,58,0.75,uniform,True
26,96372106,10,10637321,1,60,9.91148328781128,64,82,18,64,63,65,2,63,0.75,uniform,True
27,96372106,10,10637322,1,60,1.1000621318817139,70,85,15,70,67,68,1,67,0.75,uniform,True
28,96372106,10,10637323,1,60,13.361762762069702,79,97,18,79,78,79,1,78,0.75,uniform,True
29,96372106,10,10637324,1,60,0.21639657020568848,56,69,13,56,57,58,1,57,0.75,uniform,True
30,96372106,10,10637325,1,60,2.19114351272583,61,81,20,61,60,60,0,60,0.75,uniform,True
31,96372106,10,10637326,1,60,1.0521512031555176,72,89,17,72,73,73,0,73,0.75,uniform,True
32,96372106,10,10637327,1,60,0.28822779655456543,63,78,15,63,59,61,2,59,0.75,uniform,True
33,96372106,10,10637328,1,60,1.719379186630249,65,84,19,65,65,67,2,65,0.75,uniform,True
34,96372106,10,10637329,1,60,0.8128371238708496,63,85,22,63,62,62,0,62,0.75,uniform,True
35,96372106,10,10637330,1,60,4.071108341217041,78,94,16,78,77,79,2,77,0.75,uniform,True
36,96372106,10,10637331,1,60,1.287606954574585,61,75,14,61,57,57,0,57,0.75,uniform,True
37,96372106,10,10637332,1,60,0.22643351554870605,52,67,15,52,49,50,1,49,0.75,uniform,True
38,96372106,10,10637333,1,60,0.6482386589050293,67,82,15,67,68,69,1,68,0.75,uniform,True
39,96372106,10,10637334,1,60,0.9454715251922607,70,94,24,70,69,70,1,69,0.75,uniform,True
40,96372106,10,10637335,1,60,0.35405445098876953,59,74,15,59,59,60,1,59,0.75,uniform,True
41,96372106,10,10637336,1,60,10.563963651657104,84,106,22,84,83,86,3,83,0.75,uniform,True
42,96372106,10,10637337,1,60,0.2642850875854492,56,73,17,56,58,59,1,58,0.75,uniform,True
43,96372106,10,10637338,1,60,1.635634183883667,71,85,14,71,67,67,0,67,0.75,uniform,True
44,96372106,10,10637339,1,60,2.512247085571289,81,103,22,81,79,80,1,79,0.75,uniform,True
45,96372106,10,10637340,1,60,29.725367784500122,66,80,14,66,68,69,1,68,0.75,uniform,True
46,96372106,10,10637341,1,60,1.440176248550415,60,72,12,60,57,57,0,57,0.75,uniform,True
47,96372106,10,10637342,1,60,0.21346664428710938,67,85,18,67,68,70,2,68,0.75,uniform,True
48,96372106,10,10637343,1,60,0.4577629566192627,60,79,19,60,59,64,5,59,0.75,uniform,True
49,96372106,10,10637344,1,60,4.00442361831665,72,90,18,72,72,74,2,72,0.75,uniform,True
50,96372106,10,10637345,1,60,2.75211763381958,81,99,18,81,78,80,2,78,0.75,uniform,True
