Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,8,10637296,2,60,0.2263944149017334,54,90,36,66,56,81,25,66,0.25,False
2,96372106,8,10637297,2,60,4.277611970901489,73,101,28,85,81,88,7,85,0.25,False
3,96372106,8,10637298,2,60,11.729620695114136,69,95,26,81,77,84,7,81,0.25,False
4,96372106,8,10637299,2,60,9.54346776008606,79,109,30,97,92,101,9,96,0.25,False
5,96372106,8,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
6,96372106,8,10637301,2,60,2.397411584854126,56,86,30,75,68,79,11,74,0.25,False
7,96372106,8,10637302,2,60,21.062966346740723,81,114,33,97,93,101,8,97,0.25,False
8,96372106,8,10637303,2,60,0.11926937103271484,52,88,36,70,66,79,13,69,0.25,False
9,96372106,8,10637304,2,60,0.08768010139465332,50,71,21,60,59,62,3,60,0.25,False
10,96372106,8,10637305,2,60,3.5286684036254883,60,93,33,71,67,81,14,71,0.25,False
11,96372106,8,10637306,2,60,11.71311092376709,69,99,30,85,79,90,11,85,0.25,False
12,96372106,8,10637307,2,60,4.520565986633301,75,106,31,86,80,96,16,86,0.25,False
13,96372106,8,10637308,2,60,42.671250104904175,82,116,34,99,94,100,6,98,0.25,False
14,96372106,8,10637309,2,60,0.21469974517822266,63,88,25,77,70,79,9,77,0.25,False
15,96372106,8,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
16,96372106,8,10637311,2,60,0.10770988464355469,61,96,35,77,71,86,15,77,0.25,False
17,96372106,8,10637312,2,60,3.983314037322998,56,79,23,67,62,69,7,67,0.25,False
18,96372106,8,10637313,2,60,2.510805368423462,69,104,35,93,84,95,11,93,0.25,False
19,96372106,8,10637314,2,60,1.7599151134490967,77,110,33,93,85,103,18,93,0.25,False
20,96372106,8,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
21,96372106,8,10637316,2,60,15.570674657821655,80,112,32,96,88,105,17,96,0.25,False
22,96372106,8,10637317,2,60,0.11426758766174316,68,102,34,89,77,93,16,89,0.25,False
23,96372106,8,10637318,2,60,0.030916452407836914,49,76,27,67,63,68,5,67,0.25,False
24,96372106,8,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
25,96372106,8,10637320,2,60,0.13600659370422363,47,74,27,56,52,60,8,56,0.25,False
26,96372106,8,10637321,2,60,0.7320578098297119,58,90,32,76,70,78,8,76,0.25,False
27,96372106,8,10637322,2,60,18.476780891418457,68,98,30,80,74,88,14,80,0.25,False
28,96372106,8,10637323,2,60,0.8323557376861572,74,97,23,89,84,89,5,89,0.25,False
29,96372106,8,10637324,2,60,1.2475659847259521,53,70,17,62,59,61,2,61,0.25,False
30,96372106,8,10637325,2,60,0.7975761890411377,65,92,27,80,72,91,19,80,0.25,False
31,96372106,8,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
32,96372106,8,10637327,2,60,0.04888796806335449,53,84,31,66,62,71,9,66,0.25,False
33,96372106,8,10637328,2,60,0.5118646621704102,69,97,28,83,73,89,16,82,0.25,False
34,96372106,8,10637329,2,60,0.15357279777526855,64,94,30,80,71,89,18,80,0.25,False
35,96372106,8,10637330,2,60,0.621706485748291,70,105,35,86,82,92,10,86,0.25,False
36,96372106,8,10637331,2,60,0.43697190284729004,49,73,24,58,52,65,13,58,0.25,False
37,96372106,8,10637332,2,60,0.35570812225341797,48,67,19,58,51,65,14,58,0.25,False
38,96372106,8,10637333,2,60,4.973633766174316,67,91,24,80,74,85,11,79,0.25,False
39,96372106,8,10637334,2,60,0.11799168586730957,68,93,25,85,76,87,11,83,0.25,False
40,96372106,8,10637335,2,60,1.7431442737579346,55,84,29,72,65,76,11,72,0.25,False
41,96372106,8,10637336,2,60,0.797457218170166,80,119,39,97,91,104,13,97,0.25,False
42,96372106,8,10637337,2,60,0.12368583679199219,52,74,22,63,57,69,12,63,0.25,False
43,96372106,8,10637338,2,60,10.319221496582031,64,93,29,77,67,85,18,77,0.25,False
44,96372106,8,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
45,96372106,8,10637340,2,60,2.0732061862945557,57,89,32,74,62,85,23,74,0.25,False
46,96372106,8,10637341,2,60,0.052320003509521484,55,86,31,74,59,77,18,74,0.25,False
47,96372106,8,10637342,2,60,0.28970980644226074,62,101,39,82,76,84,8,81,0.25,False
48,96372106,8,10637343,2,60,0.02593064308166504,46,75,29,60,55,63,8,60,0.25,False
49,96372106,8,10637344,2,60,11.095658540725708,60,89,29,80,79,81,2,80,0.25,False
50,96372106,8,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
