Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,2,60,0.05083107948303223,41,61,20,61,55,58,3,58,0.75,uniform,True
2,96372106,5,10637297,2,60,0.018971920013427734,28,46,18,46,49,50,1,50,0.75,uniform,True
3,96372106,5,10637298,2,60,0.829740047454834,44,69,25,69,64,68,4,68,0.75,uniform,True
4,96372106,5,10637299,2,60,0.9404845237731934,47,69,22,69,64,66,2,66,0.75,uniform,True
5,96372106,5,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
6,96372106,5,10637301,2,60,0.1904902458190918,38,56,18,56,56,56,0,56,0.75,uniform,True
7,96372106,5,10637302,2,60,0.568444013595581,59,91,32,91,89,92,3,92,0.75,uniform,True
8,96372106,5,10637303,2,60,0.007946252822875977,30,53,23,53,49,53,4,53,0.75,uniform,True
9,96372106,5,10637304,2,60,0.06482648849487305,37,52,15,52,51,52,1,52,0.75,uniform,True
10,96372106,5,10637305,2,60,0.4068872928619385,42,64,22,64,61,64,3,64,0.75,uniform,True
11,96372106,5,10637306,2,60,0.015966415405273438,36,66,30,66,64,66,2,66,0.75,uniform,True
12,96372106,5,10637307,2,60,0.2163867950439453,46,64,18,64,61,63,2,63,0.75,uniform,True
13,96372106,5,10637308,2,60,0.09970855712890625,38,61,23,61,57,59,2,59,0.75,uniform,True
14,96372106,5,10637309,2,60,0.0977015495300293,40,56,16,56,58,58,0,58,0.75,uniform,True
15,96372106,5,10637310,2,60,9.054750680923462,54,82,28,82,83,83,0,83,0.75,uniform,True
16,96372106,5,10637311,2,60,0.008978843688964844,36,58,22,58,56,58,2,58,0.75,uniform,True
17,96372106,5,10637312,2,60,0.13164877891540527,29,49,20,49,50,50,0,50,0.75,uniform,True
18,96372106,5,10637313,2,60,1.351327657699585,45,68,23,68,69,71,2,71,0.75,uniform,True
19,96372106,5,10637314,2,60,0.578449010848999,39,62,23,62,59,59,0,59,0.75,uniform,True
20,96372106,5,10637315,2,60,0.02791571617126465,40,72,32,72,61,72,11,72,0.75,uniform,True
21,96372106,5,10637316,2,60,0.14461326599121094,54,76,22,76,75,77,2,77,0.75,uniform,True
22,96372106,5,10637317,2,60,0.012938499450683594,35,52,17,52,51,52,1,52,0.75,uniform,True
23,96372106,5,10637318,2,60,0.02895188331604004,31,49,18,49,50,50,0,50,0.75,uniform,True
24,96372106,5,10637319,2,60,0.16854500770568848,42,73,31,73,71,72,1,72,0.75,uniform,True
25,96372106,5,10637320,2,60,0.06978249549865723,30,48,18,48,45,48,3,48,0.75,uniform,True
26,96372106,5,10637321,2,60,0.011913061141967773,30,50,20,50,50,50,0,50,0.75,uniform,True
27,96372106,5,10637322,2,60,0.37793517112731934,32,53,21,53,52,52,0,52,0.75,uniform,True
28,96372106,5,10637323,2,60,0.2602667808532715,40,62,22,62,57,58,1,58,0.75,uniform,True
29,96372106,5,10637324,2,60,0.018952131271362305,30,43,13,43,42,43,1,43,0.75,uniform,True
30,96372106,5,10637325,2,60,0.040891408920288086,29,44,15,44,45,45,0,45,0.75,uniform,True
31,96372106,5,10637326,2,60,0.56345534324646,43,65,22,65,64,67,3,67,0.75,uniform,True
32,96372106,5,10637327,2,60,0.05086183547973633,41,64,23,64,58,58,0,58,0.75,uniform,True
33,96372106,5,10637328,2,60,0.156571626663208,50,70,20,70,71,72,1,72,0.75,uniform,True
34,96372106,5,10637329,2,60,0.051862478256225586,41,63,22,63,63,63,0,63,0.75,uniform,True
35,96372106,5,10637330,2,60,0.009983539581298828,27,46,19,46,45,46,1,46,0.75,uniform,True
36,96372106,5,10637331,2,60,0.17050909996032715,27,50,23,50,49,50,1,50,0.75,uniform,True
37,96372106,5,10637332,2,60,0.2263333797454834,34,51,17,51,52,52,0,52,0.75,uniform,True
38,96372106,5,10637333,2,60,0.8616640567779541,41,60,19,60,58,62,4,62,0.75,uniform,True
39,96372106,5,10637334,2,60,0.022950410842895508,39,61,22,61,55,63,8,63,0.75,uniform,True
40,96372106,5,10637335,2,60,0.0040018558502197266,17,23,6,23,22,23,1,23,0.75,uniform,True
41,96372106,5,10637336,2,60,0.1396472454071045,52,82,30,82,81,83,2,83,0.75,uniform,True
42,96372106,5,10637337,2,60,0.0687565803527832,34,50,16,50,49,50,1,50,0.75,uniform,True
43,96372106,5,10637338,2,60,0.08272218704223633,43,59,16,59,55,57,2,57,0.75,uniform,True
44,96372106,5,10637339,2,60,9.878535985946655,38,56,18,56,52,56,4,56,0.75,uniform,True
45,96372106,5,10637340,2,60,0.08078384399414062,35,60,25,60,58,60,2,60,0.75,uniform,True
46,96372106,5,10637341,2,60,0.012962818145751953,27,46,19,46,46,46,0,46,0.75,uniform,True
47,96372106,5,10637342,2,60,0.09074711799621582,35,52,17,52,54,54,0,54,0.75,uniform,True
48,96372106,5,10637343,2,60,0.01698017120361328,30,53,23,53,56,56,0,56,0.75,uniform,True
49,96372106,5,10637344,2,60,0.03789925575256348,33,52,19,52,52,52,0,52,0.75,uniform,True
50,96372106,5,10637345,2,60,0.08377599716186523,48,79,31,79,78,78,0,78,0.75,uniform,True
