Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,9,10637296,1,60,0.11569094657897949,54,66,12,61,54,66,12,61,0.0,True
2,96372106,9,10637297,1,60,0.2041935920715332,63,78,15,72,63,78,15,72,0.0,True
3,96372106,9,10637298,1,60,0.1403963565826416,61,72,11,65,61,72,11,65,0.0,True
4,96372106,9,10637299,1,60,1.0668845176696777,67,88,21,79,67,88,21,79,0.0,True
5,96372106,9,10637300,1,60,0.5146112442016602,77,92,15,85,77,92,15,85,0.0,True
6,96372106,9,10637301,1,60,0.13257455825805664,47,63,16,57,47,63,16,57,0.0,True
7,96372106,9,10637302,1,60,0.8194620609283447,76,93,17,82,76,93,17,82,0.0,True
8,96372106,9,10637303,1,60,0.013528108596801758,51,66,15,58,51,66,15,58,0.0,True
9,96372106,9,10637304,1,60,0.028023242950439453,44,60,16,51,44,60,16,51,0.0,True
10,96372106,9,10637305,1,60,16.580954790115356,64,83,19,75,64,83,19,75,0.0,True
11,96372106,9,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,True
12,96372106,9,10637307,1,60,0.7308628559112549,60,82,22,70,60,82,22,70,0.0,True
13,96372106,9,10637308,1,60,0.1322798728942871,71,90,19,83,71,90,19,83,0.0,True
14,96372106,9,10637309,1,60,0.06925535202026367,61,79,18,70,61,79,18,70,0.0,True
15,96372106,9,10637310,1,60,16.68433141708374,68,84,16,77,68,84,16,77,0.0,True
16,96372106,9,10637311,1,60,0.034391164779663086,60,78,18,66,60,78,18,66,0.0,True
17,96372106,9,10637312,1,60,0.273801326751709,53,64,11,60,53,64,11,60,0.0,True
18,96372106,9,10637313,1,60,0.10854840278625488,66,82,16,76,66,82,16,76,0.0,True
19,96372106,9,10637314,1,60,6.840398073196411,73,92,19,79,73,92,19,79,0.0,True
20,96372106,9,10637315,1,60,0.12404084205627441,77,97,20,86,77,97,20,86,0.0,True
21,96372106,9,10637316,1,60,0.19548535346984863,70,90,20,80,70,90,20,80,0.0,True
22,96372106,9,10637317,1,60,0.035626888275146484,65,86,21,79,65,86,21,79,0.0,True
23,96372106,9,10637318,1,60,0.033535003662109375,49,64,15,61,49,64,15,61,0.0,True
24,96372106,9,10637319,1,60,10.506112813949585,67,85,18,78,67,85,18,78,0.0,True
25,96372106,9,10637320,1,60,0.03547406196594238,50,63,13,57,50,63,13,57,0.0,True
26,96372106,9,10637321,1,60,0.13193511962890625,55,72,17,63,55,72,17,63,0.0,True
27,96372106,9,10637322,1,60,0.22507643699645996,63,77,14,71,63,77,14,71,0.0,True
28,96372106,9,10637323,1,60,1.3591957092285156,66,85,19,77,66,85,19,77,0.0,True
29,96372106,9,10637324,1,60,0.03959918022155762,47,60,13,53,47,60,13,53,0.0,True
30,96372106,9,10637325,1,60,0.17166948318481445,60,79,19,71,60,79,19,71,0.0,True
31,96372106,9,10637326,1,60,0.40718984603881836,70,86,16,79,70,86,16,79,0.0,True
32,96372106,9,10637327,1,60,0.056897878646850586,53,68,15,62,53,68,15,62,0.0,True
33,96372106,9,10637328,1,60,0.0429844856262207,57,74,17,65,57,74,17,65,0.0,True
34,96372106,9,10637329,1,60,0.18579816818237305,60,81,21,71,60,81,21,71,0.0,True
35,96372106,9,10637330,1,60,0.5200827121734619,67,85,18,75,67,85,18,75,0.0,True
36,96372106,9,10637331,1,60,0.1394195556640625,52,67,15,57,52,67,15,57,0.0,True
37,96372106,9,10637332,1,60,0.016527414321899414,42,57,15,47,42,57,15,47,0.0,True
38,96372106,9,10637333,1,60,0.0998542308807373,62,75,13,71,62,75,13,71,0.0,True
39,96372106,9,10637334,1,60,0.10576105117797852,59,82,23,72,59,82,23,72,0.0,True
40,96372106,9,10637335,1,60,0.05494236946105957,53,66,13,58,53,66,13,58,0.0,True
41,96372106,9,10637336,1,60,3.4462475776672363,79,98,19,85,79,98,19,85,0.0,True
42,96372106,9,10637337,1,60,0.03827500343322754,46,61,15,53,46,61,15,53,0.0,True
43,96372106,9,10637338,1,60,1.3648126125335693,62,72,10,67,62,72,10,67,0.0,True
44,96372106,9,10637339,1,60,2.6308414936065674,75,96,21,89,75,96,21,89,0.0,True
45,96372106,9,10637340,1,60,3.288181781768799,55,68,13,64,55,68,13,64,0.0,True
46,96372106,9,10637341,1,60,0.05759596824645996,51,70,19,63,51,70,19,63,0.0,True
47,96372106,9,10637342,1,60,0.03367304801940918,59,78,19,64,59,78,19,64,0.0,True
48,96372106,9,10637343,1,60,0.14719605445861816,49,66,17,54,49,66,17,54,0.0,True
49,96372106,9,10637344,1,60,0.16453957557678223,59,76,17,68,59,76,17,68,0.0,True
50,96372106,9,10637345,1,60,0.5242152214050293,70,89,19,82,70,89,19,82,0.0,True
