Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,2,10637296,0,60,0.0040111541748046875,13,13,0,13,13,13,0,13,0.75,False
2,96372106,2,10637297,0,60,0.002996683120727539,11,11,0,11,11,11,0,11,0.75,False
3,96372106,2,10637298,0,60,0.005021333694458008,18,18,0,18,18,18,0,18,0.75,False
4,96372106,2,10637299,0,60,0.0029916763305664062,14,14,0,14,14,14,0,14,0.75,False
5,96372106,2,10637300,0,60,0.0029973983764648438,14,14,0,14,14,14,0,14,0.75,False
6,96372106,2,10637301,0,60,0.0019943714141845703,11,11,0,11,11,11,0,11,0.75,False
7,96372106,2,10637302,0,60,0.004582405090332031,17,17,0,17,17,17,0,17,0.75,False
8,96372106,2,10637303,0,60,0.001998424530029297,13,13,0,13,13,13,0,13,0.75,False
9,96372106,2,10637304,0,60,0.005027294158935547,14,14,0,14,14,14,0,14,0.75,False
10,96372106,2,10637305,0,60,0.0037412643432617188,15,15,0,15,15,15,0,15,0.75,False
11,96372106,2,10637306,0,60,0.0009968280792236328,6,6,0,6,6,6,0,6,0.75,False
12,96372106,2,10637307,0,60,0.0019524097442626953,13,13,0,13,13,13,0,13,0.75,False
13,96372106,2,10637308,0,60,0.0019943714141845703,11,11,0,11,11,11,0,11,0.75,False
14,96372106,2,10637309,0,60,0.0029935836791992188,17,17,0,17,17,17,0,17,0.75,False
15,96372106,2,10637310,0,60,0.0019941329956054688,13,13,0,13,13,13,0,13,0.75,False
16,96372106,2,10637311,0,60,0.000997304916381836,7,7,0,7,7,7,0,7,0.75,False
17,96372106,2,10637312,0,60,0.002019643783569336,10,10,0,10,10,10,0,10,0.75,False
18,96372106,2,10637313,0,60,0.0029921531677246094,14,14,0,14,14,14,0,14,0.75,False
19,96372106,2,10637314,0,60,0.016954898834228516,14,14,0,14,14,14,0,14,0.75,False
20,96372106,2,10637315,0,60,0.0019261837005615234,10,10,0,10,10,10,0,10,0.75,False
21,96372106,2,10637316,0,60,0.0019943714141845703,14,14,0,14,14,14,0,14,0.75,False
22,96372106,2,10637317,0,60,0.002001047134399414,10,10,0,10,10,10,0,10,0.75,False
23,96372106,2,10637318,0,60,0.0020203590393066406,10,10,0,10,10,10,0,10,0.75,False
24,96372106,2,10637319,0,60,0.002991914749145508,14,14,0,14,14,14,0,14,0.75,False
25,96372106,2,10637320,0,60,0.001992940902709961,6,6,0,6,6,6,0,6,0.75,False
26,96372106,2,10637321,0,60,0.001973867416381836,9,9,0,9,9,9,0,9,0.75,False
27,96372106,2,10637322,0,60,0.0010085105895996094,7,7,0,7,7,7,0,7,0.75,False
28,96372106,2,10637323,0,60,0.0049817562103271484,17,17,0,17,17,17,0,17,0.75,False
29,96372106,2,10637324,0,60,0.0010387897491455078,4,4,0,4,4,4,0,4,0.75,False
30,96372106,2,10637325,0,60,0.002962350845336914,10,10,0,10,10,10,0,10,0.75,False
31,96372106,2,10637326,0,60,0.001996755599975586,11,11,0,11,11,11,0,11,0.75,False
32,96372106,2,10637327,0,60,0.001994609832763672,9,9,0,9,9,9,0,9,0.75,False
33,96372106,2,10637328,0,60,0.005099773406982422,11,11,0,11,11,11,0,11,0.75,False
34,96372106,2,10637329,0,60,0.001964092254638672,7,7,0,7,7,7,0,7,0.75,False
35,96372106,2,10637330,0,60,0.0018265247344970703,6,6,0,6,6,6,0,6,0.75,False
36,96372106,2,10637331,0,60,0.0030167102813720703,12,12,0,12,12,12,0,12,0.75,False
37,96372106,2,10637332,0,60,0.0019867420196533203,9,9,0,9,9,9,0,9,0.75,False
38,96372106,2,10637333,0,60,0.0009946823120117188,10,10,0,10,10,10,0,10,0.75,False
39,96372106,2,10637334,0,60,0.0019943714141845703,10,10,0,10,10,10,0,10,0.75,False
40,96372106,2,10637335,0,60,0.0,2,2,0,2,2,2,0,2,0.75,False
41,96372106,2,10637336,0,60,0.002992391586303711,15,15,0,15,15,15,0,15,0.75,False
42,96372106,2,10637337,0,60,0.0019943714141845703,11,11,0,11,11,11,0,11,0.75,False
43,96372106,2,10637338,0,60,0.0029892921447753906,16,16,0,16,16,16,0,16,0.75,False
44,96372106,2,10637339,0,60,0.00997471809387207,9,9,0,9,9,9,0,9,0.75,False
45,96372106,2,10637340,0,60,0.0019943714141845703,12,12,0,12,12,12,0,12,0.75,False
46,96372106,2,10637341,0,60,0.00199127197265625,11,11,0,11,11,11,0,11,0.75,False
47,96372106,2,10637342,0,60,0.001001596450805664,6,6,0,6,6,6,0,6,0.75,False
48,96372106,2,10637343,0,60,0.00099945068359375,9,9,0,9,9,9,0,9,0.75,False
49,96372106,2,10637344,0,60,0.001995563507080078,13,13,0,13,13,13,0,13,0.75,False
50,96372106,2,10637345,0,60,0.0029921531677246094,16,16,0,16,16,16,0,16,0.75,False
