Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,6,10637296,1,60,0.017850399017333984,37,52,15,42,44,45,1,44,0.75,True
2,96372106,6,10637297,1,60,0.09032320976257324,37,45,8,43,43,43,0,43,0.75,True
3,96372106,6,10637298,1,60,0.05260634422302246,41,47,6,43,43,45,2,43,0.75,True
4,96372106,6,10637299,1,60,0.9258277416229248,47,63,16,55,52,53,1,53,0.75,True
5,96372106,6,10637300,1,60,0.6917130947113037,54,66,12,63,62,63,1,63,0.75,True
6,96372106,6,10637301,1,60,0.04925704002380371,32,46,14,41,40,40,0,40,0.75,True
7,96372106,6,10637302,1,60,0.11210227012634277,52,72,20,64,60,62,2,60,0.75,True
8,96372106,6,10637303,1,60,0.009060144424438477,32,41,9,35,34,35,1,35,0.75,True
9,96372106,6,10637304,1,60,0.027301311492919922,33,45,12,37,38,40,2,38,0.75,True
10,96372106,6,10637305,1,60,0.22174835205078125,40,52,12,47,46,47,1,47,0.75,True
11,96372106,6,10637306,1,60,0.07637262344360352,40,54,14,44,43,44,1,43,0.75,True
12,96372106,6,10637307,1,60,0.12463855743408203,44,62,18,52,52,53,1,52,0.75,True
13,96372106,6,10637308,1,60,0.11103653907775879,44,55,11,50,49,50,1,50,0.75,True
14,96372106,6,10637309,1,60,0.04262137413024902,33,47,14,38,36,37,1,36,0.75,True
15,96372106,6,10637310,1,60,2.4883596897125244,51,65,14,59,57,60,3,59,0.75,True
16,96372106,6,10637311,1,60,0.015964031219482422,42,56,14,50,49,50,1,50,0.75,True
17,96372106,6,10637312,1,60,0.03926444053649902,33,44,11,38,38,38,0,38,0.75,True
18,96372106,6,10637313,1,60,0.08631062507629395,42,55,13,48,48,50,2,48,0.75,True
19,96372106,6,10637314,1,60,0.23435044288635254,46,59,13,53,53,55,2,53,0.75,True
20,96372106,6,10637315,1,60,0.032196044921875,46,66,20,55,54,55,1,54,0.75,True
21,96372106,6,10637316,1,60,2.4459784030914307,53,73,20,64,65,66,1,66,0.75,True
22,96372106,6,10637317,1,60,0.022443056106567383,39,51,12,46,44,44,0,44,0.75,True
23,96372106,6,10637318,1,60,0.017009973526000977,27,36,9,33,32,33,1,33,0.75,True
24,96372106,6,10637319,1,60,0.13138389587402344,51,65,14,58,57,57,0,57,0.75,True
25,96372106,6,10637320,1,60,0.012166023254394531,30,39,9,34,33,35,2,34,0.75,True
26,96372106,6,10637321,1,60,0.023368358612060547,32,44,12,39,37,39,2,37,0.75,True
27,96372106,6,10637322,1,60,0.11328291893005371,39,48,9,44,43,44,1,43,0.75,True
28,96372106,6,10637323,1,60,0.0258028507232666,37,49,12,44,44,44,0,44,0.75,True
29,96372106,6,10637324,1,60,0.01068568229675293,35,45,10,41,43,43,0,43,0.75,True
30,96372106,6,10637325,1,60,0.017949581146240234,34,48,14,39,38,38,0,38,0.75,True
31,96372106,6,10637326,1,60,0.0953989028930664,48,62,14,55,54,55,1,55,0.75,True
32,96372106,6,10637327,1,60,0.09498047828674316,42,55,13,47,46,47,1,47,0.75,True
33,96372106,6,10637328,1,60,0.03161168098449707,46,60,14,50,52,52,0,52,0.75,True
34,96372106,6,10637329,1,60,0.10265970230102539,44,56,12,49,48,49,1,48,0.75,True
35,96372106,6,10637330,1,60,0.020977020263671875,36,51,15,44,44,44,0,44,0.75,True
36,96372106,6,10637331,1,60,0.028954267501831055,29,38,9,34,34,34,0,34,0.75,True
37,96372106,6,10637332,1,60,0.013488531112670898,32,45,13,37,37,38,1,37,0.75,True
38,96372106,6,10637333,1,60,0.23144769668579102,40,48,8,43,42,42,0,42,0.75,True
39,96372106,6,10637334,1,60,0.02008652687072754,40,56,16,45,46,46,0,46,0.75,True
40,96372106,6,10637335,1,60,0.010538101196289062,22,27,5,23,23,23,0,23,0.75,True
41,96372106,6,10637336,1,60,0.16506671905517578,56,70,14,62,62,63,1,63,0.75,True
42,96372106,6,10637337,1,60,0.017620563507080078,34,44,10,39,37,37,0,37,0.75,True
43,96372106,6,10637338,1,60,0.10443925857543945,44,55,11,49,50,51,1,51,0.75,True
44,96372106,6,10637339,1,60,1.7696120738983154,44,58,14,54,51,52,1,52,0.75,True
45,96372106,6,10637340,1,60,0.020339488983154297,35,46,11,44,43,44,1,44,0.75,True
46,96372106,6,10637341,1,60,0.017596006393432617,37,49,12,43,43,43,0,43,0.75,True
47,96372106,6,10637342,1,60,0.025083065032958984,34,42,8,40,40,40,0,40,0.75,True
48,96372106,6,10637343,1,60,0.010371923446655273,32,41,9,36,36,37,1,36,0.75,True
49,96372106,6,10637344,1,60,0.07720685005187988,37,50,13,43,39,40,1,40,0.75,True
50,96372106,6,10637345,1,60,0.09906935691833496,53,69,16,61,63,64,1,63,0.75,True
