Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,7,10637296,2,60,0.2677943706512451,49,80,31,61,61,61,0,61,0.75,False
2,96372106,7,10637297,2,60,2.5268936157226562,54,75,21,62,62,64,2,62,0.75,False
3,96372106,7,10637298,2,60,1.15096116065979,55,80,25,68,67,69,2,68,0.75,False
4,96372106,7,10637299,2,60,11.074152708053589,75,103,28,92,90,90,0,90,0.75,False
5,96372106,7,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
6,96372106,7,10637301,2,60,0.14010286331176758,44,69,25,58,58,60,2,58,0.75,False
7,96372106,7,10637302,2,60,0.6898045539855957,68,99,31,83,83,85,2,83,0.75,False
8,96372106,7,10637303,2,60,0.11512637138366699,47,77,30,63,62,65,3,62,0.75,False
9,96372106,7,10637304,2,60,0.09570837020874023,48,69,21,58,58,58,0,58,0.75,False
10,96372106,7,10637305,2,60,3.3912787437438965,55,83,28,66,66,69,3,66,0.75,False
11,96372106,7,10637306,2,60,0.7128069400787354,57,80,23,72,71,73,2,72,0.75,False
12,96372106,7,10637307,2,60,4.753115653991699,70,99,29,85,84,87,3,84,0.75,False
13,96372106,7,10637308,2,60,0.645780086517334,66,99,33,85,83,83,0,83,0.75,False
14,96372106,7,10637309,2,60,0.12068891525268555,53,76,23,67,64,68,4,67,0.75,False
15,96372106,7,10637310,2,60,13.281305074691772,71,105,34,86,82,85,3,84,0.75,False
16,96372106,7,10637311,2,60,0.0359039306640625,55,85,30,69,68,74,6,69,0.75,False
17,96372106,7,10637312,2,60,0.29024624824523926,42,63,21,53,51,55,4,53,0.75,False
18,96372106,7,10637313,2,60,2.391631841659546,62,92,30,75,74,77,3,74,0.75,False
19,96372106,7,10637314,2,60,1.6486544609069824,72,100,28,86,85,88,3,86,0.75,False
20,96372106,7,10637315,2,60,2.4668242931365967,69,106,37,89,85,92,7,89,0.75,False
21,96372106,7,10637316,2,60,3.7185308933258057,74,104,30,88,87,89,2,88,0.75,False
22,96372106,7,10637317,2,60,0.09325695037841797,60,87,27,75,73,75,2,75,0.75,False
23,96372106,7,10637318,2,60,0.024443626403808594,39,61,22,51,50,51,1,51,0.75,False
24,96372106,7,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
25,96372106,7,10637320,2,60,0.05983757972717285,40,63,23,54,52,55,3,54,0.75,False
26,96372106,7,10637321,2,60,0.12961888313293457,46,72,26,54,51,54,3,53,0.75,False
27,96372106,7,10637322,2,60,4.119937419891357,59,85,26,71,71,73,2,71,0.75,False
28,96372106,7,10637323,2,60,0.6851449012756348,62,82,20,74,74,75,1,74,0.75,False
29,96372106,7,10637324,2,60,1.2359497547149658,50,67,17,54,54,54,0,54,0.75,False
30,96372106,7,10637325,2,60,0.616351842880249,54,74,20,60,60,62,2,60,0.75,False
31,96372106,7,10637326,2,60,1.8177320957183838,71,103,32,89,87,91,4,88,0.75,False
32,96372106,7,10637327,2,60,0.039400339126586914,50,80,30,62,59,64,5,62,0.75,False
33,96372106,7,10637328,2,60,0.298717737197876,65,94,29,81,80,80,0,80,0.75,False
34,96372106,7,10637329,2,60,0.1436147689819336,58,81,23,70,69,70,1,70,0.75,False
35,96372106,7,10637330,2,60,0.13025236129760742,55,87,32,71,71,71,0,71,0.75,False
36,96372106,7,10637331,2,60,0.4188957214355469,43,66,23,55,54,56,2,55,0.75,False
37,96372106,7,10637332,2,60,0.35009121894836426,45,64,19,52,51,53,2,51,0.75,False
38,96372106,7,10637333,2,60,6.718827486038208,56,74,18,63,62,63,1,62,0.75,False
39,96372106,7,10637334,2,60,0.03487062454223633,60,86,26,75,74,75,1,75,0.75,False
40,96372106,7,10637335,2,60,0.516676664352417,42,69,27,57,57,57,0,57,0.75,False
41,96372106,7,10637336,2,60,0.3650233745574951,72,110,38,93,92,93,1,93,0.75,False
42,96372106,7,10637337,2,60,0.08477282524108887,39,58,19,46,46,46,0,46,0.75,False
43,96372106,7,10637338,2,60,9.810958623886108,55,82,27,70,70,70,0,70,0.75,False
44,96372106,7,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
45,96372106,7,10637340,2,60,0.17513704299926758,49,76,27,64,63,64,1,64,0.75,False
46,96372106,7,10637341,2,60,0.046874284744262695,48,77,29,66,64,66,2,66,0.75,False
47,96372106,7,10637342,2,60,0.32266974449157715,52,86,34,63,60,61,1,61,0.75,False
48,96372106,7,10637343,2,60,0.018949031829833984,37,58,21,47,44,48,4,47,0.75,False
49,96372106,7,10637344,2,60,1.372319221496582,49,70,21,62,60,62,2,62,0.75,False
50,96372106,7,10637345,2,60,2.0141708850860596,67,106,39,87,86,89,3,87,0.75,False
