Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,8,10637296,2,60,0.23441600799560547,0.04142189025878906,54,90,36,66,56,81,25,66,0.25,uniform,True
2,96372106,8,10637297,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
3,96372106,8,10637298,2,60,208.6460633277893,0.3577384948730469,67,102,35,82,74,92,18,80,0.25,uniform,True
4,96372106,8,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
5,96372106,8,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
6,96372106,8,10637301,2,60,37.731135845184326,0.043195486068725586,53,87,34,74,70,76,6,74,0.25,uniform,True
7,96372106,8,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
8,96372106,8,10637303,2,60,0.2751433849334717,0.0508573055267334,51,90,39,71,66,79,13,69,0.25,uniform,True
9,96372106,8,10637304,2,60,0.40201497077941895,0.03316450119018555,50,71,21,60,59,62,3,60,0.25,uniform,True
10,96372106,8,10637305,2,60,197.4561061859131,0.048236846923828125,60,93,33,71,66,80,14,70,0.25,uniform,True
11,96372106,8,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
12,96372106,8,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
13,96372106,8,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
14,96372106,8,10637309,2,60,68.32644486427307,0.07918858528137207,61,89,28,76,69,80,11,75,0.25,uniform,True
15,96372106,8,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
16,96372106,8,10637311,2,60,0.2600722312927246,0.04898500442504883,61,96,35,77,71,86,15,77,0.25,uniform,True
17,96372106,8,10637312,2,60,120.84835124015808,0.0705256462097168,53,80,27,66,60,71,11,66,0.25,uniform,True
18,96372106,8,10637313,2,60,35.72971725463867,0.13159394264221191,68,107,39,93,85,99,14,93,0.25,uniform,True
19,96372106,8,10637314,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
20,96372106,8,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
21,96372106,8,10637316,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
22,96372106,8,10637317,2,60,1.2395732402801514,0.0784463882446289,67,103,36,90,80,93,13,90,0.25,uniform,True
23,96372106,8,10637318,2,60,0.4291191101074219,0.03443622589111328,49,76,27,67,63,68,5,67,0.25,uniform,True
24,96372106,8,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
25,96372106,8,10637320,2,60,0.2290821075439453,0.05039334297180176,47,74,27,56,52,60,8,56,0.25,uniform,True
26,96372106,8,10637321,2,60,9.936893701553345,0.03250455856323242,57,90,33,71,66,78,12,71,0.25,uniform,True
27,96372106,8,10637322,2,60,148.64495253562927,0.10430669784545898,67,102,35,84,75,84,9,79,0.25,uniform,True
28,96372106,8,10637323,2,60,12.497028827667236,0.1638479232788086,69,103,34,88,85,91,6,90,0.25,uniform,True
29,96372106,8,10637324,2,60,14.71684718132019,0.03306841850280762,50,70,20,63,59,65,6,62,0.25,uniform,True
30,96372106,8,10637325,2,60,7.267626523971558,0.5294764041900635,60,96,36,77,71,76,5,72,0.25,uniform,True
31,96372106,8,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
32,96372106,8,10637327,2,60,0.06492495536804199,0.02514171600341797,53,84,31,66,62,71,9,66,0.25,uniform,True
33,96372106,8,10637328,2,60,270.9326195716858,0.11060714721679688,67,101,34,84,76,90,14,83,0.25,uniform,True
34,96372106,8,10637329,2,60,116.21754312515259,0.057175397872924805,63,95,32,80,71,89,18,80,0.25,uniform,True
35,96372106,8,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
36,96372106,8,10637331,2,60,2.0018563270568848,0.11171150207519531,48,77,29,62,52,65,13,58,0.25,uniform,True
37,96372106,8,10637332,2,60,1.38926100730896,0.03540468215942383,46,69,23,52,48,57,9,52,0.25,uniform,True
38,96372106,8,10637333,2,60,146.90063548088074,0.047799110412597656,61,94,33,78,68,85,17,78,0.25,uniform,True
39,96372106,8,10637334,2,60,11.01317048072815,0.03199362754821777,67,93,26,84,77,89,12,84,0.25,uniform,True
40,96372106,8,10637335,2,60,4.906800985336304,0.11399316787719727,55,81,26,70,68,72,4,70,0.25,uniform,True
41,96372106,8,10637336,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
42,96372106,8,10637337,2,60,0.9526560306549072,0.04006028175354004,52,77,25,65,58,71,13,65,0.25,uniform,True
43,96372106,8,10637338,2,60,7.560016870498657,0.0793161392211914,63,97,34,74,65,87,22,74,0.25,uniform,True
44,96372106,8,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
45,96372106,8,10637340,2,60,10.34130597114563,0.05245041847229004,57,89,32,74,62,85,23,74,0.25,uniform,True
46,96372106,8,10637341,2,60,0.09241890907287598,0.07950878143310547,55,86,31,74,59,77,18,74,0.25,uniform,True
47,96372106,8,10637342,2,60,1.0408291816711426,0.06928277015686035,61,103,42,83,76,87,11,82,0.25,uniform,True
48,96372106,8,10637343,2,60,0.0667726993560791,0.020823955535888672,46,75,29,60,55,63,8,60,0.25,uniform,True
49,96372106,8,10637344,2,60,41.057411432266235,0.04229998588562012,59,92,33,80,79,81,2,80,0.25,uniform,True
50,96372106,8,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
