Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,11,10637296,0,60,0.386991024017334,57,57,0,57,57,57,0,57,0.75,uniform,True
2,96372106,11,10637297,0,60,0.4316897392272949,61,61,0,61,61,61,0,61,0.75,uniform,True
3,96372106,11,10637298,0,60,0.1785905361175537,63,63,0,63,63,63,0,63,0.75,uniform,True
4,96372106,11,10637299,0,60,0.2970237731933594,64,64,0,64,64,64,0,64,0.75,uniform,True
5,96372106,11,10637300,0,60,0.6161496639251709,70,70,0,70,70,70,0,70,0.75,uniform,True
6,96372106,11,10637301,0,60,0.2057359218597412,60,60,0,60,60,60,0,60,0.75,uniform,True
7,96372106,11,10637302,0,60,0.2072126865386963,78,78,0,78,78,78,0,78,0.75,uniform,True
8,96372106,11,10637303,0,60,0.11984944343566895,55,55,0,55,55,55,0,55,0.75,uniform,True
9,96372106,11,10637304,0,60,0.0899953842163086,43,43,0,43,43,43,0,43,0.75,uniform,True
10,96372106,11,10637305,0,60,1.8706116676330566,66,66,0,66,66,66,0,66,0.75,uniform,True
11,96372106,11,10637306,0,60,0.2951526641845703,65,65,0,65,65,65,0,65,0.75,uniform,True
12,96372106,11,10637307,0,60,0.2774784564971924,60,60,0,60,60,60,0,60,0.75,uniform,True
13,96372106,11,10637308,0,60,0.14064240455627441,65,65,0,65,65,65,0,65,0.75,uniform,True
14,96372106,11,10637309,0,60,0.26055169105529785,63,63,0,63,63,63,0,63,0.75,uniform,True
15,96372106,11,10637310,0,60,0.436812162399292,65,65,0,65,65,65,0,65,0.75,uniform,True
16,96372106,11,10637311,0,60,0.12804722785949707,68,68,0,68,68,68,0,68,0.75,uniform,True
17,96372106,11,10637312,0,60,5.32591438293457,54,54,0,54,54,54,0,54,0.75,uniform,True
18,96372106,11,10637313,0,60,0.595088005065918,66,66,0,66,66,66,0,66,0.75,uniform,True
19,96372106,11,10637314,0,60,26.801782369613647,63,63,0,63,66,66,0,66,0.75,uniform,True
20,96372106,11,10637315,0,60,1.5400259494781494,81,81,0,81,83,83,0,83,0.75,uniform,True
21,96372106,11,10637316,0,60,0.6456265449523926,64,64,0,64,64,64,0,64,0.75,uniform,True
22,96372106,11,10637317,0,60,0.2205677032470703,63,63,0,63,63,63,0,63,0.75,uniform,True
23,96372106,11,10637318,0,60,0.054885149002075195,53,53,0,53,53,53,0,53,0.75,uniform,True
24,96372106,11,10637319,0,60,1.135815143585205,61,61,0,61,62,62,0,62,0.75,uniform,True
25,96372106,11,10637320,0,60,0.11895346641540527,55,55,0,55,55,55,0,55,0.75,uniform,True
26,96372106,11,10637321,0,60,0.2904624938964844,57,57,0,57,59,59,0,59,0.75,uniform,True
27,96372106,11,10637322,0,60,1.0729680061340332,63,63,0,63,64,64,0,64,0.75,uniform,True
28,96372106,11,10637323,0,60,41.18205976486206,70,70,0,70,72,72,0,72,0.75,uniform,True
29,96372106,11,10637324,0,60,0.13364124298095703,52,52,0,52,52,52,0,52,0.75,uniform,True
30,96372106,11,10637325,0,60,0.4169158935546875,51,51,0,51,51,51,0,51,0.75,uniform,True
31,96372106,11,10637326,0,60,1.111027717590332,60,60,0,60,60,60,0,60,0.75,uniform,True
32,96372106,11,10637327,0,60,0.03290605545043945,56,56,0,56,56,56,0,56,0.75,uniform,True
33,96372106,11,10637328,0,60,3.1436328887939453,63,63,0,63,63,63,0,63,0.75,uniform,True
34,96372106,11,10637329,0,60,0.29324793815612793,65,65,0,65,65,65,0,65,0.75,uniform,True
35,96372106,11,10637330,0,60,0.5106327533721924,68,68,0,68,68,68,0,68,0.75,uniform,True
36,96372106,11,10637331,0,60,0.13464021682739258,48,48,0,48,48,48,0,48,0.75,uniform,True
37,96372106,11,10637332,0,60,0.07380247116088867,46,46,0,46,46,46,0,46,0.75,uniform,True
38,96372106,11,10637333,0,60,0.14162230491638184,60,60,0,60,60,60,0,60,0.75,uniform,True
39,96372106,11,10637334,0,60,0.24634075164794922,64,64,0,64,64,64,0,64,0.75,uniform,True
40,96372106,11,10637335,0,60,0.07280540466308594,52,52,0,52,52,52,0,52,0.75,uniform,True
41,96372106,11,10637336,0,60,0.2732679843902588,79,79,0,79,79,79,0,79,0.75,uniform,True
42,96372106,11,10637337,0,60,0.18550395965576172,52,52,0,52,52,52,0,52,0.75,uniform,True
43,96372106,11,10637338,0,60,0.0518803596496582,65,65,0,65,65,65,0,65,0.75,uniform,True
44,96372106,11,10637339,0,60,0.5445194244384766,71,71,0,71,73,73,0,73,0.75,uniform,True
45,96372106,11,10637340,0,60,0.9404304027557373,64,64,0,64,64,64,0,64,0.75,uniform,True
46,96372106,11,10637341,0,60,0.4996623992919922,57,57,0,57,57,57,0,57,0.75,uniform,True
47,96372106,11,10637342,0,60,1.0701379776000977,61,61,0,61,61,61,0,61,0.75,uniform,True
48,96372106,11,10637343,0,60,0.09375977516174316,54,54,0,54,54,54,0,54,0.75,uniform,True
49,96372106,11,10637344,0,60,0.89656662940979,59,59,0,59,59,59,0,59,0.75,uniform,True
50,96372106,11,10637345,0,60,0.29422545433044434,68,68,0,68,68,68,0,68,0.75,uniform,True
