Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,0,60,0.016076326370239258,13,13,0,13,13,13,0,13,0.75,uniform,False
2,96372106,2,10637297,0,60,0.007287263870239258,11,11,0,11,11,11,0,11,0.75,uniform,False
3,96372106,2,10637298,0,60,0.010184764862060547,18,18,0,18,18,18,0,18,0.75,uniform,False
4,96372106,2,10637299,0,60,0.007828235626220703,14,14,0,14,14,14,0,14,0.75,uniform,False
5,96372106,2,10637300,0,60,0.00885462760925293,14,14,0,14,14,14,0,14,0.75,uniform,False
6,96372106,2,10637301,0,60,0.006796598434448242,11,11,0,11,11,11,0,11,0.75,uniform,False
7,96372106,2,10637302,0,60,0.01080465316772461,17,17,0,17,17,17,0,17,0.75,uniform,False
8,96372106,2,10637303,0,60,0.006738424301147461,13,13,0,13,13,13,0,13,0.75,uniform,False
9,96372106,2,10637304,0,60,0.01439213752746582,14,14,0,14,14,14,0,14,0.75,uniform,False
10,96372106,2,10637305,0,60,0.01692676544189453,15,15,0,15,15,15,0,15,0.75,uniform,False
11,96372106,2,10637306,0,60,0.006842851638793945,6,6,0,6,6,6,0,6,0.75,uniform,False
12,96372106,2,10637307,0,60,0.009631872177124023,13,13,0,13,13,13,0,13,0.75,uniform,False
13,96372106,2,10637308,0,60,0.011465072631835938,11,11,0,11,11,11,0,11,0.75,uniform,False
14,96372106,2,10637309,0,60,0.012041330337524414,17,17,0,17,17,17,0,17,0.75,uniform,False
15,96372106,2,10637310,0,60,0.011727094650268555,13,13,0,13,13,13,0,13,0.75,uniform,False
16,96372106,2,10637311,0,60,0.005322694778442383,7,7,0,7,7,7,0,7,0.75,uniform,False
17,96372106,2,10637312,0,60,0.007031440734863281,10,10,0,10,10,10,0,10,0.75,uniform,False
18,96372106,2,10637313,0,60,0.007658720016479492,14,14,0,14,14,14,0,14,0.75,uniform,False
19,96372106,2,10637314,0,60,0.05619406700134277,14,14,0,14,14,14,0,14,0.75,uniform,False
20,96372106,2,10637315,0,60,0.005961179733276367,10,10,0,10,10,10,0,10,0.75,uniform,False
21,96372106,2,10637316,0,60,0.013460397720336914,14,14,0,14,14,14,0,14,0.75,uniform,False
22,96372106,2,10637317,0,60,0.005464315414428711,10,10,0,10,10,10,0,10,0.75,uniform,False
23,96372106,2,10637318,0,60,0.006581306457519531,10,10,0,10,10,10,0,10,0.75,uniform,False
24,96372106,2,10637319,0,60,0.007220745086669922,14,14,0,14,14,14,0,14,0.75,uniform,False
25,96372106,2,10637320,0,60,0.005697965621948242,6,6,0,6,6,6,0,6,0.75,uniform,False
26,96372106,2,10637321,0,60,0.00678563117980957,9,9,0,9,9,9,0,9,0.75,uniform,False
27,96372106,2,10637322,0,60,0.007865190505981445,7,7,0,7,7,7,0,7,0.75,uniform,False
28,96372106,2,10637323,0,60,0.01891016960144043,17,17,0,17,17,17,0,17,0.75,uniform,False
29,96372106,2,10637324,0,60,0.002900838851928711,4,4,0,4,4,4,0,4,0.75,uniform,False
30,96372106,2,10637325,0,60,0.006914615631103516,10,10,0,10,10,10,0,10,0.75,uniform,False
31,96372106,2,10637326,0,60,0.007146120071411133,11,11,0,11,11,11,0,11,0.75,uniform,False
32,96372106,2,10637327,0,60,0.005257368087768555,9,9,0,9,9,9,0,9,0.75,uniform,False
33,96372106,2,10637328,0,60,0.00954580307006836,11,11,0,11,11,11,0,11,0.75,uniform,False
34,96372106,2,10637329,0,60,0.0043468475341796875,7,7,0,7,7,7,0,7,0.75,uniform,False
35,96372106,2,10637330,0,60,0.003391742706298828,6,6,0,6,6,6,0,6,0.75,uniform,False
36,96372106,2,10637331,0,60,0.006089925765991211,12,12,0,12,12,12,0,12,0.75,uniform,False
37,96372106,2,10637332,0,60,0.004967689514160156,9,9,0,9,9,9,0,9,0.75,uniform,False
38,96372106,2,10637333,0,60,0.012069940567016602,10,10,0,10,10,10,0,10,0.75,uniform,False
39,96372106,2,10637334,0,60,0.013314962387084961,10,10,0,10,10,10,0,10,0.75,uniform,False
40,96372106,2,10637335,0,60,0.002313375473022461,2,2,0,2,2,2,0,2,0.75,uniform,False
41,96372106,2,10637336,0,60,0.009346246719360352,15,15,0,15,15,15,0,15,0.75,uniform,False
42,96372106,2,10637337,0,60,0.006122589111328125,11,11,0,11,11,11,0,11,0.75,uniform,False
43,96372106,2,10637338,0,60,0.014342784881591797,16,16,0,16,16,16,0,16,0.75,uniform,False
44,96372106,2,10637339,0,60,0.026453733444213867,9,9,0,9,9,9,0,9,0.75,uniform,False
45,96372106,2,10637340,0,60,0.008965253829956055,12,12,0,12,12,12,0,12,0.75,uniform,False
46,96372106,2,10637341,0,60,0.01051473617553711,11,11,0,11,11,11,0,11,0.75,uniform,False
47,96372106,2,10637342,0,60,0.003961324691772461,6,6,0,6,6,6,0,6,0.75,uniform,False
48,96372106,2,10637343,0,60,0.004800558090209961,9,9,0,9,9,9,0,9,0.75,uniform,False
49,96372106,2,10637344,0,60,0.007363080978393555,13,13,0,13,13,13,0,13,0.75,uniform,False
50,96372106,2,10637345,0,60,0.010218143463134766,16,16,0,16,16,16,0,16,0.75,uniform,False
