Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,7,10637296,4,60,0.15558505058288574,73,123,50,90,84,102,18,90,0.25,False
2,96372106,7,10637297,4,60,28.814908742904663,81,130,49,106,94,102,8,100,0.25,False
3,96372106,7,10637298,4,60,0.7619242668151855,70,131,61,97,89,108,19,97,0.25,False
4,96372106,7,10637299,4,60,33.979069232940674,108,173,65,148,124,158,34,147,0.25,False
5,96372106,7,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
6,96372106,7,10637301,4,60,0.12984800338745117,65,108,43,92,75,99,24,91,0.25,False
7,96372106,7,10637302,4,60,28.87902069091797,101,160,59,131,110,143,33,129,0.25,False
8,96372106,7,10637303,4,60,1.4528300762176514,78,130,52,107,104,112,8,107,0.25,False
9,96372106,7,10637304,4,60,0.44623875617980957,66,112,46,89,78,101,23,86,0.25,False
10,96372106,7,10637305,4,60,48.925291776657104,84,128,44,110,94,122,28,109,0.25,False
11,96372106,7,10637306,4,60,0.6044692993164062,69,130,61,109,97,114,17,106,0.25,False
12,96372106,7,10637307,4,60,3.0224785804748535,96,150,54,126,115,137,22,124,0.25,False
13,96372106,7,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
14,96372106,7,10637309,4,60,44.036742210388184,78,126,48,96,93,101,8,95,0.25,False
15,96372106,7,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
16,96372106,7,10637311,4,60,0.15282320976257324,83,137,54,113,91,125,34,113,0.25,False
17,96372106,7,10637312,4,60,4.669259071350098,64,105,41,80,72,86,14,80,0.25,False
18,96372106,7,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
19,96372106,7,10637314,4,60,38.734400510787964,99,150,51,124,112,129,17,122,0.25,False
20,96372106,7,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
21,96372106,7,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
22,96372106,7,10637317,4,60,0.16455936431884766,81,140,59,109,100,112,12,109,0.25,False
23,96372106,7,10637318,4,60,1.261624813079834,62,100,38,78,76,85,9,78,0.25,False
24,96372106,7,10637319,4,60,16.009170293807983,107,163,56,140,125,143,18,138,0.25,False
25,96372106,7,10637320,4,60,0.06981444358825684,61,107,46,82,72,98,26,82,0.25,False
26,96372106,7,10637321,4,60,0.8277485370635986,68,110,42,84,80,97,17,84,0.25,False
27,96372106,7,10637322,4,60,44.020545959472656,109,169,60,132,121,139,18,126,0.25,False
28,96372106,7,10637323,4,60,32.86706852912903,95,151,56,117,102,136,34,117,0.25,False
29,96372106,7,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
30,96372106,7,10637325,4,60,4.237662076950073,72,112,40,90,79,105,26,86,0.25,False
31,96372106,7,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
32,96372106,7,10637327,4,60,0.46874451637268066,74,121,47,97,93,105,12,97,0.25,False
33,96372106,7,10637328,4,60,1.5936975479125977,93,143,50,123,108,126,18,119,0.25,False
34,96372106,7,10637329,4,60,34.99637317657471,79,125,46,103,88,120,32,103,0.25,False
35,96372106,7,10637330,4,60,0.5505273342132568,83,132,49,108,99,115,16,107,0.25,False
36,96372106,7,10637331,4,60,0.4118978977203369,56,97,41,77,67,81,14,77,0.25,False
37,96372106,7,10637332,4,60,6.774848461151123,67,114,47,92,78,97,19,92,0.25,False
38,96372106,7,10637333,4,60,13.6414794921875,77,120,43,100,92,105,13,99,0.25,False
39,96372106,7,10637334,4,60,3.997267246246338,89,142,53,117,99,125,26,114,0.25,False
40,96372106,7,10637335,4,60,9.068773984909058,60,109,49,91,83,98,15,91,0.25,False
41,96372106,7,10637336,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
42,96372106,7,10637337,4,60,0.504647970199585,50,91,41,71,61,76,15,71,0.25,False
43,96372106,7,10637338,4,60,8.559072017669678,83,130,47,106,92,117,25,106,0.25,False
44,96372106,7,10637339,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
45,96372106,7,10637340,4,60,0.36302900314331055,74,111,37,93,90,98,8,93,0.25,False
46,96372106,7,10637341,4,60,0.47074174880981445,79,147,68,110,93,124,31,110,0.25,False
47,96372106,7,10637342,4,60,0.5834395885467529,69,126,57,97,95,97,2,97,0.25,False
48,96372106,7,10637343,4,60,9.826742172241211,74,108,34,85,80,90,10,84,0.25,False
49,96372106,7,10637344,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
50,96372106,7,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
