Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,14,10637296,0,60,0.20052409172058105,76,76,0,76,76,76,0,76,0.25,False
2,96372106,14,10637297,0,60,0.09175419807434082,78,78,0,78,78,78,0,78,0.25,False
3,96372106,14,10637298,0,60,0.7978665828704834,84,84,0,84,84,84,0,84,0.25,False
4,96372106,14,10637299,0,60,2.2241036891937256,81,81,0,81,81,81,0,81,0.25,False
5,96372106,14,10637300,0,60,0.3580045700073242,91,91,0,91,91,91,0,91,0.25,False
6,96372106,14,10637301,0,60,0.17456269264221191,73,73,0,73,73,73,0,73,0.25,False
7,96372106,14,10637302,0,60,0.03989243507385254,94,94,0,94,94,94,0,94,0.25,False
8,96372106,14,10637303,0,60,0.049863576889038086,72,72,0,72,72,72,0,72,0.25,False
9,96372106,14,10637304,0,60,0.0448758602142334,62,62,0,62,62,62,0,62,0.25,False
10,96372106,14,10637305,0,60,1.6176373958587646,75,75,0,75,75,75,0,75,0.25,False
11,96372106,14,10637306,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
12,96372106,14,10637307,0,60,21.160443782806396,76,76,0,76,76,76,0,76,0.25,False
13,96372106,14,10637308,0,60,15.016069889068604,94,94,0,94,94,94,0,94,0.25,False
14,96372106,14,10637309,0,60,0.5855889320373535,85,85,0,85,85,85,0,85,0.25,False
15,96372106,14,10637310,0,60,0.9044060707092285,82,82,0,82,82,82,0,82,0.25,False
16,96372106,14,10637311,0,60,13.875555753707886,90,90,0,90,90,90,0,90,0.25,False
17,96372106,14,10637312,0,60,7.340646982192993,76,76,0,76,76,76,0,76,0.25,False
18,96372106,14,10637313,0,60,0.7411985397338867,82,82,0,82,82,82,0,82,0.25,False
19,96372106,14,10637314,0,60,37.62631678581238,87,87,0,87,87,87,0,87,0.25,False
20,96372106,14,10637315,0,60,0.36416196823120117,94,94,0,94,94,94,0,94,0.25,False
21,96372106,14,10637316,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
22,96372106,14,10637317,0,60,0.14760255813598633,75,75,0,75,75,75,0,75,0.25,False
23,96372106,14,10637318,0,60,0.15116238594055176,72,72,0,72,72,72,0,72,0.25,False
24,96372106,14,10637319,0,60,3.1152565479278564,78,78,0,78,78,78,0,78,0.25,False
25,96372106,14,10637320,0,60,0.06802725791931152,68,68,0,68,68,68,0,68,0.25,False
26,96372106,14,10637321,0,60,0.21617817878723145,77,77,0,77,77,77,0,77,0.25,False
27,96372106,14,10637322,0,60,0.9465634822845459,78,78,0,78,78,78,0,78,0.25,False
28,96372106,14,10637323,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
29,96372106,14,10637324,0,60,0.13373947143554688,72,72,0,72,72,72,0,72,0.25,False
30,96372106,14,10637325,0,60,0.34673261642456055,69,69,0,69,69,69,0,69,0.25,False
31,96372106,14,10637326,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
32,96372106,14,10637327,0,60,0.5983080863952637,72,72,0,72,72,72,0,72,0.25,False
33,96372106,14,10637328,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
34,96372106,14,10637329,0,60,0.10787057876586914,86,86,0,86,86,86,0,86,0.25,False
35,96372106,14,10637330,0,60,0.5534329414367676,79,79,0,79,79,79,0,79,0.25,False
36,96372106,14,10637331,0,60,0.06629514694213867,69,69,0,69,69,69,0,69,0.25,False
37,96372106,14,10637332,0,60,0.0375518798828125,60,60,0,60,60,60,0,60,0.25,False
38,96372106,14,10637333,0,60,0.522869348526001,78,78,0,78,78,78,0,78,0.25,False
39,96372106,14,10637334,0,60,0.2558901309967041,80,80,0,80,80,80,0,80,0.25,False
40,96372106,14,10637335,0,60,0.03298020362854004,65,65,0,65,65,65,0,65,0.25,False
41,96372106,14,10637336,0,60,58.15615463256836,101,101,0,101,101,101,0,101,0.25,False
42,96372106,14,10637337,0,60,0.05894780158996582,66,66,0,66,66,66,0,66,0.25,False
43,96372106,14,10637338,0,60,0.04290580749511719,84,84,0,84,84,84,0,84,0.25,False
44,96372106,14,10637339,0,60,6.849874258041382,91,91,0,91,91,91,0,91,0.25,False
45,96372106,14,10637340,0,60,2.6738486289978027,86,86,0,86,86,86,0,86,0.25,False
46,96372106,14,10637341,0,60,0.8075127601623535,68,68,0,68,68,68,0,68,0.25,False
47,96372106,14,10637342,0,60,8.444390296936035,80,80,0,80,80,80,0,80,0.25,False
48,96372106,14,10637343,0,60,0.052640676498413086,68,68,0,68,68,68,0,68,0.25,False
49,96372106,14,10637344,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
50,96372106,14,10637345,0,60,25.188180685043335,81,81,0,81,81,81,0,81,0.25,False
