Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,5,10637296,1,60,0.01147913932800293,34,49,15,38,37,43,6,38,0.25,False
2,96372106,5,10637297,1,60,0.002988576889038086,25,31,6,29,26,29,3,29,0.25,False
3,96372106,5,10637298,1,60,0.010106801986694336,37,45,8,44,42,45,3,44,0.25,False
4,96372106,5,10637299,1,60,0.3810596466064453,39,51,12,43,42,44,2,43,0.25,False
5,96372106,5,10637300,1,60,0.1607365608215332,43,53,10,47,47,47,0,47,0.25,False
6,96372106,5,10637301,1,60,0.01902174949645996,30,44,14,37,36,40,4,37,0.25,False
7,96372106,5,10637302,1,60,0.053421735763549805,49,69,20,59,57,61,4,59,0.25,False
8,96372106,5,10637303,1,60,0.0040013790130615234,28,39,11,29,29,32,3,29,0.25,False
9,96372106,5,10637304,1,60,0.021981239318847656,28,38,10,32,30,34,4,32,0.25,False
10,96372106,5,10637305,1,60,0.11311769485473633,36,44,8,39,37,38,1,38,0.25,False
11,96372106,5,10637306,1,60,0.022060632705688477,32,49,17,47,42,49,7,47,0.25,False
12,96372106,5,10637307,1,60,0.044554948806762695,34,48,14,42,41,44,3,42,0.25,False
13,96372106,5,10637308,1,60,0.04537343978881836,35,46,11,41,36,43,7,41,0.25,False
14,96372106,5,10637309,1,60,0.028601646423339844,30,43,13,34,30,37,7,34,0.25,False
15,96372106,5,10637310,1,60,0.5060074329376221,44,54,10,49,48,49,1,49,0.25,False
16,96372106,5,10637311,1,60,0.003989219665527344,31,42,11,37,32,40,8,37,0.25,False
17,96372106,5,10637312,1,60,0.02593064308166504,27,34,7,31,28,33,5,31,0.25,False
18,96372106,5,10637313,1,60,0.07081055641174316,36,48,12,41,39,45,6,41,0.25,False
19,96372106,5,10637314,1,60,0.1047811508178711,34,43,9,39,36,41,5,39,0.25,False
20,96372106,5,10637315,1,60,0.010081291198730469,36,53,17,44,40,47,7,44,0.25,False
21,96372106,5,10637316,1,60,0.08486032485961914,43,62,19,54,46,59,13,54,0.25,False
22,96372106,5,10637317,1,60,0.013073444366455078,30,39,9,36,34,38,4,36,0.25,False
23,96372106,5,10637318,1,60,0.010132312774658203,26,34,8,31,29,32,3,31,0.25,False
24,96372106,5,10637319,1,60,0.037870168685913086,40,52,12,48,46,47,1,47,0.25,False
25,96372106,5,10637320,1,60,0.010606527328491211,26,34,8,29,27,30,3,29,0.25,False
26,96372106,5,10637321,1,60,0.0040051937103271484,25,33,8,27,26,27,1,27,0.25,False
27,96372106,5,10637322,1,60,0.13424301147460938,30,38,8,33,30,36,6,32,0.25,False
28,96372106,5,10637323,1,60,0.01898670196533203,33,44,11,38,36,44,8,38,0.25,False
29,96372106,5,10637324,1,60,0.004001140594482422,27,36,9,33,29,35,6,33,0.25,False
30,96372106,5,10637325,1,60,0.010970592498779297,24,37,13,32,26,33,7,31,0.25,False
31,96372106,5,10637326,1,60,0.1108403205871582,37,49,12,43,41,44,3,43,0.25,False
32,96372106,5,10637327,1,60,0.092681884765625,37,47,10,41,38,46,8,41,0.25,False
33,96372106,5,10637328,1,60,0.023627042770385742,39,52,13,45,41,48,7,45,0.25,False
34,96372106,5,10637329,1,60,0.1299912929534912,35,46,11,41,41,44,3,41,0.25,False
35,96372106,5,10637330,1,60,0.003958225250244141,24,32,8,28,27,28,1,28,0.25,False
36,96372106,5,10637331,1,60,0.042929649353027344,24,33,9,28,27,31,4,28,0.25,False
37,96372106,5,10637332,1,60,0.014964818954467773,27,39,12,32,29,37,8,32,0.25,False
38,96372106,5,10637333,1,60,0.11575841903686523,34,43,9,38,36,40,4,37,0.25,False
39,96372106,5,10637334,1,60,0.016711711883544922,32,45,13,41,35,44,9,41,0.25,False
40,96372106,5,10637335,1,60,0.0020236968994140625,14,16,2,15,15,15,0,15,0.25,False
41,96372106,5,10637336,1,60,0.09947633743286133,46,56,10,52,50,54,4,52,0.25,False
42,96372106,5,10637337,1,60,0.014961481094360352,30,39,9,32,30,37,7,31,0.25,False
43,96372106,5,10637338,1,60,0.05893874168395996,35,43,8,40,37,42,5,40,0.25,False
44,96372106,5,10637339,1,60,0.09308028221130371,33,41,8,38,37,39,2,38,0.25,False
45,96372106,5,10637340,1,60,0.008075952529907227,29,41,12,34,31,38,7,34,0.25,False
46,96372106,5,10637341,1,60,0.002991199493408203,24,34,10,30,27,33,6,30,0.25,False
47,96372106,5,10637342,1,60,0.009026527404785156,29,36,7,34,34,34,0,34,0.25,False
48,96372106,5,10637343,1,60,0.007001399993896484,27,36,9,33,31,34,3,33,0.25,False
49,96372106,5,10637344,1,60,0.017066478729248047,29,41,12,38,36,38,2,38,0.25,False
50,96372106,5,10637345,1,60,0.04412245750427246,44,58,14,50,47,52,5,50,0.25,False
