Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,13,10637296,0,60,0.5465617179870605,71,71,0,71,71,71,0,71,0.5,uniform,False
2,96372106,13,10637297,0,60,0.22477078437805176,72,72,0,72,72,72,0,72,0.5,uniform,False
3,96372106,13,10637298,0,60,2.0266034603118896,77,77,0,77,77,77,0,77,0.5,uniform,False
4,96372106,13,10637299,0,60,0.486926794052124,74,74,0,74,74,74,0,74,0.5,uniform,False
5,96372106,13,10637300,0,60,0.9445476531982422,83,83,0,83,83,83,0,83,0.5,uniform,False
6,96372106,13,10637301,0,60,0.2667837142944336,67,67,0,67,67,67,0,67,0.5,uniform,False
7,96372106,13,10637302,0,60,0.13117313385009766,86,86,0,86,86,86,0,86,0.5,uniform,False
8,96372106,13,10637303,0,60,0.15080642700195312,68,68,0,68,68,68,0,68,0.5,uniform,False
9,96372106,13,10637304,0,60,0.1338820457458496,57,57,0,57,57,57,0,57,0.5,uniform,False
10,96372106,13,10637305,0,60,4.211339473724365,71,71,0,71,71,71,0,71,0.5,uniform,False
11,96372106,13,10637306,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
12,96372106,13,10637307,0,60,0.23513507843017578,71,71,0,71,71,71,0,71,0.5,uniform,False
13,96372106,13,10637308,0,60,1.5071029663085938,79,79,0,79,79,79,0,79,0.5,uniform,False
14,96372106,13,10637309,0,60,0.19990825653076172,79,79,0,79,79,79,0,79,0.5,uniform,False
15,96372106,13,10637310,0,60,0.5159003734588623,73,73,0,73,73,73,0,73,0.5,uniform,False
16,96372106,13,10637311,0,60,0.24840903282165527,83,83,0,83,83,83,0,83,0.5,uniform,False
17,96372106,13,10637312,0,60,17.440762996673584,69,69,0,69,69,69,0,69,0.5,uniform,False
18,96372106,13,10637313,0,60,0.6897289752960205,79,79,0,79,79,79,0,79,0.5,uniform,False
19,96372106,13,10637314,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
20,96372106,13,10637315,0,60,0.9532809257507324,92,92,0,92,92,92,0,92,0.5,uniform,False
21,96372106,13,10637316,0,60,0.2767355442047119,80,80,0,80,80,80,0,80,0.5,uniform,False
22,96372106,13,10637317,0,60,0.38721156120300293,66,66,0,66,66,66,0,66,0.5,uniform,False
23,96372106,13,10637318,0,60,0.3963794708251953,66,66,0,66,66,66,0,66,0.5,uniform,False
24,96372106,13,10637319,0,60,6.980422019958496,72,72,0,72,72,72,0,72,0.5,uniform,False
25,96372106,13,10637320,0,60,0.14057540893554688,61,61,0,61,61,61,0,61,0.5,uniform,False
26,96372106,13,10637321,0,60,0.5749609470367432,75,75,0,75,75,75,0,75,0.5,uniform,False
27,96372106,13,10637322,0,60,2.193140983581543,74,74,0,74,74,74,0,74,0.5,uniform,False
28,96372106,13,10637323,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
29,96372106,13,10637324,0,60,0.19981646537780762,62,62,0,62,62,62,0,62,0.5,uniform,False
30,96372106,13,10637325,0,60,0.8095622062683105,64,64,0,64,64,64,0,64,0.5,uniform,False
31,96372106,13,10637326,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
32,96372106,13,10637327,0,60,1.265648603439331,67,67,0,67,67,67,0,67,0.5,uniform,False
33,96372106,13,10637328,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
34,96372106,13,10637329,0,60,0.3066275119781494,82,82,0,82,82,82,0,82,0.5,uniform,False
35,96372106,13,10637330,0,60,0.8880093097686768,77,77,0,77,77,77,0,77,0.5,uniform,False
36,96372106,13,10637331,0,60,0.12530112266540527,58,58,0,58,58,58,0,58,0.5,uniform,False
37,96372106,13,10637332,0,60,0.11255335807800293,55,55,0,55,55,55,0,55,0.5,uniform,False
38,96372106,13,10637333,0,60,0.11884665489196777,70,70,0,70,70,70,0,70,0.5,uniform,False
39,96372106,13,10637334,0,60,0.2785184383392334,74,74,0,74,74,74,0,74,0.5,uniform,False
40,96372106,13,10637335,0,60,0.07834506034851074,58,58,0,58,58,58,0,58,0.5,uniform,False
41,96372106,13,10637336,0,60,0.511279821395874,97,97,0,97,97,97,0,97,0.5,uniform,False
42,96372106,13,10637337,0,60,0.17623448371887207,62,62,0,62,62,62,0,62,0.5,uniform,False
43,96372106,13,10637338,0,60,0.09975743293762207,75,75,0,75,75,75,0,75,0.5,uniform,False
44,96372106,13,10637339,0,60,0.6783585548400879,85,85,0,85,85,85,0,85,0.5,uniform,False
45,96372106,13,10637340,0,60,3.318854331970215,79,79,0,79,79,79,0,79,0.5,uniform,False
46,96372106,13,10637341,0,60,1.6409547328948975,64,64,0,64,64,64,0,64,0.5,uniform,False
47,96372106,13,10637342,0,60,19.060036420822144,73,73,0,73,73,73,0,73,0.5,uniform,False
48,96372106,13,10637343,0,60,0.15511679649353027,60,60,0,60,60,60,0,60,0.5,uniform,False
49,96372106,13,10637344,0,60,34.06308674812317,69,69,0,69,69,69,0,69,0.5,uniform,False
50,96372106,13,10637345,0,60,57.507023096084595,76,76,0,76,76,76,0,76,0.5,uniform,False
